Pitcher,Team,Throws,IP,TBF,FB Velo,K%,BB%,Swing%,Z-Swing%,Chase%,Contact%,Z-Con%,O-Con%,SwStr%,Whiff%,CSW%,Strike%,Ball%,F-Str%,PAR%,PLUS%,GB%,FB%,LD%,OFFB%,IFFB%,AIR%,HR%,HR/FB,Pull%,Cent%,Oppo%,Pull AIR%,Zone%,Arm%,Glove%,High%,Low%,MM%,Behind%,Sec%,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57,Unnamed: 58,Unnamed: 59,Unnamed: 60,Unnamed: 61,Unnamed: 62,Unnamed: 63,Unnamed: 64,Unnamed: 65,Unnamed: 66,Unnamed: 67,Unnamed: 68,Unnamed: 69,Unnamed: 70,Unnamed: 71,Unnamed: 72,Unnamed: 73,Unnamed: 74,Unnamed: 75,Unnamed: 76,Unnamed: 77,Unnamed: 78
Yoshimura Kojiro,Yakult,R,129.3333333,546,91.4,0.15384615,0.04761905,0.49853516,0.64765409,0.32952183,0.82761998,0.88210227,0.70662461,0.0859375,0.1723800196,0.2670898438,0.6865234375,0.3134765625,0.6678899083,0.1368078176,0.6176757813,0.4606481481,0.4282407407,0.1111111111,0.3240740741,0.1041666667,0.5393518519,0.02564102564,0.07567567568,0.3356481481,0.4282407407,0.2361111111,0.150462963,0.5307617188,0.4816983895,0.5183016105,0.5007320644,0.4992679356,0.05466081015,0.09760858956,0.3037109375,,15.38461538,4.761904762,49.85351563,64.76540938,32.95218295,82.76199804,88.21022727,70.66246057,8.59375,17.23800196,26.70898438,68.65234375,31.34765625,66.78899083,13.68078176,61.76757813,46.06481481,42.82407407,11.11111111,32.40740741,10.41666667,53.93518519,2.564102564,7.567567568,33.56481481,42.82407407,23.61111111,15.0462963,53.07617188,48.16983895,51.83016105,50.07320644,49.92679356,5.466081015,9.760858956,30.37109375
Espinoza Anderson,ORIX,R,129.0,568,92.1,0.20950704,0.08274648,0.44524887,0.61391304,0.26226415,0.78353659,0.88810198,0.51798561,0.0963800905,0.2164634146,0.2936651584,0.6488687783,0.3511312217,0.625,0.1842105263,0.5846153846,0.5341772152,0.3721518987,0.09367088608,0.2759493671,0.09620253165,0.4658227848,0.005281690141,0.02040816327,0.364556962,0.4202531646,0.2151898734,0.1367088608,0.520361991,0.5656108597,0.4343891403,0.3674208145,0.6325791855,0.05520361991,0.1058823529,0.4,,20.95070423,8.274647887,44.52488688,61.39130435,26.22641509,78.35365854,88.8101983,51.79856115,9.63800905,21.64634146,29.36651584,64.88687783,35.11312217,62.5,18.42105263,58.46153846,53.41772152,37.21518987,9.367088608,27.59493671,9.620253165,46.58227848,0.5281690141,2.040816327,36.4556962,42.02531646,21.51898734,13.67088608,52.0361991,56.56108597,43.43891403,36.74208145,63.25791855,5.520361991,10.58823529,40.0
Bauer Trevor,DeNA,R,129.0,570,93.4,0.20877193,0.0754386,0.42151431,0.56587091,0.26351351,0.75465498,0.875,0.47252747,0.1034164358,0.2453450164,0.325023084,0.6505078486,0.3494921514,0.6419753086,0.1911037891,0.5840258541,0.4805194805,0.4233766234,0.0961038961,0.3272727273,0.0961038961,0.5194805195,0.02631578947,0.09202453988,0.4103896104,0.4025974026,0.187012987,0.1679197995,0.5221606648,0.4365482234,0.5634517766,0.4383940932,0.5616059068,0.05814490078,0.1079833872,0.5060018467,,20.87719298,7.543859649,42.15143121,56.58709107,26.35135135,75.46549836,87.5,47.25274725,10.34164358,24.53450164,32.5023084,65.05078486,34.94921514,64.19753086,19.11037891,58.40258541,48.05194805,42.33766234,9.61038961,32.72727273,9.61038961,51.94805195,2.631578947,9.202453988,41.03896104,40.25974026,18.7012987,16.79197995,52.21606648,43.65482234,56.34517766,43.83940932,56.16059068,5.814490078,10.79833872,50.60018467
Voth Austin,Lotte,R,124.0,531,91.2,0.173258,0.0527307,0.46980854,0.65173675,0.25874867,0.77951933,0.85273492,0.56557377,0.1035837015,0.2204806688,0.2871870398,0.6612665685,0.3387334315,0.6290018832,0.1486268174,0.5940108002,0.4019851117,0.5111662531,0.08684863524,0.3870967742,0.1240694789,0.5980148883,0.01506591337,0.03883495146,0.3349875931,0.459057072,0.205955335,0.1464019851,0.5370643103,0.4197349043,0.5802650957,0.3755522828,0.6244477172,0.05547373589,0.1035837015,0.3691703486,,17.32580038,5.27306968,46.9808542,65.17367459,25.87486744,77.95193312,85.27349229,56.55737705,10.35837015,22.04806688,28.71870398,66.12665685,33.87334315,62.90018832,14.86268174,59.40108002,40.19851117,51.11662531,8.684863524,38.70967742,12.40694789,59.80148883,1.506591337,3.883495146,33.49875931,45.9057072,20.5955335,14.64019851,53.70643103,41.97349043,58.02650957,37.55522828,62.44477172,5.547373589,10.35837015,36.91703486
Akahoshi Yuji,Yomiuri,R,119.3333333,486,90.9,0.18106996,0.03292181,0.46231156,0.6008316,0.30120482,0.83091787,0.92041522,0.624,0.07816862088,0.1690821256,0.2875488554,0.680625349,0.319374651,0.6873706004,0.1653846154,0.611948632,0.5486486486,0.3594594595,0.09189189189,0.3,0.05945945946,0.4513513514,0.02469135802,0.09022556391,0.3675675676,0.4135135135,0.2189189189,0.1196808511,0.5371300949,0.5239955357,0.4760044643,0.3208705357,0.6791294643,0.05189732143,0.07756696429,0.3819095477,,18.10699588,3.29218107,46.23115578,60.08316008,30.12048193,83.09178744,92.04152249,62.4,7.816862088,16.90821256,28.75488554,68.0625349,31.9374651,68.73706004,16.53846154,61.1948632,54.86486486,35.94594595,9.189189189,30.0,5.945945946,45.13513514,2.469135802,9.022556391,36.75675676,41.35135135,21.89189189,11.96808511,53.71300949,52.39955357,47.60044643,32.08705357,67.91294643,5.189732143,7.756696429,38.19095477
Ohno Yudai,Chunichi,L,119.0,479,88.8,0.15031315,0.05219207,0.45315162,0.61563169,0.26964933,0.84085213,0.89565217,0.69955157,0.07211811471,0.1591478697,0.2714366837,0.6615559341,0.3384440659,0.6200417537,0.152866242,0.6030664395,0.4586666667,0.472,0.06933333333,0.3546666667,0.1173333333,0.5413333333,0.01252609603,0.03389830508,0.304,0.504,0.192,0.1226666667,0.5303804656,0.4537194776,0.5462805224,0.5559341283,0.4440658717,0.05962521295,0.1152754117,0.09540034072,,15.03131524,5.219206681,45.31516184,61.56316916,26.96493349,84.08521303,89.56521739,69.95515695,7.211811471,15.91478697,27.14366837,66.15559341,33.84440659,62.00417537,15.2866242,60.30664395,45.86666667,47.2,6.933333333,35.46666667,11.73333333,54.13333333,1.252609603,3.389830508,30.4,50.4,19.2,12.26666667,53.03804656,45.37194776,54.62805224,55.59341283,44.40658717,5.962521295,11.52754117,9.540034072
Katoh Takayuki,Nipponham,L,117.0,486,85.9,0.11522634,0.02263374,0.49132256,0.63618677,0.25931677,0.87454324,0.90825688,0.74251497,0.06163973668,0.12545676,0.2800718133,0.7175344105,0.2824655895,0.6921487603,0.1142857143,0.6379413525,0.4622871046,0.4330900243,0.104622871,0.3333333333,0.099756691,0.5377128954,0.03086419753,0.08426966292,0.3698296837,0.4379562044,0.1922141119,0.1734939759,0.6152004788,0.480861244,0.519138756,0.3732057416,0.6267942584,0.05502392344,0.06279904306,0.408138839,,11.52263374,2.263374486,49.13225613,63.61867704,25.93167702,87.454324,90.82568807,74.25149701,6.163973668,12.545676,28.00718133,71.75344105,28.24655895,69.21487603,11.42857143,63.79413525,46.22871046,43.30900243,10.4622871,33.33333333,9.9756691,53.77128954,3.086419753,8.426966292,36.98296837,43.79562044,19.22141119,17.34939759,61.52004788,48.0861244,51.9138756,37.32057416,62.67942584,5.502392344,6.279904306,40.8138839
Lambert Peter,Yakult,R,112.6666667,512,93.6,0.203125,0.09960938,0.45679012,0.63157895,0.27013252,0.76756757,0.87121212,0.50943396,0.1061728395,0.2324324324,0.2888888889,0.6488888889,0.3511111111,0.6497064579,0.1658692185,0.5861728395,0.4326647564,0.446991404,0.1203438395,0.340974212,0.106017192,0.5673352436,0.021484375,0.07051282051,0.3724928367,0.4441260745,0.1833810888,0.1547277937,0.5160493827,0.4970384995,0.5029615005,0.4930898322,0.5069101678,0.0602171767,0.11994077,0.4024691358,,20.3125,9.9609375,45.67901235,63.15789474,27.01325178,76.75675676,87.12121212,50.94339623,10.61728395,23.24324324,28.88888889,64.88888889,35.11111111,64.97064579,16.58692185,58.61728395,43.26647564,44.6991404,12.03438395,34.0974212,10.6017192,56.73352436,2.1484375,7.051282051,37.24928367,44.41260745,18.33810888,15.47277937,51.60493827,49.70384995,50.29615005,49.30898322,50.69101678,6.02171767,11.994077,40.24691358
Sotani Ryuhei,ORIX,L,111.3333333,491,92.3,0.20773931,0.04887984,0.48886475,0.65356004,0.31631521,0.75555556,0.88617886,0.47368421,0.1195002716,0.2444444444,0.2944052146,0.6719174362,0.3280825638,0.5836734694,0.1814946619,0.5969581749,0.4615384615,0.4558404558,0.08262108262,0.3817663818,0.07407407407,0.5384615385,0.01425661914,0.04375,0.301994302,0.4472934473,0.2507122507,0.1111111111,0.5111352526,0.4158523344,0.5841476656,0.4169381107,0.5830618893,0.04125950054,0.09989142237,0.5366648561,,20.77393075,4.887983707,48.88647474,65.35600425,31.63152053,75.55555556,88.61788618,47.36842105,11.95002716,24.44444444,29.44052146,67.19174362,32.80825638,58.36734694,18.14946619,59.69581749,46.15384615,45.58404558,8.262108262,38.17663818,7.407407407,53.84615385,1.425661914,4.375,30.1994302,44.72934473,25.07122507,11.11111111,51.11352526,41.58523344,58.41476656,41.69381107,58.30618893,4.125950054,9.989142237,53.66648561
Togo Shosei,Yomiuri,R,109.3333333,496,91.3,0.17540323,0.09072581,0.46930492,0.63598759,0.30876494,0.77297297,0.87317073,0.57419355,0.1065449011,0.227027027,0.2770167428,0.6494165398,0.3505834602,0.622983871,0.1426229508,0.5834601725,0.4178272981,0.5013927577,0.08077994429,0.3899721448,0.1114206128,0.5821727019,0.01612903226,0.04444444444,0.3760445682,0.4094707521,0.2144846797,0.1767955801,0.4906139016,0.5073566717,0.4926433283,0.3658041603,0.6341958397,0.05580923389,0.1166920345,0.4784373415,,17.54032258,9.072580645,46.93049214,63.59875905,30.87649402,77.2972973,87.31707317,57.41935484,10.65449011,22.7027027,27.70167428,64.94165398,35.05834602,62.2983871,14.26229508,58.34601725,41.78272981,50.13927577,8.077994429,38.99721448,11.14206128,58.21727019,1.612903226,4.444444444,37.60445682,40.94707521,21.44846797,17.67955801,49.06139016,50.73566717,49.26433283,36.58041603,63.41958397,5.580923389,11.66920345,47.84373415
Yamasaki Sachiya,Nipponham,L,109.3333333,450,86.0,0.11333333,0.03777778,0.45109034,0.61663067,0.225,0.85773481,0.91593695,0.64052288,0.06417445483,0.1422651934,0.2797507788,0.6728971963,0.3271028037,0.6659242762,0.1135857461,0.6024922118,0.4578947368,0.4605263158,0.08157894737,0.3473684211,0.1131578947,0.5421052632,0.02444444444,0.06285714286,0.3657894737,0.4394736842,0.1947368421,0.1526315789,0.5769470405,0.498132005,0.501867995,0.3511830635,0.6488169365,0.05292652553,0.08779576588,0.4629283489,,11.33333333,3.777777778,45.10903427,61.66306695,22.5,85.77348066,91.59369527,64.05228758,6.417445483,14.22651934,27.97507788,67.28971963,32.71028037,66.59242762,11.35857461,60.24922118,45.78947368,46.05263158,8.157894737,34.73684211,11.31578947,54.21052632,2.444444444,6.285714286,36.57894737,43.94736842,19.47368421,15.26315789,57.69470405,49.8132005,50.1867995,35.11830635,64.88169365,5.292652553,8.779576588,46.29283489
Ihara Takato,Hanshin,L,108.0,448,88.5,0.17857143,0.05133929,0.46981024,0.6416122,0.27737226,0.81517748,0.87436333,0.6622807,0.08683151236,0.1848225214,0.2708453134,0.6607245543,0.3392754457,0.6278026906,0.1529636711,0.6026451984,0.4670658683,0.4760479042,0.05688622754,0.3443113772,0.1317365269,0.5329341317,0.008928571429,0.0251572327,0.2814371257,0.4580838323,0.2604790419,0.1117647059,0.5278895917,0.3528735632,0.6471264368,0.45,0.55,0.04022988506,0.1011494253,0.3018976423,,17.85714286,5.133928571,46.98102358,64.16122004,27.73722628,81.51774786,87.43633277,66.22807018,8.683151236,18.48225214,27.08453134,66.07245543,33.92754457,62.78026906,15.29636711,60.26451984,46.70658683,47.60479042,5.688622754,34.43113772,13.17365269,53.29341317,0.8928571429,2.51572327,28.14371257,45.80838323,26.04790419,11.17647059,52.78895917,35.28735632,64.71264368,45.0,55.0,4.022988506,10.11494253,30.18976423
Kishi Takayuki,Rakuten,R,107.6666667,467,87.7,0.11777302,0.04710921,0.45604084,0.62208068,0.26552984,0.84079602,0.91467577,0.64220183,0.07260351673,0.1592039801,0.2716959728,0.6602382303,0.3397617697,0.6423982869,0.1120162933,0.5859330686,0.3575129534,0.5414507772,0.1010362694,0.4352331606,0.1062176166,0.6424870466,0.02141327623,0.04784688995,0.3264248705,0.4455958549,0.2279792746,0.1839378238,0.534316506,0.4855360182,0.5144639818,0.3289846852,0.6710153148,0.05388542258,0.1145774248,0.4985819626,,11.77730193,4.710920771,45.60408395,62.20806794,26.55298417,84.07960199,91.46757679,64.22018349,7.260351673,15.92039801,27.16959728,66.02382303,33.97617697,64.23982869,11.20162933,58.59330686,35.75129534,54.14507772,10.10362694,43.52331606,10.62176166,64.24870466,2.141327623,4.784688995,32.64248705,44.55958549,22.79792746,18.39378238,53.4316506,48.55360182,51.44639818,32.89846852,67.10153148,5.388542258,11.45774248,49.85819626
Tatsu Kota,Nipponham,R,106.6666667,419,92.1,0.22195704,0.0477327,0.51804424,0.6872428,0.29718876,0.79438202,0.86676647,0.57657658,0.1065192084,0.2056179775,0.2817229336,0.6949941793,0.3050058207,0.584725537,0.1568296796,0.6449359721,0.4587458746,0.4455445545,0.09570957096,0.3201320132,0.1254125413,0.5412541254,0.01670644391,0.05185185185,0.3630363036,0.402640264,0.2343234323,0.1551155116,0.565774156,0.3996509599,0.6003490401,0.4595695172,0.5404304828,0.0599185573,0.09656777196,0.5279394645,,22.19570406,4.77326969,51.80442375,68.72427984,29.7188755,79.43820225,86.67664671,57.65765766,10.65192084,20.56179775,28.17229336,69.49941793,30.50058207,58.4725537,15.68296796,64.49359721,45.87458746,44.55445545,9.570957096,32.01320132,12.54125413,54.12541254,1.670644391,5.185185185,36.30363036,40.2640264,23.43234323,15.51155116,56.5774156,39.96509599,60.03490401,45.95695172,54.04304828,5.99185573,9.656777196,52.79394645
Fujii Masaru,Rakuten,L,105.6666667,484,86.9,0.11983471,0.08884298,0.4251497,0.625,0.23485654,0.8284251,0.90892857,0.62443439,0.07294501905,0.171574904,0.2520413718,0.6135002722,0.3864997278,0.5991735537,0.1178861789,0.5405552531,0.4015957447,0.4893617021,0.1090425532,0.3989361702,0.09042553191,0.5984042553,0.01859504132,0.04891304348,0.3430851064,0.4494680851,0.2074468085,0.1382978723,0.4877517692,0.4436581383,0.5563418617,0.3402286336,0.6597713664,0.0549809472,0.1333696244,0.3924877518,,11.98347107,8.884297521,42.51497006,62.5,23.48565356,82.8425096,90.89285714,62.44343891,7.294501905,17.1574904,25.20413718,61.35002722,38.64997278,59.91735537,11.78861789,54.05552531,40.15957447,48.93617021,10.90425532,39.89361702,9.042553191,59.84042553,1.859504132,4.891304348,34.30851064,44.94680851,20.74468085,13.82978723,48.77517692,44.36581383,55.63418617,34.02286336,65.97713664,5.49809472,13.33696244,39.24877518
Koja Tatsuki,Rakuten,L,105.3333333,461,90.1,0.164859,0.05856833,0.49794721,0.68552775,0.27862595,0.79858657,0.85873016,0.62557078,0.1002932551,0.2014134276,0.2633431085,0.6692082111,0.3307917889,0.5813449024,0.1593291405,0.5958944282,0.492917847,0.3852691218,0.1218130312,0.3257790368,0.05949008499,0.507082153,0.01735357918,0.05882352941,0.3512747875,0.4419263456,0.2067988669,0.1246458924,0.5390029326,0.4598240469,0.5401759531,0.4803519062,0.5196480938,0.04868035191,0.1120234604,0.3184750733,,16.48590022,5.856832972,49.79472141,68.55277476,27.86259542,79.85865724,85.87301587,62.55707763,10.02932551,20.14134276,26.33431085,66.92082111,33.07917889,58.13449024,15.93291405,59.58944282,49.2917847,38.52691218,12.18130312,32.57790368,5.949008499,50.7082153,1.735357918,5.882352941,35.12747875,44.19263456,20.67988669,12.46458924,53.90029326,45.98240469,54.01759531,48.03519062,51.96480938,4.868035191,11.20234604,31.84750733
Tajima Daiki,ORIX,L,105.3333333,442,89.6,0.17420814,0.05429864,0.47546729,0.6750547,0.24686717,0.8046683,0.88168558,0.56345178,0.09287383178,0.1953316953,0.2628504673,0.648364486,0.351635514,0.5972850679,0.1574642127,0.5852803738,0.4690265487,0.4277286136,0.1032448378,0.3215339233,0.1061946903,0.5309734513,0.01809954751,0.05517241379,0.3215339233,0.4660766962,0.2123893805,0.1268436578,0.5338785047,0.3995327103,0.6004672897,0.3446261682,0.6553738318,0.0578271028,0.1168224299,0.3393691589,,17.42081448,5.429864253,47.54672897,67.50547046,24.68671679,80.46683047,88.16855754,56.34517766,9.287383178,19.53316953,26.28504673,64.8364486,35.1635514,59.72850679,15.74642127,58.52803738,46.90265487,42.77286136,10.32448378,32.15339233,10.61946903,53.09734513,1.809954751,5.517241379,32.15339233,46.60766962,21.23893805,12.68436578,53.38785047,39.95327103,60.04672897,34.46261682,65.53738318,5.78271028,11.68224299,33.93691589
Inoue Haruto,Yomiuri,L,104.6666667,452,91.2,0.22123894,0.03982301,0.48461538,0.62643678,0.33414634,0.76556777,0.87889908,0.54014599,0.1136094675,0.2344322344,0.3,0.6786982249,0.3213017751,0.6274944568,0.197979798,0.6065088757,0.4403669725,0.4495412844,0.1100917431,0.3669724771,0.08256880734,0.5596330275,0.03318584071,0.1020408163,0.3211009174,0.4373088685,0.2415902141,0.1575757576,0.5147928994,0.4982248521,0.5017751479,0.4207100592,0.5792899408,0.05029585799,0.09408284024,0.4094674556,,22.12389381,3.982300885,48.46153846,62.64367816,33.41463415,76.55677656,87.88990826,54.01459854,11.36094675,23.44322344,30.0,67.86982249,32.13017751,62.74944568,19.7979798,60.65088757,44.03669725,44.95412844,11.00917431,36.69724771,8.256880734,55.96330275,3.318584071,10.20408163,32.11009174,43.73088685,24.15902141,15.75757576,51.47928994,49.82248521,50.17751479,42.07100592,57.92899408,5.029585799,9.408284024,40.94674556
Ishikawa Shuta,Lotte,R,102.0,456,89.6,0.12280702,0.08114035,0.43698469,0.61067853,0.24155194,0.85175202,0.91803279,0.66321244,0.06478209658,0.1482479784,0.2667844523,0.6478209658,0.3521790342,0.5723684211,0.1222707424,0.5789163722,0.4422535211,0.4676056338,0.09014084507,0.3718309859,0.09577464789,0.5577464789,0.02412280702,0.06626506024,0.3830985915,0.4,0.2169014085,0.1713483146,0.5294464075,0.4552414605,0.5447585395,0.4658421673,0.5341578327,0.06360424028,0.1230859835,0.4157832744,,12.28070175,8.114035088,43.69846879,61.06785317,24.15519399,85.17520216,91.80327869,66.32124352,6.478209658,14.82479784,26.67844523,64.78209658,35.21790342,57.23684211,12.22707424,57.89163722,44.22535211,46.76056338,9.014084507,37.18309859,9.577464789,55.77464789,2.412280702,6.626506024,38.30985915,40.0,21.69014085,17.13483146,52.94464075,45.52414605,54.47585395,46.58421673,53.41578327,6.360424028,12.30859835,41.57832744
Muller Kyle,Chunichi,L,99.66666667,437,92.2,0.19221968,0.0617849,0.47365471,0.63031625,0.30795848,0.77514793,0.89619377,0.51310861,0.1065022422,0.224852071,0.2909192825,0.6659192825,0.3340807175,0.5940366972,0.1510791367,0.6031390135,0.5350318471,0.3503184713,0.1146496815,0.2643312102,0.08598726115,0.4649681529,0.01601830664,0.06363636364,0.3821656051,0.4331210191,0.1847133758,0.1100628931,0.5140134529,0.4467488789,0.5532511211,0.418161435,0.581838565,0.03755605381,0.1210762332,0.3178251121,,19.22196796,6.178489703,47.36547085,63.03162486,30.79584775,77.5147929,89.61937716,51.31086142,10.65022422,22.4852071,29.09192825,66.59192825,33.40807175,59.40366972,15.10791367,60.31390135,53.50318471,35.03184713,11.46496815,26.43312102,8.598726115,46.49681529,1.601830664,6.363636364,38.21656051,43.31210191,18.47133758,11.00628931,51.40134529,44.67488789,55.32511211,41.8161435,58.1838565,3.755605381,12.10762332,31.78251121
Okugawa Yasunobu,Yakult,R,98.66666667,457,91.4,0.16849015,0.0678337,0.47820966,0.63048246,0.30076142,0.7955665,0.89565217,0.55274262,0.09776207303,0.2044334975,0.2903415783,0.6784452297,0.3215547703,0.6513157895,0.154,0.5989399293,0.4777448071,0.4391691395,0.08308605341,0.3412462908,0.09792284866,0.5222551929,0.02407002188,0.07432432432,0.4035608309,0.4035608309,0.1928783383,0.1632653061,0.5371024735,0.5176470588,0.4823529412,0.4305882353,0.5694117647,0.05470588235,0.1011764706,0.5759717314,,16.84901532,6.783369803,47.82096584,63.04824561,30.07614213,79.55665025,89.56521739,55.2742616,9.776207303,20.44334975,29.03415783,67.84452297,32.15547703,65.13157895,15.4,59.89399293,47.77448071,43.91691395,8.308605341,34.12462908,9.792284866,52.22551929,2.407002188,7.432432432,40.35608309,40.35608309,19.28783383,16.32653061,53.71024735,51.76470588,48.23529412,43.05882353,56.94117647,5.470588235,10.11764706,57.59717314
Ohtake Koutaro,Hanshin,L,96.66666667,391,85.1,0.12276215,0.01534527,0.47054598,0.59018405,0.30103806,0.87175573,0.9022869,0.78735632,0.06034482759,0.1282442748,0.2952586207,0.7162356322,0.2837643678,0.7455012853,0.1134751773,0.6443965517,0.4444444444,0.462962963,0.09259259259,0.3333333333,0.1296296296,0.5555555556,0.01278772379,0.03333333333,0.3611111111,0.3950617284,0.2438271605,0.1538461538,0.5854885057,0.391959799,0.608040201,0.4292893037,0.5707106963,0.05096913137,0.06604450826,0.3283045977,,12.27621483,1.534526854,47.0545977,59.01840491,30.10380623,87.17557252,90.22869023,78.73563218,6.034482759,12.82442748,29.52586207,71.62356322,28.37643678,74.55012853,11.34751773,64.43965517,44.44444444,46.2962963,9.259259259,33.33333333,12.96296296,55.55555556,1.278772379,3.333333333,36.11111111,39.50617284,24.38271605,15.38461538,58.54885057,39.1959799,60.8040201,42.92893037,57.07106963,5.096913137,6.604450826,32.83045977
Kanemaru Yumeto,Chunichi,L,96.66666667,395,92.3,0.19746835,0.04556962,0.48440484,0.63030303,0.32262383,0.80289093,0.88461538,0.62655602,0.09548058561,0.197109067,0.2807129217,0.681094844,0.318905156,0.6472081218,0.1491395793,0.621896881,0.4474576271,0.4745762712,0.07796610169,0.3525423729,0.1220338983,0.5525423729,0.02278481013,0.06428571429,0.3016949153,0.4406779661,0.2576271186,0.1220338983,0.5251432209,0.4847328244,0.5152671756,0.4548346056,0.5451653944,0.06743002545,0.09923664122,0.4589433482,,19.74683544,4.556962025,48.44048377,63.03030303,32.26238286,80.2890933,88.46153846,62.65560166,9.548058561,19.7109067,28.07129217,68.1094844,31.8905156,64.72081218,14.91395793,62.1896881,44.74576271,47.45762712,7.796610169,35.25423729,12.20338983,55.25423729,2.278481013,6.428571429,30.16949153,44.06779661,25.76271186,12.20338983,52.51432209,48.47328244,51.52671756,45.48346056,54.51653944,6.743002545,9.923664122,45.89433482
