Batter,Team,Bats,PA,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,K%,BB%,Swing%,Z-Swing%,Chase%,Contact%,Z-Con%,O-Con%,SwStr%,Whiff%,CSW%,PLUS%,GB%,FB%,LD%,OFFB%,IFFB%,AIR%,HR%,HR/FB,Pull%,Cent%,Oppo%,Pull AIR%
Nakagawa Hayato,Hanshin,R,59.0,27.11864407,3.389830508,56.19834711,73.33333333,39.3442623,67.64705882,77.27272727,50.0,18.18181818,32.35294118,30.99173554,63.2231405,51.2195122,31.70731707,17.07317073,21.95121951,9.756097561,48.7804878,3.389830508,15.38461538,41.46341463,34.14634146,24.3902439,26.82926829,,0.2711864407,0.03389830508,0.5619834711,0.7333333333,0.393442623,0.6764705882,0.7727272727,0.5,0.1818181818,0.3235294118,0.3099173554,0.632231405,0.512195122,0.3170731707,0.1707317073,0.2195121951,0.09756097561,0.487804878,0.03389830508,0.1538461538,0.4146341463,0.3414634146,0.243902439,0.2682926829
Tokoda Hiroki,Hiroshima,L,57.0,21.05263158,0.0,46.9273743,50.90909091,40.57971014,72.61904762,85.71428571,46.42857143,12.84916201,27.38095238,41.34078212,68.7150838,62.22222222,31.11111111,6.666666667,15.55555556,15.55555556,37.77777778,1.754385965,7.142857143,40.0,40.0,20.0,8.888888889,,0.2105263158,0.0,0.469273743,0.5090909091,0.4057971014,0.7261904762,0.8571428571,0.4642857143,0.1284916201,0.2738095238,0.4134078212,0.687150838,0.6222222222,0.3111111111,0.06666666667,0.1555555556,0.1555555556,0.3777777778,0.01754385965,0.07142857143,0.4,0.4,0.2,0.08888888889
Fukunaga Hiroki,Chunichi,R,57.0,28.07017544,7.01754386,41.2,53.84615385,30.07518797,75.72815534,93.65079365,47.5,10.0,24.27184466,31.6,59.2,54.28571429,31.42857143,14.28571429,25.71428571,5.714285714,45.71428571,1.754385965,9.090909091,48.57142857,31.42857143,20.0,16.66666667,,0.2807017544,0.0701754386,0.412,0.5384615385,0.3007518797,0.7572815534,0.9365079365,0.475,0.1,0.2427184466,0.316,0.592,0.5428571429,0.3142857143,0.1428571429,0.2571428571,0.05714285714,0.4571428571,0.01754385965,0.09090909091,0.4857142857,0.3142857143,0.2,0.1666666667
Imagawa Yuma,Nipponham,R,57.0,24.56140351,7.01754386,43.6440678,63.30275229,26.77165354,69.90291262,86.95652174,35.29411765,13.13559322,30.09708738,30.08474576,55.08474576,35.8974359,48.71794872,15.38461538,41.02564103,7.692307692,64.1025641,3.50877193,10.52631579,41.02564103,35.8974359,23.07692308,20.51282051,,0.2456140351,0.0701754386,0.436440678,0.6330275229,0.2677165354,0.6990291262,0.8695652174,0.3529411765,0.1313559322,0.3009708738,0.3008474576,0.5508474576,0.358974359,0.4871794872,0.1538461538,0.4102564103,0.07692307692,0.641025641,0.0350877193,0.1052631579,0.4102564103,0.358974359,0.2307692308,0.2051282051
Maekawa Seita,Hiroshima,R,56.0,17.85714286,3.571428571,46.79802956,59.09090909,32.25806452,87.36842105,89.23076923,83.33333333,5.911330049,12.63157895,28.07881773,63.54679803,52.27272727,38.63636364,9.090909091,31.81818182,6.818181818,47.72727273,0.0,0.0,27.27272727,40.90909091,31.81818182,13.63636364,,0.1785714286,0.03571428571,0.4679802956,0.5909090909,0.3225806452,0.8736842105,0.8923076923,0.8333333333,0.05911330049,0.1263157895,0.2807881773,0.6354679803,0.5227272727,0.3863636364,0.09090909091,0.3181818182,0.06818181818,0.4772727273,0.0,0.0,0.2727272727,0.4090909091,0.3181818182,0.1363636364
Tsujimoto Rintaro,Chunichi,R,56.0,17.85714286,0.0,61.2716763,75.25773196,43.42105263,78.30188679,86.30136986,60.60606061,13.29479769,21.69811321,25.43352601,71.0982659,41.30434783,47.82608696,10.86956522,39.13043478,8.695652174,58.69565217,0.0,0.0,30.43478261,43.47826087,26.08695652,19.56521739,,0.1785714286,0.0,0.612716763,0.7525773196,0.4342105263,0.7830188679,0.8630136986,0.6060606061,0.1329479769,0.2169811321,0.2543352601,0.710982659,0.4130434783,0.4782608696,0.1086956522,0.3913043478,0.08695652174,0.5869565217,0.0,0.0,0.3043478261,0.4347826087,0.2608695652,0.1956521739
Ukai Kosuke,Chunichi,R,54.0,24.07407407,0.0,61.74863388,75.47169811,42.85714286,70.79646018,82.5,42.42424242,18.03278689,29.20353982,32.24043716,69.94535519,47.5,52.5,0.0,37.5,15.0,52.5,0.0,0.0,27.5,35.0,37.5,10.0,,0.2407407407,0.0,0.6174863388,0.7547169811,0.4285714286,0.7079646018,0.825,0.4242424242,0.1803278689,0.2920353982,0.3224043716,0.6994535519,0.475,0.525,0.0,0.375,0.15,0.525,0.0,0.0,0.275,0.35,0.375,0.1
Saiki Hiroto,Hanshin,R,54.0,46.2962963,3.703703704,34.05405405,39.3442623,23.80952381,69.84126984,77.08333333,46.66666667,10.27027027,30.15873016,47.02702703,72.97297297,77.77777778,22.22222222,0.0,11.11111111,11.11111111,22.22222222,0.0,0.0,18.51851852,44.44444444,37.03703704,0.0,,0.462962963,0.03703703704,0.3405405405,0.393442623,0.2380952381,0.6984126984,0.7708333333,0.4666666667,0.1027027027,0.3015873016,0.4702702703,0.7297297297,0.7777777778,0.2222222222,0.0,0.1111111111,0.1111111111,0.2222222222,0.0,0.0,0.1851851852,0.4444444444,0.3703703704,0.0
Takahashi Hiroto,Chunichi,R,54.0,31.48148148,1.851851852,46.84684685,55.07246377,32.94117647,81.73076923,81.57894737,82.14285714,8.558558559,18.26923077,33.78378378,73.42342342,88.88888889,8.333333333,2.777777778,5.555555556,2.777777778,11.11111111,0.0,0.0,2.777777778,38.88888889,58.33333333,0.0,,0.3148148148,0.01851851852,0.4684684685,0.5507246377,0.3294117647,0.8173076923,0.8157894737,0.8214285714,0.08558558559,0.1826923077,0.3378378378,0.7342342342,0.8888888889,0.08333333333,0.02777777778,0.05555555556,0.02777777778,0.1111111111,0.0,0.0,0.02777777778,0.3888888889,0.5833333333,0.0
Kakunaka Katsuya,Lotte,L,53.0,16.98113208,15.09433962,39.92248062,66.66666667,15.55555556,80.58252427,85.36585366,61.9047619,7.751937984,19.41747573,22.48062016,51.9379845,60.60606061,36.36363636,3.03030303,33.33333333,3.03030303,39.39393939,1.886792453,8.333333333,30.3030303,45.45454545,24.24242424,14.70588235,,0.1698113208,0.1509433962,0.3992248062,0.6666666667,0.1555555556,0.8058252427,0.8536585366,0.619047619,0.07751937984,0.1941747573,0.2248062016,0.519379845,0.6060606061,0.3636363636,0.0303030303,0.3333333333,0.0303030303,0.3939393939,0.01886792453,0.08333333333,0.303030303,0.4545454545,0.2424242424,0.1470588235
Tsuchida Ryuku,Chunichi,L,53.0,30.18867925,3.773584906,58.04878049,77.5,30.58823529,65.54621849,70.96774194,46.15384615,20.0,34.45378151,33.17073171,67.80487805,45.71428571,51.42857143,2.857142857,40.0,11.42857143,54.28571429,0.0,0.0,54.28571429,34.28571429,11.42857143,17.14285714,,0.3018867925,0.03773584906,0.5804878049,0.775,0.3058823529,0.6554621849,0.7096774194,0.4615384615,0.2,0.3445378151,0.3317073171,0.6780487805,0.4571428571,0.5142857143,0.02857142857,0.4,0.1142857143,0.5428571429,0.0,0.0,0.5428571429,0.3428571429,0.1142857143,0.1714285714
Kodama Ryosuke,Seibu,R,53.0,16.98113208,7.547169811,45.09803922,64.22018349,23.15789474,84.7826087,94.28571429,54.54545455,6.862745098,15.2173913,25.49019608,59.80392157,51.28205128,46.15384615,2.564102564,30.76923077,15.38461538,48.71794872,0.0,0.0,33.33333333,35.8974359,30.76923077,10.25641026,,0.1698113208,0.07547169811,0.4509803922,0.6422018349,0.2315789474,0.847826087,0.9428571429,0.5454545455,0.06862745098,0.152173913,0.2549019608,0.5980392157,0.5128205128,0.4615384615,0.02564102564,0.3076923077,0.1538461538,0.4871794872,0.0,0.0,0.3333333333,0.358974359,0.3076923077,0.1025641026
Aizawa Tsubasa,Hiroshima,R,53.0,30.18867925,9.433962264,40.93023256,55.45454545,25.71428571,76.13636364,80.32786885,66.66666667,9.76744186,23.86363636,31.62790698,61.39534884,50.0,43.33333333,6.666666667,30.0,13.33333333,50.0,0.0,0.0,43.33333333,36.66666667,20.0,20.0,,0.3018867925,0.09433962264,0.4093023256,0.5545454545,0.2571428571,0.7613636364,0.8032786885,0.6666666667,0.0976744186,0.2386363636,0.3162790698,0.6139534884,0.5,0.4333333333,0.06666666667,0.3,0.1333333333,0.5,0.0,0.0,0.4333333333,0.3666666667,0.2,0.2
Azuma Katsuki,DeNA,L,53.0,24.52830189,7.547169811,34.53608247,47.36842105,16.25,83.58208955,88.88888889,61.53846154,5.670103093,16.41791045,30.92783505,61.8556701,69.44444444,25.0,5.555555556,16.66666667,8.333333333,30.55555556,0.0,0.0,36.11111111,38.88888889,25.0,5.555555556,,0.2452830189,0.07547169811,0.3453608247,0.4736842105,0.1625,0.8358208955,0.8888888889,0.6153846154,0.05670103093,0.1641791045,0.3092783505,0.618556701,0.6944444444,0.25,0.05555555556,0.1666666667,0.08333333333,0.3055555556,0.0,0.0,0.3611111111,0.3888888889,0.25,0.05555555556
Yamanaka Ryoma,ORIX,L,52.0,17.30769231,5.769230769,47.08737864,71.02803738,21.21212121,87.62886598,92.10526316,71.42857143,5.825242718,12.37113402,20.87378641,58.73786408,50.0,50.0,0.0,45.0,5.0,50.0,1.923076923,5.0,37.5,30.0,32.5,15.0,,0.1730769231,0.05769230769,0.4708737864,0.7102803738,0.2121212121,0.8762886598,0.9210526316,0.7142857143,0.05825242718,0.1237113402,0.2087378641,0.5873786408,0.5,0.5,0.0,0.45,0.05,0.5,0.01923076923,0.05,0.375,0.3,0.325,0.15
Jackson Andre,DeNA,R,51.0,52.94117647,5.882352941,35.82887701,40.18691589,30.0,55.2238806,72.09302326,25.0,16.04278075,44.7761194,47.05882353,68.98395722,70.0,30.0,0.0,20.0,10.0,30.0,1.960784314,16.66666667,10.0,50.0,40.0,0.0,,0.5294117647,0.05882352941,0.3582887701,0.4018691589,0.3,0.552238806,0.7209302326,0.25,0.1604278075,0.447761194,0.4705882353,0.6898395722,0.7,0.3,0.0,0.2,0.1,0.3,0.01960784314,0.1666666667,0.1,0.5,0.4,0.0
Ford Mike,DeNA,L,51.0,25.49019608,9.803921569,47.73869347,65.59139785,32.0754717,65.26315789,85.24590164,29.41176471,16.58291457,34.73684211,32.66331658,59.29648241,30.3030303,57.57575758,12.12121212,42.42424242,15.15151515,69.6969697,0.0,0.0,45.45454545,51.51515152,3.03030303,27.27272727,,0.2549019608,0.09803921569,0.4773869347,0.6559139785,0.320754717,0.6526315789,0.8524590164,0.2941176471,0.1658291457,0.3473684211,0.3266331658,0.5929648241,0.303030303,0.5757575758,0.1212121212,0.4242424242,0.1515151515,0.696969697,0.0,0.0,0.4545454545,0.5151515152,0.0303030303,0.2727272727
Watanabe Riku,SoftBank,L,51.0,33.33333333,7.843137255,46.5,60.0,33.0,67.74193548,83.33333333,39.39393939,15.0,32.25806452,35.0,61.5,39.28571429,42.85714286,17.85714286,39.28571429,3.571428571,60.71428571,0.0,0.0,42.85714286,32.14285714,25.0,21.42857143,,0.3333333333,0.07843137255,0.465,0.6,0.33,0.6774193548,0.8333333333,0.3939393939,0.15,0.3225806452,0.35,0.615,0.3928571429,0.4285714286,0.1785714286,0.3928571429,0.03571428571,0.6071428571,0.0,0.0,0.4285714286,0.3214285714,0.25,0.2142857143
Morishita Masato,Hiroshima,R,50.0,38.0,4.0,47.54098361,53.46534653,39.75903614,73.56321839,85.18518519,54.54545455,12.56830601,26.43678161,35.51912568,71.03825137,59.25925926,29.62962963,11.11111111,14.81481481,14.81481481,40.74074074,0.0,0.0,7.407407407,40.74074074,51.85185185,6.896551724,,0.38,0.04,0.4754098361,0.5346534653,0.3975903614,0.7356321839,0.8518518519,0.5454545455,0.1256830601,0.2643678161,0.3551912568,0.7103825137,0.5925925926,0.2962962963,0.1111111111,0.1481481481,0.1481481481,0.4074074074,0.0,0.0,0.07407407407,0.4074074074,0.5185185185,0.06896551724
Yamasaki Iori,Yomiuri,L,49.0,36.73469388,2.040816327,45.73170732,53.7037037,30.35714286,74.66666667,86.20689655,35.29411765,11.58536585,25.33333333,40.24390244,71.34146341,80.76923077,15.38461538,3.846153846,11.53846154,3.846153846,19.23076923,0.0,0.0,34.61538462,34.61538462,30.76923077,6.666666667,,0.3673469388,0.02040816327,0.4573170732,0.537037037,0.3035714286,0.7466666667,0.8620689655,0.3529411765,0.1158536585,0.2533333333,0.4024390244,0.7134146341,0.8076923077,0.1538461538,0.03846153846,0.1153846154,0.03846153846,0.1923076923,0.0,0.0,0.3461538462,0.3461538462,0.3076923077,0.06666666667
Kay Anthony,DeNA,L,49.0,38.7755102,2.040816327,34.28571429,39.49579832,23.21428571,85.0,89.36170213,69.23076923,5.142857143,15.0,38.85714286,72.0,81.48148148,14.81481481,3.703703704,7.407407407,7.407407407,18.51851852,0.0,0.0,7.407407407,55.55555556,37.03703704,0.0,,0.387755102,0.02040816327,0.3428571429,0.3949579832,0.2321428571,0.85,0.8936170213,0.6923076923,0.05142857143,0.15,0.3885714286,0.72,0.8148148148,0.1481481481,0.03703703704,0.07407407407,0.07407407407,0.1851851852,0.0,0.0,0.07407407407,0.5555555556,0.3703703704,0.0
Hayashi Kota,Hiroshima,L,48.0,37.5,0.0,54.58937198,75.0,35.51401869,61.0619469,74.66666667,34.21052632,21.25603865,38.9380531,33.33333333,61.83574879,40.0,56.66666667,3.333333333,36.66666667,20.0,60.0,4.166666667,11.76470588,43.33333333,30.0,26.66666667,16.66666667,,0.375,0.0,0.5458937198,0.75,0.3551401869,0.610619469,0.7466666667,0.3421052632,0.2125603865,0.389380531,0.3333333333,0.6183574879,0.4,0.5666666667,0.03333333333,0.3666666667,0.2,0.6,0.04166666667,0.1176470588,0.4333333333,0.3,0.2666666667,0.1666666667
Yoshimura Kojiro,Yakult,R,46.0,32.60869565,4.347826087,42.94871795,52.57731959,27.11864407,74.62686567,80.39215686,56.25,10.8974359,25.37313433,37.17948718,73.71794872,79.31034483,13.79310345,6.896551724,10.34482759,3.448275862,20.68965517,0.0,0.0,13.79310345,51.72413793,34.48275862,0.0,,0.3260869565,0.04347826087,0.4294871795,0.5257731959,0.2711864407,0.7462686567,0.8039215686,0.5625,0.108974359,0.2537313433,0.3717948718,0.7371794872,0.7931034483,0.1379310345,0.06896551724,0.1034482759,0.03448275862,0.2068965517,0.0,0.0,0.1379310345,0.5172413793,0.3448275862,0.0
Tanaka Kosuke,Hiroshima,L,44.0,15.90909091,18.18181818,35.44973545,54.63917526,15.05376344,82.08955224,84.90566038,71.42857143,6.349206349,17.91044776,29.62962963,55.55555556,44.44444444,44.44444444,11.11111111,25.92592593,18.51851852,55.55555556,0.0,0.0,40.74074074,37.03703704,22.22222222,22.22222222,,0.1590909091,0.1818181818,0.3544973545,0.5463917526,0.1505376344,0.8208955224,0.8490566038,0.7142857143,0.06349206349,0.1791044776,0.2962962963,0.5555555556,0.4444444444,0.4444444444,0.1111111111,0.2592592593,0.1851851852,0.5555555556,0.0,0.0,0.4074074074,0.3703703704,0.2222222222,0.2222222222
Matsuba Takahiro,Chunichi,L,44.0,18.18181818,4.545454545,39.62264151,50.0,22.95081967,82.53968254,89.79591837,57.14285714,6.918238994,17.46031746,31.44654088,66.03773585,84.375,12.5,3.125,3.125,9.375,15.625,0.0,0.0,31.25,56.25,12.5,0.0,,0.1818181818,0.04545454545,0.3962264151,0.5,0.2295081967,0.8253968254,0.8979591837,0.5714285714,0.06918238994,0.1746031746,0.3144654088,0.6603773585,0.84375,0.125,0.03125,0.03125,0.09375,0.15625,0.0,0.0,0.3125,0.5625,0.125,0.0
Kawagoe Seiji,Chunichi,L,43.0,27.90697674,9.302325581,43.11377246,62.65060241,23.80952381,65.27777778,80.76923077,25.0,14.97005988,34.72222222,33.53293413,56.88622754,58.33333333,33.33333333,8.333333333,16.66666667,16.66666667,41.66666667,0.0,0.0,37.5,54.16666667,8.333333333,8.0,,0.2790697674,0.09302325581,0.4311377246,0.6265060241,0.2380952381,0.6527777778,0.8076923077,0.25,0.1497005988,0.3472222222,0.3353293413,0.5688622754,0.5833333333,0.3333333333,0.08333333333,0.1666666667,0.1666666667,0.4166666667,0.0,0.0,0.375,0.5416666667,0.08333333333,0.08
Tamura Tatsuhiro,Lotte,R,43.0,23.25581395,0.0,48.05194805,60.43956044,30.15873016,83.78378378,90.90909091,63.15789474,7.792207792,16.21621622,28.57142857,67.53246753,46.875,43.75,9.375,28.125,15.625,53.125,2.325581395,7.142857143,34.375,46.875,18.75,9.090909091,,0.2325581395,0.0,0.4805194805,0.6043956044,0.3015873016,0.8378378378,0.9090909091,0.6315789474,0.07792207792,0.1621621622,0.2857142857,0.6753246753,0.46875,0.4375,0.09375,0.28125,0.15625,0.53125,0.02325581395,0.07142857143,0.34375,0.46875,0.1875,0.09090909091
Mori Shohei,Hiroshima,L,42.0,47.61904762,0.0,39.49044586,40.86021505,37.5,66.12903226,81.57894737,41.66666667,13.37579618,33.87096774,45.22292994,70.06369427,68.18181818,22.72727273,9.090909091,18.18181818,4.545454545,31.81818182,0.0,0.0,22.72727273,50.0,27.27272727,4.545454545,,0.4761904762,0.0,0.3949044586,0.4086021505,0.375,0.6612903226,0.8157894737,0.4166666667,0.1337579618,0.3387096774,0.4522292994,0.7006369427,0.6818181818,0.2272727273,0.09090909091,0.1818181818,0.04545454545,0.3181818182,0.0,0.0,0.2272727273,0.5,0.2727272727,0.04545454545
Chatani Kenta,Lotte,R,41.0,21.95121951,7.317073171,45.34161491,60.63829787,23.88059701,84.93150685,92.98245614,56.25,6.832298137,15.06849315,28.57142857,62.73291925,55.17241379,31.03448276,13.79310345,24.13793103,6.896551724,44.82758621,0.0,0.0,10.34482759,62.06896552,27.5862069,3.448275862,,0.2195121951,0.07317073171,0.4534161491,0.6063829787,0.2388059701,0.8493150685,0.9298245614,0.5625,0.06832298137,0.1506849315,0.2857142857,0.6273291925,0.5517241379,0.3103448276,0.1379310345,0.2413793103,0.06896551724,0.4482758621,0.0,0.0,0.1034482759,0.6206896552,0.275862069,0.03448275862
Ohno Yudai,Chunichi,L,41.0,46.34146341,2.43902439,26.79738562,30.3030303,20.37037037,70.73170732,70.0,72.72727273,7.843137255,29.26829268,47.7124183,71.24183007,80.95238095,14.28571429,4.761904762,9.523809524,4.761904762,19.04761905,0.0,0.0,38.0952381,38.0952381,23.80952381,4.761904762,,0.4634146341,0.0243902439,0.2679738562,0.303030303,0.2037037037,0.7073170732,0.7,0.7272727273,0.07843137255,0.2926829268,0.477124183,0.7124183007,0.8095238095,0.1428571429,0.04761904762,0.09523809524,0.04761904762,0.1904761905,0.0,0.0,0.380952381,0.380952381,0.2380952381,0.04761904762
Ohsera Daichi,Hiroshima,R,41.0,34.14634146,2.43902439,41.35802469,52.04081633,25.0,74.62686567,82.35294118,50.0,10.49382716,25.37313433,35.80246914,67.90123457,75.0,16.66666667,8.333333333,12.5,4.166666667,25.0,0.0,0.0,0.0,25.0,75.0,0.0,,0.3414634146,0.0243902439,0.4135802469,0.5204081633,0.25,0.7462686567,0.8235294118,0.5,0.1049382716,0.2537313433,0.3580246914,0.6790123457,0.75,0.1666666667,0.08333333333,0.125,0.04166666667,0.25,0.0,0.0,0.0,0.25,0.75,0.0
Usami Shingo,Chunichi,L,40.0,32.5,10.0,49.05660377,60.52631579,38.0952381,64.1025641,80.43478261,40.625,17.61006289,35.8974359,35.8490566,65.40880503,59.09090909,40.90909091,0.0,27.27272727,13.63636364,40.90909091,0.0,0.0,27.27272727,45.45454545,27.27272727,13.63636364,,0.325,0.1,0.4905660377,0.6052631579,0.380952381,0.641025641,0.8043478261,0.40625,0.1761006289,0.358974359,0.358490566,0.6540880503,0.5909090909,0.4090909091,0.0,0.2727272727,0.1363636364,0.4090909091,0.0,0.0,0.2727272727,0.4545454545,0.2727272727,0.1363636364
Bauer Trevor,DeNA,R,39.0,51.28205128,2.564102564,34.5323741,39.56043956,25.0,62.5,77.77777778,16.66666667,12.94964029,37.5,50.35971223,72.6618705,88.23529412,11.76470588,0.0,5.882352941,5.882352941,11.76470588,0.0,0.0,5.882352941,58.82352941,35.29411765,0.0,,0.5128205128,0.02564102564,0.345323741,0.3956043956,0.25,0.625,0.7777777778,0.1666666667,0.1294964029,0.375,0.5035971223,0.726618705,0.8823529412,0.1176470588,0.0,0.05882352941,0.05882352941,0.1176470588,0.0,0.0,0.05882352941,0.5882352941,0.3529411765,0.0
Akahoshi Yuji,Yomiuri,R,38.0,31.57894737,7.894736842,32.25806452,32.05128205,32.60869565,85.0,96.0,66.66666667,4.838709677,15.0,43.5483871,69.35483871,65.2173913,21.73913043,13.04347826,13.04347826,8.695652174,34.7826087,0.0,0.0,13.04347826,60.86956522,26.08695652,4.347826087,,0.3157894737,0.07894736842,0.3225806452,0.3205128205,0.3260869565,0.85,0.96,0.6666666667,0.04838709677,0.15,0.435483871,0.6935483871,0.652173913,0.2173913043,0.1304347826,0.1304347826,0.08695652174,0.347826087,0.0,0.0,0.1304347826,0.6086956522,0.2608695652,0.04347826087
Ishihara Tsuyoshi,Rakuten,R,38.0,31.57894737,7.894736842,39.64497041,56.25,24.71910112,67.1641791,82.22222222,36.36363636,13.01775148,32.8358209,31.95266272,58.57988166,47.82608696,43.47826087,8.695652174,30.43478261,13.04347826,52.17391304,0.0,0.0,26.08695652,56.52173913,17.39130435,17.39130435,,0.3157894737,0.07894736842,0.3964497041,0.5625,0.2471910112,0.671641791,0.8222222222,0.3636363636,0.1301775148,0.328358209,0.3195266272,0.5857988166,0.4782608696,0.4347826087,0.08695652174,0.3043478261,0.1304347826,0.5217391304,0.0,0.0,0.2608695652,0.5652173913,0.1739130435,0.1739130435
Hiruma Takuya,Seibu,L,38.0,21.05263158,2.631578947,59.3495935,73.13432836,42.85714286,69.8630137,77.55102041,54.16666667,17.88617886,30.1369863,30.89430894,69.10569106,50.0,50.0,0.0,32.14285714,17.85714286,50.0,0.0,0.0,35.71428571,46.42857143,17.85714286,7.142857143,,0.2105263158,0.02631578947,0.593495935,0.7313432836,0.4285714286,0.698630137,0.7755102041,0.5416666667,0.1788617886,0.301369863,0.3089430894,0.6910569106,0.5,0.5,0.0,0.3214285714,0.1785714286,0.5,0.0,0.0,0.3571428571,0.4642857143,0.1785714286,0.07142857143
Maruyama Kazuya,Yakult,L,37.0,35.13513514,2.702702703,43.05555556,52.05479452,33.8028169,67.74193548,78.94736842,50.0,13.88888889,32.25806452,37.5,65.27777778,61.9047619,38.0952381,0.0,33.33333333,4.761904762,38.0952381,0.0,0.0,38.0952381,42.85714286,19.04761905,4.545454545,,0.3513513514,0.02702702703,0.4305555556,0.5205479452,0.338028169,0.6774193548,0.7894736842,0.5,0.1388888889,0.3225806452,0.375,0.6527777778,0.619047619,0.380952381,0.0,0.3333333333,0.04761904762,0.380952381,0.0,0.0,0.380952381,0.4285714286,0.1904761905,0.04545454545
Ishikawa Shingo,Lotte,R,36.0,30.55555556,2.777777778,60.68376068,76.31578947,31.70731707,76.05633803,79.31034483,61.53846154,14.52991453,23.94366197,29.91452991,73.5042735,50.0,50.0,0.0,41.66666667,8.333333333,50.0,0.0,0.0,33.33333333,41.66666667,25.0,8.333333333,,0.3055555556,0.02777777778,0.6068376068,0.7631578947,0.3170731707,0.7605633803,0.7931034483,0.6153846154,0.1452991453,0.2394366197,0.2991452991,0.735042735,0.5,0.5,0.0,0.4166666667,0.08333333333,0.5,0.0,0.0,0.3333333333,0.4166666667,0.25,0.08333333333
Nomura Daiju,Seibu,R,36.0,25.0,0.0,55.47945205,73.33333333,26.78571429,80.24691358,83.33333333,66.66666667,10.95890411,19.75308642,26.71232877,66.43835616,59.25925926,29.62962963,11.11111111,25.92592593,3.703703704,40.74074074,0.0,0.0,25.92592593,51.85185185,22.22222222,11.11111111,,0.25,0.0,0.5547945205,0.7333333333,0.2678571429,0.8024691358,0.8333333333,0.6666666667,0.1095890411,0.1975308642,0.2671232877,0.6643835616,0.5925925926,0.2962962963,0.1111111111,0.2592592593,0.03703703704,0.4074074074,0.0,0.0,0.2592592593,0.5185185185,0.2222222222,0.1111111111
Matsumoto Naoki,Yakult,R,36.0,19.44444444,5.555555556,46.71532847,61.33333333,29.03225806,81.25,91.30434783,55.55555556,8.759124088,18.75,29.9270073,63.50364964,59.25925926,40.74074074,0.0,37.03703704,3.703703704,40.74074074,0.0,0.0,40.74074074,29.62962963,29.62962963,11.11111111,,0.1944444444,0.05555555556,0.4671532847,0.6133333333,0.2903225806,0.8125,0.9130434783,0.5555555556,0.08759124088,0.1875,0.299270073,0.6350364964,0.5925925926,0.4074074074,0.0,0.3703703704,0.03703703704,0.4074074074,0.0,0.0,0.4074074074,0.2962962963,0.2962962963,0.1111111111
Shimada Kairi,Hanshin,L,35.0,2.857142857,2.857142857,51.51515152,68.57142857,32.25806452,86.76470588,97.91666667,60.0,6.818181818,13.23529412,21.21212121,64.39393939,54.54545455,39.39393939,6.060606061,24.24242424,15.15151515,45.45454545,0.0,0.0,36.36363636,24.24242424,39.39393939,12.5,,0.02857142857,0.02857142857,0.5151515152,0.6857142857,0.3225806452,0.8676470588,0.9791666667,0.6,0.06818181818,0.1323529412,0.2121212121,0.6439393939,0.5454545455,0.3939393939,0.06060606061,0.2424242424,0.1515151515,0.4545454545,0.0,0.0,0.3636363636,0.2424242424,0.3939393939,0.125
Togo Shosei,Yomiuri,R,35.0,40.0,0.0,42.15686275,41.26984127,43.58974359,69.76744186,80.76923077,52.94117647,12.74509804,30.23255814,44.11764706,77.45098039,61.9047619,33.33333333,4.761904762,19.04761905,14.28571429,38.0952381,0.0,0.0,38.0952381,19.04761905,42.85714286,19.04761905,,0.4,0.0,0.4215686275,0.4126984127,0.4358974359,0.6976744186,0.8076923077,0.5294117647,0.1274509804,0.3023255814,0.4411764706,0.7745098039,0.619047619,0.3333333333,0.04761904762,0.1904761905,0.1428571429,0.380952381,0.0,0.0,0.380952381,0.1904761905,0.4285714286,0.1904761905
Olivares Edward,ORIX,R,35.0,22.85714286,5.714285714,51.18110236,67.1641791,33.33333333,67.69230769,82.22222222,35.0,16.53543307,32.30769231,33.85826772,63.77952756,48.0,44.0,8.0,28.0,16.0,52.0,0.0,0.0,40.0,36.0,24.0,0.0,,0.2285714286,0.05714285714,0.5118110236,0.671641791,0.3333333333,0.6769230769,0.8222222222,0.35,0.1653543307,0.3230769231,0.3385826772,0.6377952756,0.48,0.44,0.08,0.28,0.16,0.52,0.0,0.0,0.4,0.36,0.24,0.0
Ohtake Koutaro,Hanshin,L,35.0,40.0,2.857142857,30.25210084,32.46753247,26.19047619,77.77777778,88.0,54.54545455,6.722689076,22.22222222,47.05882353,69.74789916,83.33333333,11.11111111,5.555555556,11.11111111,0.0,16.66666667,0.0,0.0,16.66666667,66.66666667,16.66666667,0.0,,0.4,0.02857142857,0.3025210084,0.3246753247,0.2619047619,0.7777777778,0.88,0.5454545455,0.06722689076,0.2222222222,0.4705882353,0.6974789916,0.8333333333,0.1111111111,0.05555555556,0.1111111111,0.0,0.1666666667,0.0,0.0,0.1666666667,0.6666666667,0.1666666667,0.0
