#,Player,G,PA,AB,R,H,2B,3B,HR,TB,RBI,SB,CS,SH,SF,SO,BB,IBB,HP,GDP,AVG,OBP,SLG,OPS,OPS+,ISO,BABIP,K%,BB%,BB/K,wSB,TTO%,Age,Pos,B,,Team,League
,<a href=https://npb.jp/bis/eng/players/41145134.html>Ishigaki Masami</a>,71,244,221,20,48,9,0,2,63,23,0,0,4,1,43,17,1,1,9,0.217,0.275,0.285,0.560,65,0.068,0.260,17.6%,7.0%,0.40,-0.1,25.4%,26,UTL,R,⚓,<a href=https://npb.jp/bis/eng/teams/index_m.html>Lotte</a>,EL
,<a href=https://npb.jp/bis/eng/players/01105135.html>Ishikawa Shingo</a>,74,212,191,19,57,15,0,2,78,22,1,0,0,0,50,19,0,2,4,0.298,0.368,0.408,0.776,125,0.110,0.396,23.6%,9.0%,0.38,0.1,33.5%,32,DH,R,⚓,<a href=https://npb.jp/bis/eng/teams/index_m.html>Lotte</a>,EL
,<a href=https://npb.jp/bis/eng/players/21525132.html>Kakinuma Tomoya</a>,49,61,58,5,13,2,0,0,15,3,0,0,1,0,12,2,0,0,0,0.224,0.250,0.259,0.509,50,0.035,0.283,19.7%,3.3%,0.17,-0.0,23.0%,32,2,R,⚓,<a href=https://npb.jp/bis/eng/teams/index_m.html>Lotte</a>,EL
,<a href=https://npb.jp/bis/eng/players/41545114.html>Kakunaka Katsuya</a>,50,131,110,12,28,5,1,1,38,9,0,0,0,2,10,17,0,2,2,0.255,0.359,0.345,0.704,105,0.090,0.267,7.6%,13.0%,1.70,-0.1,21.4%,38,DH,L,⚓,<a href=https://npb.jp/bis/eng/teams/index_m.html>Lotte</a>,EL
,<a href=https://npb.jp/bis/eng/players/31535157.html>Kaneda Yuta</a>,17,36,32,3,7,1,0,0,8,5,0,0,1,1,6,2,0,0,0,0.219,0.257,0.250,0.507,50,0.031,0.259,16.7%,5.6%,0.33,-0.0,22.2%,20,4,L,⚓,<a href=https://npb.jp/bis/eng/teams/index_m.html>Lotte</a>,EL
,<a href=https://npb.jp/bis/eng/players/61365157.html>Katsumata Rui</a>,32,63,59,7,18,2,0,0,20,5,1,0,1,0,8,2,0,1,3,0.305,0.339,0.339,0.678,98,0.034,0.353,12.7%,3.2%,0.25,0.1,15.9%,20,4,R,⚓,<a href=https://npb.jp/bis/eng/teams/index_m.html>Lotte</a>,EL
,<a href=https://npb.jp/bis/eng/players/01705159.html>Kohno Hikaru</a>,19,42,41,3,8,2,0,0,10,4,0,0,0,0,21,1,0,0,1,0.195,0.214,0.244,0.458,35,0.049,0.400,50.0%,2.4%,0.05,-0.0,52.4%,21,9,R,⚓,<a href=https://npb.jp/bis/eng/teams/index_m.html>Lotte</a>,EL
,<a href=https://npb.jp/bis/eng/players/93295159.html>Martin Andy</a>,49,83,79,7,16,5,2,1,28,10,2,2,0,1,30,3,0,0,3,0.203,0.229,0.354,0.583,70,0.151,0.306,36.1%,3.6%,0.10,-0.3,41.0%,24,9,R,⚓,<a href=https://npb.jp/bis/eng/teams/index_m.html>Lotte</a>,EL
,<a href=https://npb.jp/bis/eng/players/53155159.html>Matsuishi Shinya</a>,97,327,293,31,61,6,1,0,69,15,5,5,12,3,61,16,0,3,8,0.208,0.254,0.235,0.489,45,0.027,0.260,18.7%,4.9%,0.26,-0.9,23.5%,19,6,R,⚓,<a href=https://npb.jp/bis/eng/teams/index_m.html>Lotte</a>,EL
,<a href=https://npb.jp/bis/eng/players/53155155.html>Matsukawa Kou</a>,62,129,115,14,27,3,0,1,33,10,0,0,2,0,21,11,0,1,6,0.235,0.307,0.287,0.594,74,0.052,0.280,16.3%,8.5%,0.52,-0.0,25.6%,21,2,R,⚓,<a href=https://npb.jp/bis/eng/teams/index_m.html>Lotte</a>,EL
,<a href=https://npb.jp/bis/eng/players/81885150.html>Miyazaki Ryusei</a>,81,310,273,45,73,11,7,6,116,44,5,0,1,2,69,30,0,4,4,0.267,0.346,0.425,0.771,124,0.158,0.335,22.3%,9.7%,0.43,0.7,33.9%,24,4,L,⚓,<a href=https://npb.jp/bis/eng/teams/index_m.html>Lotte</a>,EL
,<a href=https://npb.jp/bis/eng/players/51455130.html>Nakamura Shogo</a>,57,159,125,17,35,6,0,1,44,9,4,1,1,1,24,27,0,5,4,0.280,0.424,0.352,0.776,126,0.072,0.337,15.1%,17.0%,1.12,0.3,32.7%,33,4,R,⚓,<a href=https://npb.jp/bis/eng/teams/index_m.html>Lotte</a>,EL
,<a href=https://npb.jp/bis/eng/players/21625150.html>Nishikawa Misho</a>,20,89,83,13,35,8,2,1,50,8,0,0,0,0,11,5,0,1,2,0.422,0.461,0.602,1.063,206,0.180,0.479,12.4%,5.6%,0.45,-0.0,19.1%,22,9,R,⚓,<a href=https://npb.jp/bis/eng/teams/index_m.html>Lotte</a>,EL
,<a href=https://npb.jp/bis/eng/players/11715153.html>Ogawa Ryusei</a>,2,7,6,0,2,0,0,0,2,0,1,0,1,0,1,0,0,0,0,0.333,0.333,0.333,0.666,95,0.000,0.400,14.3%,0.0%,0.00,0.2,14.3%,27,4,L,⚓,<a href=https://npb.jp/bis/eng/teams/index_m.html>Lotte</a>,EL
,<a href=https://npb.jp/bis/eng/players/71575131.html>Ogino Takashi</a>,34,73,60,8,19,1,0,1,23,9,0,1,0,0,4,12,0,1,2,0.317,0.438,0.383,0.821,139,0.066,0.327,5.5%,16.4%,3.00,-0.4,23.3%,39,DH,R,⚓,<a href=https://npb.jp/bis/eng/teams/index_m.html>Lotte</a>,EL
,<a href=https://npb.jp/bis/eng/players/91595151.html>Ohshita Seiichiro</a>,86,196,158,19,38,6,0,2,50,15,0,0,6,3,28,22,1,7,3,0.241,0.353,0.316,0.669,96,0.075,0.275,14.3%,11.2%,0.79,-0.1,26.5%,27,3,R,⚓,<a href=https://npb.jp/bis/eng/teams/index_m.html>Lotte</a>,EL
,<a href=https://npb.jp/bis/eng/players/11515139.html>Oka Hiromi</a>,13,38,32,3,10,0,0,1,13,3,0,1,0,0,3,5,0,1,2,0.313,0.421,0.406,0.827,140,0.093,0.321,7.9%,13.2%,1.67,-0.4,23.7%,33,DH,R,⚓,<a href=https://npb.jp/bis/eng/teams/index_m.html>Lotte</a>,EL
,<a href=https://npb.jp/bis/eng/players/63065155.html>Polanco Gregory</a>,17,60,51,10,14,2,0,6,34,16,0,0,0,0,15,7,0,2,0,0.275,0.383,0.667,1.050,201,0.392,0.267,25.0%,11.7%,0.47,-0.0,46.7%,33,DH,L,⚓,<a href=https://npb.jp/bis/eng/teams/index_m.html>Lotte</a>,EL
,<a href=https://npb.jp/bis/eng/players/71075151.html>Satoh Toshiya</a>,13,49,44,5,13,2,1,1,20,3,0,1,0,0,11,3,0,2,1,0.295,0.367,0.455,0.822,138,0.160,0.375,22.4%,6.1%,0.27,-0.3,30.6%,27,DH,L,⚓,<a href=https://npb.jp/bis/eng/teams/index_m.html>Lotte</a>,EL
,<a href=https://npb.jp/bis/eng/players/03505136.html>Soto Neftali</a>,1,4,3,2,1,0,0,1,4,3,0,0,0,0,1,1,0,0,0,0.333,0.500,1.333,1.833,417,1.000,0.000,25.0%,25.0%,1.00,-0.0,75.0%,36,3,R,⚓,<a href=https://npb.jp/bis/eng/teams/index_m.html>Lotte</a>,EL
,<a href=https://npb.jp/bis/eng/players/11215151.html>Takabe Akito</a>,6,26,24,2,6,1,0,1,10,3,1,0,0,0,4,2,0,0,0,0.250,0.308,0.417,0.725,110,0.167,0.263,15.4%,7.7%,0.50,0.2,26.9%,27,8,L,⚓,<a href=https://npb.jp/bis/eng/teams/index_m.html>Lotte</a>,EL
,<a href=https://npb.jp/bis/eng/players/31535132.html>Takeda Aito</a>,56,205,187,21,57,14,3,2,83,20,9,5,1,3,29,13,0,1,3,0.305,0.348,0.444,0.792,129,0.139,0.346,14.1%,6.3%,0.45,-0.2,21.5%,28,8,R,⚓,<a href=https://npb.jp/bis/eng/teams/index_m.html>Lotte</a>,EL
,<a href=https://npb.jp/bis/eng/players/41945137.html>Tamura Tatsuhiro</a>,13,29,25,4,10,1,0,0,11,1,1,0,0,0,2,4,0,0,2,0.400,0.483,0.440,0.923,168,0.040,0.435,6.9%,13.8%,2.00,0.2,20.7%,31,2,R,⚓,<a href=https://npb.jp/bis/eng/teams/index_m.html>Lotte</a>,EL
,<a href=https://npb.jp/bis/eng/players/21425150.html>Tanimura Tsuyoshi</a>,44,106,104,8,15,1,1,1,21,4,0,0,0,0,36,2,0,0,2,0.144,0.160,0.202,0.362,8,0.058,0.209,34.0%,1.9%,0.06,-0.0,36.8%,18,5,L,⚓,<a href=https://npb.jp/bis/eng/teams/index_m.html>Lotte</a>,EL
,<a href=https://npb.jp/bis/eng/players/71475150.html>Tatematsu Yu</a>,40,115,102,10,24,6,3,1,39,22,1,2,1,1,10,10,0,1,4,0.235,0.307,0.382,0.689,100,0.147,0.250,8.7%,8.7%,1.00,-0.5,18.3%,26,3,L,⚓,<a href=https://npb.jp/bis/eng/teams/index_m.html>Lotte</a>,EL
,<a href=https://npb.jp/bis/eng/players/51455159.html>Terachi Ryusei</a>,1,5,5,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.200,0.200,0.200,0.400,19,0.000,0.200,0.0%,0.0%,,-0.0,0.0%,19,2,L,⚓,<a href=https://npb.jp/bis/eng/teams/index_m.html>Lotte</a>,EL
,<a href=https://npb.jp/bis/eng/players/91495159.html>Tomiyama Konoshin</a>,45,99,86,9,18,2,0,1,23,8,1,0,1,2,22,10,0,0,3,0.209,0.286,0.267,0.553,63,0.058,0.262,22.2%,10.1%,0.45,0.1,33.3%,19,2,R,⚓,<a href=https://npb.jp/bis/eng/teams/index_m.html>Lotte</a>,EL
,<a href=https://npb.jp/bis/eng/players/71275157.html>Tomosugi Atsuki</a>,2,7,7,1,2,0,0,0,2,1,0,0,0,0,3,0,0,0,0,0.286,0.286,0.286,0.572,68,0.000,0.500,42.9%,0.0%,0.00,-0.0,42.9%,24,6,R,⚓,<a href=https://npb.jp/bis/eng/teams/index_m.html>Lotte</a>,EL
,<a href=https://npb.jp/bis/eng/players/71375159.html>Ueda Kyuto</a>,49,157,148,17,47,8,0,1,58,9,3,0,0,0,16,7,0,2,4,0.318,0.357,0.392,0.749,118,0.074,0.351,10.2%,4.5%,0.44,0.4,15.3%,23,5,L,⚓,<a href=https://npb.jp/bis/eng/teams/index_m.html>Lotte</a>,EL
,<a href=https://npb.jp/bis/eng/players/91395151.html>Ueda Shota</a>,49,86,75,10,15,0,0,0,15,3,0,0,5,0,13,3,0,3,2,0.200,0.259,0.200,0.459,37,0.000,0.242,15.1%,3.5%,0.23,-0.0,18.6%,27,2,R,⚓,<a href=https://npb.jp/bis/eng/teams/index_m.html>Lotte</a>,EL
,<a href=https://npb.jp/bis/eng/players/33335136.html>Wada Koshiro</a>,85,262,222,26,48,9,1,0,59,15,14,5,13,0,43,23,0,4,4,0.216,0.301,0.266,0.567,67,0.050,0.268,16.4%,8.8%,0.53,0.6,25.2%,26,8,L,⚓,<a href=https://npb.jp/bis/eng/teams/index_m.html>Lotte</a>,EL
,<a href=https://npb.jp/bis/eng/players/91895138.html>Yamaguchi Koki</a>,72,285,230,39,57,11,2,11,105,53,2,1,0,7,57,41,1,7,3,0.248,0.368,0.457,0.825,139,0.209,0.272,20.0%,14.4%,0.72,-0.1,38.2%,24,UTL,R,⚓,<a href=https://npb.jp/bis/eng/teams/index_m.html>Lotte</a>,EL
,<a href=https://npb.jp/bis/eng/players/33535153.html>Yamamoto Daito</a>,16,72,63,18,23,7,0,5,45,21,1,0,0,0,8,8,2,1,4,0.365,0.444,0.714,1.158,231,0.349,0.360,11.1%,11.1%,1.00,0.1,29.2%,22,9,R,⚓,<a href=https://npb.jp/bis/eng/teams/index_m.html>Lotte</a>,EL
,<a href=https://npb.jp/bis/eng/players/81885136.html>Yasuda Hisanori</a>,27,94,82,8,22,5,0,1,30,7,0,1,0,1,13,11,0,0,3,0.268,0.351,0.366,0.717,109,0.098,0.304,13.8%,11.7%,0.85,-0.4,26.6%,26,3,L,⚓,<a href=https://npb.jp/bis/eng/teams/index_m.html>Lotte</a>,EL
,<a href=https://npb.jp/bis/eng/players/71175153.html>Akihiro Yuto</a>,53,181,147,20,35,9,1,0,46,20,0,0,0,1,24,33,0,0,4,0.238,0.376,0.313,0.689,109,0.075,0.282,13.3%,18.2%,1.38,-0.1,31.5%,22,3,L,🪶,<a href=https://npb.jp/bis/eng/teams/index_h.html>SoftBank</a>,WL
,<a href=https://npb.jp/bis/eng/players/43245159.html>Downs Jeter</a>,53,191,163,25,47,15,2,5,81,25,1,0,0,3,22,23,0,2,1,0.288,0.377,0.497,0.874,163,0.209,0.302,11.5%,12.0%,1.05,0.1,26.2%,26,5,R,🪶,<a href=https://npb.jp/bis/eng/teams/index_h.html>SoftBank</a>,WL
,<a href=https://npb.jp/bis/eng/players/51855155.html>Fujino Keio</a>,71,202,181,28,45,5,0,0,50,18,4,5,1,2,26,14,0,4,3,0.249,0.313,0.276,0.589,78,0.027,0.287,12.9%,6.9%,0.54,-1.0,19.8%,21,8,R,🪶,<a href=https://npb.jp/bis/eng/teams/index_h.html>SoftBank</a>,WL
,<a href=https://npb.jp/bis/eng/players/91895159.html>Fujita Yutaro</a>,36,87,71,2,12,2,0,0,14,8,0,1,4,0,17,10,0,2,0,0.169,0.289,0.197,0.486,48,0.028,0.222,19.5%,11.5%,0.59,-0.4,31.0%,20,2,R,🪶,<a href=https://npb.jp/bis/eng/teams/index_h.html>SoftBank</a>,WL
,<a href=https://npb.jp/bis/eng/players/61765150.html>Gyofu Koha</a>,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,-101,0.000,0.000,0.0%,0.0%,,0.0,0.0%,22,7,R,🪶,<a href=https://npb.jp/bis/eng/teams/index_h.html>SoftBank</a>,WL
,<a href=https://npb.jp/bis/eng/players/61665159.html>Hirose Ryuta</a>,97,401,341,44,91,11,4,1,113,32,4,2,1,4,72,52,0,3,15,0.267,0.365,0.331,0.696,111,0.064,0.331,18.0%,13.0%,0.72,-0.2,31.2%,24,4,R,🪶,<a href=https://npb.jp/bis/eng/teams/index_h.html>SoftBank</a>,WL
,<a href=https://npb.jp/bis/eng/players/31835150.html>Hirose Yuki</a>,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.000,1.000,1.000,2.000,505,0.000,1.000,0.0%,0.0%,,-0.0,0.0%,18,5,R,🪶,<a href=https://npb.jp/bis/eng/teams/index_h.html>SoftBank</a>,WL
,<a href=https://npb.jp/bis/eng/players/11315157.html>Ikhine Itua</a>,110,441,371,51,96,11,5,5,132,44,30,16,4,3,94,56,0,7,4,0.259,0.364,0.356,0.720,118,0.097,0.331,21.3%,12.7%,0.60,-0.4,35.1%,20,6,L,🪶,<a href=https://npb.jp/bis/eng/teams/index_h.html>SoftBank</a>,WL
,<a href=https://npb.jp/bis/eng/players/31335131.html>Imamiya Kenta</a>,17,56,47,2,11,1,0,0,12,6,0,0,1,1,3,7,0,0,4,0.234,0.327,0.255,0.582,77,0.021,0.244,5.4%,12.5%,2.33,-0.0,17.9%,33,6,R,🪶,<a href=https://npb.jp/bis/eng/teams/index_h.html>SoftBank</a>,WL
,<a href=https://npb.jp/bis/eng/players/01305153.html>Inoue Tomoya</a>,96,406,369,54,102,16,5,6,146,62,3,1,1,4,74,26,0,6,11,0.276,0.331,0.396,0.727,119,0.120,0.328,18.2%,6.4%,0.35,0.0,26.1%,22,7,R,🪶,<a href=https://npb.jp/bis/eng/teams/index_h.html>SoftBank</a>,WL
,<a href=https://npb.jp/bis/eng/players/81185150.html>Ishimi Soma</a>,43,131,106,16,28,3,2,0,35,8,1,3,0,1,29,24,0,0,2,0.264,0.397,0.330,0.727,120,0.066,0.359,22.1%,18.3%,0.83,-0.9,40.5%,19,5,L,🪶,<a href=https://npb.jp/bis/eng/teams/index_h.html>SoftBank</a>,WL
,<a href=https://npb.jp/bis/eng/players/01105151.html>Ishizuka Soichiro</a>,54,221,182,32,64,16,1,4,94,31,1,2,0,1,30,17,0,21,1,0.352,0.462,0.516,0.978,195,0.164,0.403,13.6%,7.7%,0.57,-0.6,23.1%,24,3,R,🪶,<a href=https://npb.jp/bis/eng/teams/index_h.html>SoftBank</a>,WL
,<a href=https://npb.jp/bis/eng/players/91595155.html>Katoh Sora</a>,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,-101,0.000,0.000,0.0%,0.0%,,0.0,0.0%,22,2,L,🪶,<a href=https://npb.jp/bis/eng/teams/index_h.html>SoftBank</a>,WL
,<a href=https://npb.jp/bis/eng/players/41745151.html>Katsuren Haruki</a>,25,58,57,3,14,6,0,0,20,4,0,0,0,0,16,0,0,1,0,0.246,0.259,0.351,0.610,83,0.105,0.341,27.6%,0.0%,0.00,-0.0,27.6%,24,6,L,🪶,<a href=https://npb.jp/bis/eng/teams/index_h.html>SoftBank</a>,WL
,<a href=https://npb.jp/bis/eng/players/11715155.html>Kawamura Yuto</a>,37,129,118,16,32,6,3,0,44,9,6,4,0,0,17,9,0,2,1,0.271,0.333,0.373,0.706,113,0.102,0.317,13.2%,7.0%,0.53,-0.3,20.2%,25,8,L,🪶,<a href=https://npb.jp/bis/eng/teams/index_h.html>SoftBank</a>,WL
,<a href=https://npb.jp/bis/eng/players/81785153.html>Kawarada Jumpei</a>,1,2,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1.000,1.000,1.000,2.000,505,0.000,1.000,0.0%,50.0%,1.00,-0.0,50.0%,23,6,R,🪶,<a href=https://npb.jp/bis/eng/teams/index_h.html>SoftBank</a>,WL
,<a href=https://npb.jp/bis/eng/players/41745135.html>Kondoh Kensuke</a>,2,7,6,1,4,0,0,1,7,1,0,0,0,0,0,1,0,0,0,0.667,0.714,1.167,1.881,465,0.500,0.600,0.0%,14.3%,1.00,-0.0,28.6%,31,9,L,🪶,<a href=https://npb.jp/bis/eng/teams/index_h.html>SoftBank</a>,WL
,<a href=https://npb.jp/bis/eng/players/01705130.html>Kurihara Ryoya</a>,15,53,42,9,10,3,0,1,16,5,0,0,0,1,6,10,0,0,2,0.238,0.377,0.381,0.758,129,0.143,0.250,11.3%,18.9%,1.67,-0.0,32.1%,28,5,L,🪶,<a href=https://npb.jp/bis/eng/teams/index_h.html>SoftBank</a>,WL
,<a href=https://npb.jp/bis/eng/players/01905153.html>Kuwahara Shuji</a>,23,64,58,4,15,6,0,0,21,6,2,2,2,0,8,3,0,1,2,0.259,0.306,0.362,0.668,101,0.103,0.300,12.5%,4.7%,0.38,-0.3,17.2%,23,8,R,🪶,<a href=https://npb.jp/bis/eng/teams/index_h.html>SoftBank</a>,WL
,<a href=https://npb.jp/bis/eng/players/33135153.html>Makihara Kota</a>,40,108,97,8,12,2,0,0,14,7,1,0,0,0,27,11,0,0,3,0.124,0.213,0.144,0.357,8,0.020,0.171,25.0%,10.2%,0.41,0.1,35.2%,22,2,L,🪶,<a href=https://npb.jp/bis/eng/teams/index_h.html>SoftBank</a>,WL
,<a href=https://npb.jp/bis/eng/players/81885155.html>Masaki Tomoya</a>,10,39,34,8,9,0,1,2,17,6,0,0,0,0,7,5,1,0,0,0.265,0.359,0.500,0.859,158,0.235,0.280,17.9%,12.8%,0.71,-0.0,35.9%,25,7,R,🪶,<a href=https://npb.jp/bis/eng/teams/index_h.html>SoftBank</a>,WL
,<a href=https://npb.jp/bis/eng/players/71475139.html>Minei Hiroki</a>,5,10,9,0,4,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0.444,0.500,0.444,0.944,186,0.000,0.444,0.0%,10.0%,1.00,-0.0,10.0%,34,2,R,🪶,<a href=https://npb.jp/bis/eng/teams/index_h.html>SoftBank</a>,WL
,<a href=https://npb.jp/bis/eng/players/83185157.html>Morishima Ryota</a>,8,19,18,0,2,0,0,0,2,0,0,0,0,0,6,1,0,0,1,0.111,0.158,0.111,0.269,-19,0.000,0.167,31.6%,5.3%,0.17,-0.0,36.8%,21,2,R,🪶,<a href=https://npb.jp/bis/eng/teams/index_h.html>SoftBank</a>,WL
,<a href=https://npb.jp/bis/eng/players/11215116.html>Nakamura Akira</a>,1,3,2,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0.500,0.667,0.500,1.167,255,0.000,1.000,33.3%,33.3%,1.00,-0.0,66.7%,35,DH,L,🪶,<a href=https://npb.jp/bis/eng/teams/index_h.html>SoftBank</a>,WL
,<a href=https://npb.jp/bis/eng/players/01405159.html>Nakazawa Koki</a>,22,58,52,5,17,1,1,0,20,9,2,1,1,1,8,4,0,0,5,0.327,0.368,0.385,0.753,127,0.058,0.378,13.8%,6.9%,0.50,-0.0,20.7%,19,4,R,🪶,<a href=https://npb.jp/bis/eng/teams/index_h.html>SoftBank</a>,WL
,<a href=https://npb.jp/bis/eng/players/51455157.html>Nishio Ayuma</a>,35,94,79,16,25,1,2,0,30,5,0,1,3,1,9,9,0,2,2,0.316,0.396,0.380,0.776,135,0.064,0.352,9.6%,9.6%,1.00,-0.4,19.1%,25,UTL,L,🪶,<a href=https://npb.jp/bis/eng/teams/index_h.html>SoftBank</a>,WL
,<a href=https://npb.jp/bis/eng/players/81585153.html>Ogata Riku</a>,4,17,15,7,8,0,1,0,10,1,3,0,0,0,1,2,0,0,0,0.533,0.588,0.667,1.255,279,0.134,0.571,5.9%,11.8%,2.00,0.5,17.6%,26,7,L,🪶,<a href=https://npb.jp/bis/eng/teams/index_h.html>SoftBank</a>,WL
,<a href=https://npb.jp/bis/eng/players/21325159.html>Ohizumi Shuya</a>,32,101,90,12,24,5,0,0,29,9,1,0,0,1,14,9,0,1,2,0.267,0.337,0.322,0.659,99,0.055,0.312,13.9%,8.9%,0.64,0.1,22.8%,25,9,L,🪶,<a href=https://npb.jp/bis/eng/teams/index_h.html>SoftBank</a>,WL
,<a href=https://npb.jp/bis/eng/players/51555150.html>Ohtomo Sou</a>,42,104,90,6,21,4,0,1,28,9,3,5,1,0,22,8,0,5,0,0.233,0.330,0.311,0.641,94,0.078,0.299,21.2%,7.7%,0.36,-1.2,29.8%,25,2,R,🪶,<a href=https://npb.jp/bis/eng/teams/index_h.html>SoftBank</a>,WL
,<a href=https://npb.jp/bis/eng/players/53755157.html>Ozuna Jose</a>,4,16,16,1,1,1,0,0,2,0,0,0,0,0,8,0,0,0,0,0.063,0.063,0.125,0.188,-44,0.062,0.125,50.0%,0.0%,0.00,0.0,50.0%,18,9,R,🪶,<a href=https://npb.jp/bis/eng/teams/index_h.html>SoftBank</a>,WL
,<a href=https://npb.jp/bis/eng/players/31935159.html>Sakura Kyoshiro</a>,1,5,4,1,2,0,0,0,2,0,0,0,0,0,1,1,0,0,0,0.500,0.600,0.500,1.100,234,0.000,0.667,20.0%,20.0%,1.00,-0.0,40.0%,19,3,L,🪶,<a href=https://npb.jp/bis/eng/teams/index_h.html>SoftBank</a>,WL
,<a href=https://npb.jp/bis/eng/players/91095153.html>Sasagawa Yoshiyasu</a>,92,388,350,57,93,12,3,12,147,64,10,5,0,6,94,29,0,3,6,0.266,0.322,0.420,0.742,123,0.154,0.324,24.2%,7.5%,0.31,-0.1,34.8%,23,8,L,🪶,<a href=https://npb.jp/bis/eng/teams/index_h.html>SoftBank</a>,WL
,<a href=https://npb.jp/bis/eng/players/31935157.html>Satoh Kota</a>,39,97,90,17,18,2,0,0,20,10,3,0,2,1,27,4,0,0,1,0.200,0.232,0.222,0.454,37,0.022,0.281,27.8%,4.1%,0.15,0.5,32.0%,21,8,R,🪶,<a href=https://npb.jp/bis/eng/teams/index_h.html>SoftBank</a>,WL
,<a href=https://npb.jp/bis/eng/players/91095151.html>Satoh Naoki</a>,19,77,67,9,20,4,0,2,30,10,4,2,1,0,17,9,0,0,0,0.299,0.382,0.448,0.830,150,0.149,0.375,22.1%,11.7%,0.53,-0.0,36.4%,26,8,R,🪶,<a href=https://npb.jp/bis/eng/teams/index_h.html>SoftBank</a>,WL
,<a href=https://npb.jp/bis/eng/players/71975157.html>Shigematsu Kaito</a>,30,86,77,9,17,2,1,0,21,6,4,2,0,0,22,9,0,0,2,0.221,0.302,0.273,0.575,74,0.052,0.309,25.6%,10.5%,0.41,-0.0,36.0%,25,8,R,🪶,<a href=https://npb.jp/bis/eng/teams/index_h.html>SoftBank</a>,WL
,<a href=https://npb.jp/bis/eng/players/01205150.html>Shoji Yudai</a>,60,242,211,23,45,5,0,0,50,17,7,4,4,2,47,24,0,1,3,0.213,0.294,0.237,0.531,61,0.024,0.271,19.4%,9.9%,0.51,-0.2,29.3%,22,6,L,🪶,<a href=https://npb.jp/bis/eng/teams/index_h.html>SoftBank</a>,WL
,<a href=https://npb.jp/bis/eng/players/21925136.html>Shuto Ukyo</a>,2,7,6,1,3,0,0,0,3,0,1,0,0,0,1,0,0,1,0,0.500,0.571,0.500,1.071,225,0.000,0.600,14.3%,0.0%,0.00,0.2,14.3%,29,8,L,🪶,<a href=https://npb.jp/bis/eng/teams/index_h.html>SoftBank</a>,WL
,<a href=https://npb.jp/bis/eng/players/23925155.html>Simon Marco</a>,2,8,6,0,1,1,0,0,2,3,0,0,0,2,4,0,0,0,0,0.167,0.125,0.333,0.458,36,0.166,0.250,50.0%,0.0%,0.00,0.0,50.0%,20,9,R,🪶,<a href=https://npb.jp/bis/eng/teams/index_h.html>SoftBank</a>,WL
,<a href=https://npb.jp/bis/eng/players/01905150.html>Sobukawa Zairen</a>,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.000,0.000,0.000,0.000,-101,0.000,,100.0%,0.0%,0.00,0.0,100.0%,19,3,R,🪶,<a href=https://npb.jp/bis/eng/teams/index_h.html>SoftBank</a>,WL
,<a href=https://npb.jp/bis/eng/players/11015136.html>Sunagawa Richard</a>,21,72,68,7,11,0,0,4,23,10,0,0,0,1,16,1,0,2,1,0.162,0.194,0.338,0.532,59,0.176,0.143,22.2%,1.4%,0.06,-0.0,29.2%,26,3,R,🪶,<a href=https://npb.jp/bis/eng/teams/index_h.html>SoftBank</a>,WL
,<a href=https://npb.jp/bis/eng/players/11215132.html>Tanigawara Kenta</a>,33,117,105,11,29,3,2,0,36,15,3,0,0,1,12,11,0,0,3,0.276,0.342,0.343,0.685,107,0.067,0.309,10.3%,9.4%,0.92,0.5,19.7%,28,2,L,🪶,<a href=https://npb.jp/bis/eng/teams/index_h.html>SoftBank</a>,WL
,<a href=https://npb.jp/bis/eng/players/61365150.html>Uno Shinjiro</a>,10,28,23,5,9,1,0,0,10,2,1,0,2,2,4,1,0,0,0,0.391,0.385,0.435,0.820,147,0.044,0.429,14.3%,3.6%,0.25,0.2,17.9%,18,5,R,🪶,<a href=https://npb.jp/bis/eng/teams/index_h.html>SoftBank</a>,WL
,<a href=https://npb.jp/bis/eng/players/93195138.html>Watanabe Riku</a>,59,180,159,20,41,10,1,4,65,21,0,1,2,0,44,18,1,0,3,0.258,0.333,0.409,0.742,124,0.151,0.333,24.4%,10.0%,0.41,-0.4,36.7%,24,2,L,🪶,<a href=https://npb.jp/bis/eng/teams/index_h.html>SoftBank</a>,WL
,<a href=https://npb.jp/bis/eng/players/93595155.html>Yamamoto Keita</a>,73,261,222,31,73,12,4,6,111,43,1,0,0,4,37,27,0,8,3,0.329,0.414,0.500,0.914,176,0.171,0.366,14.2%,10.3%,0.73,0.1,26.8%,25,9,L,🪶,<a href=https://npb.jp/bis/eng/teams/index_h.html>SoftBank</a>,WL
