Player,Link,年度,所属球団,登板,勝利,敗北,セーブ,H,HP,完投,完封勝,無四球,勝率,打者,投球回,投球回_2,安打,本塁打,四球,死球,三振,暴投,ボーク,失点,自責点,防御率
二木　康太,https://npb.jp/bis/players/21225139.html,2015,千葉ロッテ,1,0,0,0,0.0,0.0,0,0,0,0.0,20,5.0,,4,0,2,0,3,0,0,1,1,1.80
二木　康太,https://npb.jp/bis/players/21225139.html,2016,千葉ロッテ,22,7,9,0,0.0,0.0,1,0,0,0.438,518,116.0,.1,143,12,34,2,81,5,0,74,69,5.34
二木　康太,https://npb.jp/bis/players/21225139.html,2017,千葉ロッテ,23,7,9,0,0.0,0.0,5,0,1,0.438,588,143.0,.1,136,14,35,2,128,2,1,58,54,3.39
二木　康太,https://npb.jp/bis/players/21225139.html,2018,千葉ロッテ,16,4,7,0,0.0,0.0,3,1,0,0.364,416,100.0,.2,90,9,35,2,90,4,0,49,44,3.93
二木　康太,https://npb.jp/bis/players/21225139.html,2019,千葉ロッテ,22,7,10,0,0.0,0.0,1,0,0,0.412,538,128.0,.2,127,16,30,6,115,3,0,68,63,4.41
二木　康太,https://npb.jp/bis/players/21225139.html,2020,千葉ロッテ,15,9,3,0,0.0,0.0,1,1,1,0.75,361,92.0,.2,72,7,12,3,79,3,0,36,35,3.40
二木　康太,https://npb.jp/bis/players/21225139.html,2021,千葉ロッテ,22,5,7,0,0.0,0.0,0,0,0,0.417,494,117.0,,119,24,28,4,77,3,0,61,57,4.38
二木　康太,https://npb.jp/bis/players/21225139.html,2022,千葉ロッテ,9,2,4,0,0.0,0.0,0,0,0,0.333,208,47.0,.1,48,6,20,3,42,4,0,24,22,4.18
二木　康太,https://npb.jp/bis/players/21225139.html,2025,千葉ロッテ,1,0,1,0,0.0,0.0,0,0,0,0.0,7,1.0,,2,1,1,1,0,0,0,4,4,36.00
Ａ．ボス,https://npb.jp/bis/players/33035150.html,2025,千葉ロッテ,22,3,9,0,0.0,0.0,0,0,0,0.25,530,125.0,,129,8,28,7,92,5,0,57,55,3.96
益田　直也,https://npb.jp/bis/players/71675135.html,2012,千葉ロッテ,72,2,2,1,41.0,43.0,0,0,0,0.5,308,75.0,.1,61,2,19,2,57,2,0,25,14,1.67
益田　直也,https://npb.jp/bis/players/71675135.html,2013,千葉ロッテ,68,2,6,33,9.0,11.0,0,0,0,0.25,268,62.0,,65,3,16,4,66,3,0,24,19,2.76
益田　直也,https://npb.jp/bis/players/71675135.html,2014,千葉ロッテ,52,7,3,1,23.0,30.0,0,0,0,0.7,226,51.0,,56,3,16,2,57,2,0,28,28,4.94
益田　直也,https://npb.jp/bis/players/71675135.html,2015,千葉ロッテ,51,3,2,0,11.0,14.0,0,0,0,0.6,227,53.0,,48,2,21,2,42,7,0,23,23,3.91
益田　直也,https://npb.jp/bis/players/71675135.html,2016,千葉ロッテ,61,3,2,14,21.0,24.0,0,0,0,0.6,238,59.0,,53,2,16,0,36,1,0,13,12,1.83
益田　直也,https://npb.jp/bis/players/71675135.html,2017,千葉ロッテ,38,0,4,9,6.0,6.0,0,0,0,0.0,162,35.0,.1,46,8,15,0,29,1,0,20,20,5.09
益田　直也,https://npb.jp/bis/players/71675135.html,2018,千葉ロッテ,70,2,6,3,17.0,19.0,0,0,0,0.25,264,64.0,.1,44,6,27,3,61,2,0,26,22,3.08
益田　直也,https://npb.jp/bis/players/71675135.html,2019,千葉ロッテ,60,4,5,27,12.0,16.0,0,0,0,0.444,229,58.0,.2,36,5,22,2,56,1,0,15,14,2.15
益田　直也,https://npb.jp/bis/players/71675135.html,2020,千葉ロッテ,54,3,5,31,5.0,8.0,0,0,0,0.375,214,52.0,,42,1,17,2,53,4,0,15,13,2.25
益田　直也,https://npb.jp/bis/players/71675135.html,2021,千葉ロッテ,67,3,6,38,0.0,3.0,0,0,0,0.333,248,64.0,.1,43,5,15,0,68,2,0,17,16,2.24
益田　直也,https://npb.jp/bis/players/71675135.html,2022,千葉ロッテ,52,1,2,25,8.0,9.0,0,0,0,0.333,224,52.0,,46,6,19,3,47,8,0,21,19,3.29
益田　直也,https://npb.jp/bis/players/71675135.html,2023,千葉ロッテ,58,2,5,36,13.0,15.0,0,0,0,0.286,222,53.0,.1,49,9,14,1,54,4,0,23,22,3.71
益田　直也,https://npb.jp/bis/players/71675135.html,2024,千葉ロッテ,44,1,4,25,6.0,7.0,0,0,0,0.2,172,41.0,.2,27,2,14,3,35,2,0,16,12,2.59
益田　直也,https://npb.jp/bis/players/71675135.html,2025,千葉ロッテ,22,1,4,5,2.0,3.0,0,0,0,0.2,89,20.0,.2,19,1,8,1,17,2,0,10,10,4.35
美馬　学,https://npb.jp/bis/players/01605133.html,2011,東北楽天,23,2,1,0,5.0,7.0,0,0,0,0.667,102,26.0,.1,19,1,4,1,13,2,0,9,9,3.08
美馬　学,https://npb.jp/bis/players/01605133.html,2012,東北楽天,23,8,10,0,0.0,1.0,2,0,0,0.444,633,154.0,.2,142,12,36,5,108,5,0,55,53,3.08
美馬　学,https://npb.jp/bis/players/01605133.html,2013,東北楽天,18,6,5,0,0.0,0.0,0,0,0,0.545,430,98.0,.1,118,11,31,8,63,7,0,46,45,4.12
美馬　学,https://npb.jp/bis/players/01605133.html,2014,東北楽天,14,2,9,0,0.0,0.0,0,0,0,0.182,327,72.0,.2,84,4,25,7,51,0,0,41,39,4.83
美馬　学,https://npb.jp/bis/players/01605133.html,2015,東北楽天,16,3,7,0,0.0,0.0,0,0,0,0.3,380,86.0,.1,102,9,21,1,62,5,0,45,33,3.44
美馬　学,https://npb.jp/bis/players/01605133.html,2016,東北楽天,26,9,9,0,0.0,0.0,1,1,1,0.5,678,155.0,,181,14,32,8,116,5,1,80,74,4.30
美馬　学,https://npb.jp/bis/players/01605133.html,2017,東北楽天,26,11,8,0,0.0,0.0,3,1,1,0.579,684,171.0,.1,155,18,33,4,134,4,1,66,62,3.26
美馬　学,https://npb.jp/bis/players/01605133.html,2018,東北楽天,14,2,6,0,0.0,0.0,0,0,0,0.25,340,79.0,,88,12,23,3,41,1,0,42,40,4.56
美馬　学,https://npb.jp/bis/players/01605133.html,2019,東北楽天,25,8,5,0,0.0,0.0,2,0,1,0.615,600,143.0,.2,146,19,24,4,112,3,0,69,64,4.01
美馬　学,https://npb.jp/bis/players/01605133.html,2020,千葉ロッテ,19,10,4,0,0.0,0.0,1,0,1,0.714,517,123.0,,130,9,25,0,88,3,0,62,54,3.95
美馬　学,https://npb.jp/bis/players/01605133.html,2021,千葉ロッテ,21,6,7,0,0.0,0.0,0,0,0,0.462,506,115.0,.1,139,15,32,4,92,4,0,72,63,4.92
美馬　学,https://npb.jp/bis/players/01605133.html,2022,千葉ロッテ,20,10,6,0,0.0,0.0,1,1,1,0.625,481,117.0,.2,107,9,29,3,86,6,0,40,38,2.91
美馬　学,https://npb.jp/bis/players/01605133.html,2023,千葉ロッテ,18,3,9,0,0.0,0.0,0,0,0,0.25,429,98.0,.1,106,13,32,3,67,1,0,55,52,4.76
美馬　学,https://npb.jp/bis/players/01605133.html,2024,千葉ロッテ,3,0,2,0,0.0,0.0,0,0,0,0.0,69,13.0,.1,17,2,9,0,8,0,0,12,11,7.43
美馬　学,https://npb.jp/bis/players/01605133.html,2025,千葉ロッテ,1,0,0,0,0.0,0.0,0,0,0,0.0,1,0.0,.1,0,0,0,0,1,0,0,0,0,0.00
森　遼大朗,https://npb.jp/bis/players/61865136.html,2022,千葉ロッテ,3,0,1,0,0.0,0.0,0,0,0,0.0,39,8.0,,11,1,5,0,4,0,0,9,9,10.13
森　遼大朗,https://npb.jp/bis/players/61865136.html,2023,千葉ロッテ,7,1,4,0,0.0,0.0,0,0,0,0.2,153,33.0,,41,3,10,2,29,0,0,23,22,6.00
本前　郁也,https://npb.jp/bis/players/13115151.html,2021,千葉ロッテ,8,1,2,0,0.0,0.0,0,0,0,0.333,164,37.0,.2,41,7,15,2,17,0,0,20,20,4.78
本前　郁也,https://npb.jp/bis/players/13115151.html,2022,千葉ロッテ,12,3,2,0,0.0,1.0,0,0,0,0.6,254,56.0,,61,14,26,2,40,2,1,32,29,4.66
本前　郁也,https://npb.jp/bis/players/13115151.html,2023,千葉ロッテ,1,0,0,0,0.0,0.0,0,0,0,0.0,22,5.0,,4,1,4,0,5,0,0,2,2,3.60
八木　彬,https://npb.jp/bis/players/23325155.html,2022,千葉ロッテ,22,0,0,0,0.0,0.0,0,0,0,0.0,96,22.0,.1,25,3,8,0,21,2,0,9,9,3.63
八木　彬,https://npb.jp/bis/players/23325155.html,2023,千葉ロッテ,3,0,0,0,0.0,0.0,0,0,0,0.0,20,3.0,,9,1,2,0,2,0,0,6,6,18.00
八木　彬,https://npb.jp/bis/players/23325155.html,2024,千葉ロッテ,9,0,0,0,2.0,2.0,0,0,0,0.0,45,11.0,,11,1,1,0,9,1,0,5,5,4.09
八木　彬,https://npb.jp/bis/players/23325155.html,2025,千葉ロッテ,27,0,1,0,5.0,5.0,0,0,0,0.0,117,25.0,.2,32,3,7,3,25,0,0,17,17,5.96
横山　陸人,https://npb.jp/bis/players/23125151.html,2021,千葉ロッテ,10,0,0,0,0.0,0.0,0,0,0,0.0,48,9.0,.2,14,1,3,2,11,0,0,6,5,4.66
横山　陸人,https://npb.jp/bis/players/23125151.html,2022,千葉ロッテ,1,0,0,0,0.0,0.0,0,0,0,0.0,5,0.0,.2,2,0,1,0,1,0,0,2,2,27.00
横山　陸人,https://npb.jp/bis/players/23125151.html,2023,千葉ロッテ,38,2,3,1,8.0,10.0,0,0,0,0.4,172,39.0,.1,41,3,18,1,42,3,0,25,23,5.26
横山　陸人,https://npb.jp/bis/players/23125151.html,2024,千葉ロッテ,43,3,1,3,18.0,21.0,0,0,0,0.75,169,42.0,,27,1,13,5,37,2,0,8,8,1.71
横山　陸人,https://npb.jp/bis/players/23125151.html,2025,千葉ロッテ,50,2,4,12,20.0,21.0,0,0,0,0.333,227,56.0,.1,37,3,16,5,47,3,0,14,13,2.08
吉川　悠斗,https://npb.jp/bis/players/83385157.html,2025,千葉ロッテ,2,1,0,0,0.0,0.0,0,0,0,1.0,41,9.0,,5,1,6,2,6,1,0,7,6,6.00
有原　航平,https://npb.jp/bis/players/51155130.html,2015,北海道日本ハム,18,8,6,0,0.0,0.0,1,1,1,0.571,453,103.0,.1,113,13,32,3,81,2,0,60,55,4.79
有原　航平,https://npb.jp/bis/players/51155130.html,2016,北海道日本ハム,22,11,9,0,0.0,0.0,2,1,1,0.55,640,156.0,,150,13,38,2,103,3,1,52,51,2.94
有原　航平,https://npb.jp/bis/players/51155130.html,2017,北海道日本ハム,25,10,13,0,0.0,0.0,4,0,3,0.435,726,169.0,,194,21,39,4,88,5,0,97,89,4.74
有原　航平,https://npb.jp/bis/players/51155130.html,2018,北海道日本ハム,20,8,5,2,1.0,1.0,1,0,0,0.615,471,110.0,.2,124,17,15,5,87,0,0,60,56,4.55
有原　航平,https://npb.jp/bis/players/51155130.html,2019,北海道日本ハム,24,15,8,0,0.0,0.0,1,1,1,0.652,639,164.0,.1,111,14,40,9,161,9,0,49,45,2.46
有原　航平,https://npb.jp/bis/players/51155130.html,2020,北海道日本ハム,20,8,9,0,0.0,0.0,3,1,1,0.471,547,132.0,.2,125,11,30,6,106,2,0,56,51,3.46
有原　航平,https://npb.jp/bis/players/51155130.html,2023,福岡ソフトバンク,17,10,5,0,0.0,0.0,1,1,0,0.667,490,120.0,.2,105,13,25,7,74,1,0,40,31,2.31
有原　航平,https://npb.jp/bis/players/51155130.html,2024,福岡ソフトバンク,26,14,7,0,0.0,0.0,3,2,0,0.667,718,182.0,.2,142,12,37,8,137,1,0,56,48,2.36
有原　航平,https://npb.jp/bis/players/51155130.html,2025,福岡ソフトバンク,26,14,9,0,0.0,0.0,1,1,0,0.609,724,175.0,,167,10,41,6,121,2,0,67,59,3.03
伊藤　優輔,https://npb.jp/bis/players/91395153.html,2024,読　売,8,0,0,0,1.0,1.0,0,0,0,0.0,32,8.0,.2,5,0,3,1,8,0,0,1,1,1.04
伊藤　優輔,https://npb.jp/bis/players/91395153.html,2025,福岡ソフトバンク,5,0,0,0,0.0,0.0,0,0,0,0.0,28,7.0,,4,0,2,2,5,0,0,0,0,0.00
岩井　俊介,https://npb.jp/bis/players/51355159.html,2024,福岡ソフトバンク,15,1,1,1,2.0,3.0,0,0,0,0.5,53,13.0,,10,2,2,1,10,0,0,6,5,3.46
岩井　俊介,https://npb.jp/bis/players/51355159.html,2025,福岡ソフトバンク,8,0,0,0,1.0,1.0,0,0,0,0.0,41,9.0,.1,11,1,2,1,5,0,0,3,3,2.89
岩崎　峻典,https://npb.jp/bis/players/21325150.html,2025,福岡ソフトバンク,1,0,0,0,0.0,0.0,0,0,0,0.0,8,1.0,,4,0,1,0,2,0,0,3,3,27.00
上沢　直之,https://npb.jp/bis/players/51355135.html,2014,北海道日本ハム,23,8,8,0,1.0,1.0,2,1,0,0.5,559,135.0,.1,113,14,45,7,105,2,2,49,48,3.19
上沢　直之,https://npb.jp/bis/players/51355135.html,2015,北海道日本ハム,13,5,6,0,0.0,0.0,1,0,0,0.455,335,75.0,.1,75,6,30,5,43,1,1,41,35,4.18
上沢　直之,https://npb.jp/bis/players/51355135.html,2017,北海道日本ハム,15,4,9,0,0.0,0.0,0,0,0,0.308,388,91.0,.2,84,11,32,2,74,2,1,39,35,3.44
上沢　直之,https://npb.jp/bis/players/51355135.html,2018,北海道日本ハム,25,11,6,0,0.0,0.0,4,3,1,0.647,670,165.0,.1,146,15,38,5,151,3,0,62,58,3.16
上沢　直之,https://npb.jp/bis/players/51355135.html,2019,北海道日本ハム,11,5,3,0,0.0,0.0,0,0,0,0.625,307,71.0,.1,69,5,27,1,64,3,0,34,25,3.15
上沢　直之,https://npb.jp/bis/players/51355135.html,2020,北海道日本ハム,15,8,6,0,0.0,0.0,1,0,0,0.571,411,97.0,,85,6,38,1,90,4,0,40,33,3.06
上沢　直之,https://npb.jp/bis/players/51355135.html,2021,北海道日本ハム,24,12,6,0,0.0,0.0,1,0,0,0.667,643,160.0,.1,119,8,48,4,135,5,2,53,50,2.81
上沢　直之,https://npb.jp/bis/players/51355135.html,2022,北海道日本ハム,23,8,9,0,0.0,0.0,3,0,0,0.471,631,152.0,,129,15,50,9,127,2,0,61,57,3.38
上沢　直之,https://npb.jp/bis/players/51355135.html,2023,北海道日本ハム,24,9,9,0,0.0,0.0,2,2,0,0.5,696,170.0,,152,14,41,5,124,5,1,66,56,2.96
上沢　直之,https://npb.jp/bis/players/51355135.html,2025,福岡ソフトバンク,23,12,6,0,0.0,0.0,1,0,0,0.667,577,144.0,.2,113,12,36,5,115,0,0,52,44,2.74
尾形　崇斗,https://npb.jp/bis/players/61365136.html,2020,福岡ソフトバンク,1,0,0,0,0.0,0.0,0,0,0,0.0,8,1.0,,2,0,3,0,2,0,0,3,3,27.00
尾形　崇斗,https://npb.jp/bis/players/61365136.html,2021,福岡ソフトバンク,8,0,0,0,0.0,0.0,0,0,0,0.0,34,10.0,.1,3,1,2,0,9,0,0,1,1,0.87
尾形　崇斗,https://npb.jp/bis/players/61365136.html,2022,福岡ソフトバンク,9,1,0,0,0.0,1.0,0,0,0,1.0,54,11.0,.1,14,2,6,0,11,1,0,7,7,5.56
尾形　崇斗,https://npb.jp/bis/players/61365136.html,2023,福岡ソフトバンク,12,0,1,0,0.0,0.0,0,0,0,0.0,75,18.0,,18,3,3,1,15,0,0,11,8,4.00
尾形　崇斗,https://npb.jp/bis/players/61365136.html,2024,福岡ソフトバンク,12,2,0,0,3.0,5.0,0,0,0,1.0,46,11.0,.2,8,0,3,0,15,0,1,4,3,2.31
尾形　崇斗,https://npb.jp/bis/players/61365136.html,2025,福岡ソフトバンク,38,1,1,0,5.0,6.0,0,0,0,0.5,154,34.0,.2,36,7,12,0,41,2,0,21,18,4.67
大関　友久,https://npb.jp/bis/players/01505151.html,2021,福岡ソフトバンク,12,0,0,0,0.0,0.0,0,0,0,0.0,88,23.0,,12,1,10,2,13,0,0,6,6,2.35
大関　友久,https://npb.jp/bis/players/01505151.html,2022,福岡ソフトバンク,21,7,6,0,0.0,2.0,2,2,1,0.538,409,101.0,.1,88,8,28,4,70,1,1,37,33,2.93
大関　友久,https://npb.jp/bis/players/01505151.html,2023,福岡ソフトバンク,17,5,7,0,0.0,0.0,2,1,0,0.417,427,104.0,.2,86,11,35,6,76,1,0,36,34,2.92
大関　友久,https://npb.jp/bis/players/01505151.html,2024,福岡ソフトバンク,20,8,4,0,0.0,0.0,0,0,0,0.667,481,122.0,.1,84,10,29,10,77,0,0,34,34,2.50
大関　友久,https://npb.jp/bis/players/01505151.html,2025,福岡ソフトバンク,24,13,5,0,0.0,0.0,0,0,0,0.722,586,146.0,.2,107,11,35,5,97,0,0,36,27,1.66
Ｒ．オスナ,https://npb.jp/bis/players/13415155.html,2022,千葉ロッテ,29,4,1,10,9.0,13.0,0,0,0,0.8,107,29.0,.2,15,1,3,1,32,0,0,3,3,0.91
Ｒ．オスナ,https://npb.jp/bis/players/13415155.html,2023,福岡ソフトバンク,49,3,2,26,12.0,15.0,0,0,0,0.6,170,49.0,,28,3,6,0,42,0,0,5,5,0.92
Ｒ．オスナ,https://npb.jp/bis/players/13415155.html,2024,福岡ソフトバンク,39,0,3,24,5.0,5.0,0,0,0,0.0,157,38.0,.1,36,3,10,2,23,1,0,16,16,3.76
Ｒ．オスナ,https://npb.jp/bis/players/13415155.html,2025,福岡ソフトバンク,26,3,1,8,6.0,9.0,0,0,0,0.75,106,26.0,,23,2,6,3,16,0,0,12,12,4.15
大津　亮介,https://npb.jp/bis/players/01305157.html,2023,福岡ソフトバンク,46,2,0,0,13.0,15.0,0,0,0,1.0,164,40.0,.2,34,5,11,2,21,1,0,14,11,2.43
大津　亮介,https://npb.jp/bis/players/01305157.html,2024,福岡ソフトバンク,19,7,7,0,0.0,0.0,0,0,0,0.5,470,119.0,.1,101,11,22,1,97,1,1,38,38,2.87
大津　亮介,https://npb.jp/bis/players/01305157.html,2025,福岡ソフトバンク,12,6,2,0,0.0,0.0,0,0,0,0.75,260,65.0,.2,63,6,10,2,36,0,0,17,14,1.92
大野　稼頭央,https://npb.jp/bis/players/21325157.html,2025,福岡ソフトバンク,4,0,0,0,0.0,0.0,0,0,0,0.0,17,4.0,.1,4,0,2,0,1,0,0,0,0,0.00
大山　凌,https://npb.jp/bis/players/11515159.html,2024,福岡ソフトバンク,18,1,1,0,1.0,2.0,0,0,0,0.5,114,27.0,.2,19,2,14,2,23,1,0,10,10,3.25
大山　凌,https://npb.jp/bis/players/11515159.html,2025,福岡ソフトバンク,26,1,1,1,3.0,4.0,0,0,0,0.5,134,30.0,.2,30,1,12,1,21,0,0,9,8,2.35
上茶谷　大河,https://npb.jp/bis/players/81585138.html,2019,横浜DeNA,25,7,6,0,0.0,0.0,1,1,0,0.538,584,134.0,,136,14,51,3,102,3,1,68,59,3.96
上茶谷　大河,https://npb.jp/bis/players/81585138.html,2020,横浜DeNA,11,2,3,0,0.0,0.0,1,1,0,0.4,247,59.0,,57,8,20,2,50,4,0,29,27,4.12
上茶谷　大河,https://npb.jp/bis/players/81585138.html,2021,横浜DeNA,8,1,3,0,0.0,0.0,0,0,0,0.25,155,34.0,,37,5,17,1,26,1,0,27,27,7.15
上茶谷　大河,https://npb.jp/bis/players/81585138.html,2022,横浜DeNA,13,3,6,0,0.0,0.0,1,1,1,0.333,278,66.0,.2,65,8,17,2,49,0,1,40,35,4.73
上茶谷　大河,https://npb.jp/bis/players/81585138.html,2023,横浜DeNA,46,5,3,0,4.0,9.0,0,0,0,0.625,270,64.0,,53,3,26,4,54,3,0,21,15,2.11
上茶谷　大河,https://npb.jp/bis/players/81585138.html,2024,横浜DeNA,18,2,2,0,1.0,3.0,0,0,0,0.5,110,22.0,.2,32,3,11,1,16,0,0,14,11,4.37
上茶谷　大河,https://npb.jp/bis/players/81585138.html,2025,福岡ソフトバンク,8,0,0,0,0.0,0.0,0,0,0,0.0,57,13.0,,15,3,3,0,11,0,0,11,10,6.92
川口　冬弥,https://npb.jp/bis/players/31735150.html,2025,福岡ソフトバンク,5,0,0,0,0.0,0.0,0,0,0,0.0,21,6.0,,3,0,1,0,7,0,0,0,0,0.00
木村　光,https://npb.jp/bis/players/41545157.html,2024,福岡ソフトバンク,5,0,0,0,1.0,1.0,0,0,0,0.0,24,6.0,,5,0,1,0,8,0,0,1,1,1.50
木村　光,https://npb.jp/bis/players/41545157.html,2025,福岡ソフトバンク,13,0,0,1,0.0,0.0,0,0,0,0.0,65,17.0,.2,9,1,5,0,17,0,0,2,2,1.02
澤柳　亮太郎,https://npb.jp/bis/players/91995159.html,2024,福岡ソフトバンク,11,2,1,0,0.0,2.0,0,0,0,0.667,42,10.0,.2,7,0,4,1,9,1,0,4,4,3.38
杉山　一樹,https://npb.jp/bis/players/91995138.html,2019,福岡ソフトバンク,2,0,0,0,0.0,0.0,0,0,0,0.0,21,4.0,,5,0,5,0,4,1,0,4,4,9.00
杉山　一樹,https://npb.jp/bis/players/91995138.html,2020,福岡ソフトバンク,11,0,0,0,1.0,1.0,0,0,0,0.0,69,16.0,.2,15,1,6,0,22,1,0,5,4,2.16
杉山　一樹,https://npb.jp/bis/players/91995138.html,2021,福岡ソフトバンク,15,2,2,0,1.0,3.0,0,0,0,0.5,117,25.0,.1,13,1,31,2,29,1,0,9,9,3.20
杉山　一樹,https://npb.jp/bis/players/91995138.html,2022,福岡ソフトバンク,10,1,3,0,0.0,0.0,0,0,0,0.25,194,42.0,.1,45,10,26,1,37,4,0,33,32,6.80
杉山　一樹,https://npb.jp/bis/players/91995138.html,2024,福岡ソフトバンク,50,4,0,1,14.0,18.0,0,0,0,1.0,198,50.0,.1,28,2,22,1,61,1,0,10,9,1.61
杉山　一樹,https://npb.jp/bis/players/91995138.html,2025,福岡ソフトバンク,65,3,4,31,10.0,13.0,0,0,0,0.429,270,64.0,.1,48,3,23,9,85,4,0,17,13,1.82
Ｃ．スチュワート・ジュニア,https://npb.jp/bis/players/53755138.html,2021,福岡ソフトバンク,11,0,2,0,1.0,1.0,0,0,0,0.0,112,23.0,.2,21,0,21,1,36,4,0,18,16,6.08
Ｃ．スチュワート・ジュニア,https://npb.jp/bis/players/53755138.html,2023,福岡ソフトバンク,14,3,6,0,0.0,0.0,0,0,0,0.333,344,77.0,.1,70,7,42,1,67,3,0,31,29,3.38
Ｃ．スチュワート・ジュニア,https://npb.jp/bis/players/53755138.html,2024,福岡ソフトバンク,20,9,4,0,0.0,0.0,0,0,0,0.692,485,120.0,,79,6,51,5,105,2,0,29,26,1.95
武田　翔太,https://npb.jp/bis/players/01005135.html,2012,福岡ソフトバンク,11,8,1,0,0.0,0.0,1,1,0,0.889,262,67.0,,40,1,26,1,67,0,0,9,8,1.07
武田　翔太,https://npb.jp/bis/players/01005135.html,2013,福岡ソフトバンク,17,4,4,0,0.0,0.0,0,0,0,0.5,415,93.0,,79,3,68,6,56,4,0,38,36,3.48
武田　翔太,https://npb.jp/bis/players/01005135.html,2014,福岡ソフトバンク,7,3,3,0,0.0,0.0,1,0,0,0.5,185,43.0,.1,36,1,22,2,43,0,1,15,9,1.87
武田　翔太,https://npb.jp/bis/players/01005135.html,2015,福岡ソフトバンク,25,13,6,0,0.0,0.0,1,1,0,0.684,684,164.0,.2,142,14,59,2,163,6,3,60,58,3.17
武田　翔太,https://npb.jp/bis/players/01005135.html,2016,福岡ソフトバンク,27,14,8,0,0.0,0.0,1,1,0,0.636,769,183.0,,163,12,70,5,144,7,1,71,60,2.95
武田　翔太,https://npb.jp/bis/players/01005135.html,2017,福岡ソフトバンク,13,6,4,0,0.0,0.0,1,1,1,0.6,316,71.0,,68,10,33,5,60,1,0,35,29,3.68
武田　翔太,https://npb.jp/bis/players/01005135.html,2018,福岡ソフトバンク,27,4,9,1,0.0,1.0,3,3,0,0.308,522,124.0,.2,123,11,37,1,87,1,0,67,62,4.48
武田　翔太,https://npb.jp/bis/players/01005135.html,2019,福岡ソフトバンク,32,5,3,1,9.0,10.0,0,0,0,0.625,361,83.0,,78,6,40,4,70,2,0,48,42,4.55
武田　翔太,https://npb.jp/bis/players/01005135.html,2020,福岡ソフトバンク,7,2,2,0,0.0,0.0,0,0,0,0.5,121,25.0,,34,7,14,1,23,2,0,19,18,6.48
武田　翔太,https://npb.jp/bis/players/01005135.html,2021,福岡ソフトバンク,12,4,5,0,0.0,0.0,1,0,0,0.444,314,77.0,.1,66,7,24,2,73,2,0,23,23,2.68
武田　翔太,https://npb.jp/bis/players/01005135.html,2022,福岡ソフトバンク,10,2,1,0,0.0,0.0,0,0,0,0.667,126,28.0,,25,2,15,3,34,0,0,8,8,2.57
武田　翔太,https://npb.jp/bis/players/01005135.html,2023,福岡ソフトバンク,29,1,2,0,2.0,3.0,0,0,0,0.333,197,46.0,,45,1,19,2,38,1,0,20,20,3.91
田浦　文丸,https://npb.jp/bis/players/51055136.html,2019,福岡ソフトバンク,8,0,0,0,0.0,0.0,0,0,0,0.0,41,10.0,,8,1,6,0,6,0,0,5,5,4.50
田浦　文丸,https://npb.jp/bis/players/51055136.html,2021,福岡ソフトバンク,19,1,0,0,1.0,2.0,0,0,0,1.0,90,21.0,.1,22,1,7,0,17,2,0,8,8,3.38
田浦　文丸,https://npb.jp/bis/players/51055136.html,2022,福岡ソフトバンク,4,0,0,0,1.0,1.0,0,0,0,0.0,23,4.0,.2,7,1,0,2,4,0,0,5,5,9.64
田浦　文丸,https://npb.jp/bis/players/51055136.html,2023,福岡ソフトバンク,45,2,1,0,7.0,9.0,0,0,0,0.667,150,34.0,,31,1,12,7,28,3,0,9,9,2.38
田浦　文丸,https://npb.jp/bis/players/51055136.html,2024,福岡ソフトバンク,4,0,0,0,0.0,0.0,0,0,0,0.0,17,3.0,.2,4,0,2,0,1,0,0,1,1,2.45
田上　奏大,https://npb.jp/bis/players/11415153.html,2022,福岡ソフトバンク,2,0,0,0,0.0,0.0,0,0,0,0.0,31,7.0,.1,4,0,6,0,2,0,0,2,2,2.45
津森　宥紀,https://npb.jp/bis/players/81285151.html,2020,福岡ソフトバンク,14,1,0,0,3.0,4.0,0,0,0,1.0,72,16.0,.1,15,2,8,1,17,1,0,5,5,2.76
津森　宥紀,https://npb.jp/bis/players/81285151.html,2021,福岡ソフトバンク,45,1,0,0,11.0,12.0,0,0,0,1.0,132,33.0,,24,2,8,2,43,0,0,8,8,2.18
津森　宥紀,https://npb.jp/bis/players/81285151.html,2022,福岡ソフトバンク,51,4,6,1,18.0,22.0,0,0,0,0.4,193,46.0,.1,36,4,24,2,51,0,0,17,15,2.91
津森　宥紀,https://npb.jp/bis/players/81285151.html,2023,福岡ソフトバンク,56,4,4,0,22.0,26.0,0,0,0,0.5,202,48.0,.2,37,4,21,3,44,0,0,20,19,3.51
津森　宥紀,https://npb.jp/bis/players/81285151.html,2024,福岡ソフトバンク,48,5,2,0,17.0,22.0,0,0,0,0.714,180,42.0,.1,31,1,20,6,38,1,0,10,10,2.13
津森　宥紀,https://npb.jp/bis/players/81285151.html,2025,福岡ソフトバンク,22,1,1,1,3.0,4.0,0,0,0,0.5,103,21.0,.1,27,2,8,4,25,1,0,8,8,3.38
濵口　遥大,https://npb.jp/bis/players/51655134.html,2017,横浜DeNA,22,10,6,0,0.0,0.0,0,0,0,0.625,546,123.0,.2,116,9,69,2,136,9,1,54,49,3.57
濵口　遥大,https://npb.jp/bis/players/51655134.html,2018,横浜DeNA,19,4,5,0,1.0,1.0,0,0,0,0.444,416,94.0,.2,92,9,48,3,97,6,0,42,41,3.90
