,Player,Link,Year,Team,G,PA,AB,R,H,2B,3B,HR,TB,RBI,SB,CS,SH,SF,BB,HP,SO,GDP,AVG,SLG,OBP,ParkF,OPS,ISO,K%,BB%,BB/K,TTO%,BABIP,OPS+,wSB,Pos,PullAIR%,Chase%,Z-Con%,Swing%,SwStr%
11284,Abe Shinnosuke,https://npb.jp/bis/players/21125113.html,2004,Yomiuri Giants,108,436,379,61,114,22,1,33,237,78,0,0,1,0,43,13,87,6,0.301,0.625,0.391,0.995,1.016,0.324,0.19954128440366972,0.09862385321100918,0.4942528735632184,0.3738532110091743,0.3127413127413127,,,,,,,,
11285,Uehara Koji,https://npb.jp/bis/players/11313888.html,2004,Yomiuri Giants,22,68,58,3,14,1,0,0,15,5,0,0,8,0,2,0,22,3,0.241,0.259,0.267,0.995,0.526,0.018000000000000016,0.3235294117647059,0.029411764705882353,0.09090909090909091,0.35294117647058826,0.3888888888888889,,,,,,,,
11286,Terahara Hayato,https://npb.jp/bis/players/91095115.html,2004,Daiei Hawks,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.995,0.0,0.0,,,,,,,,,,,,,
11287,Hatakeyama Kazuhiro,https://npb.jp/bis/players/31235113.html,2004,Yakult Swallows,4,9,8,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0.125,0.125,0.222,0.985,0.347,0.0,0.0,0.1111111111111111,inf,0.1111111111111111,0.125,,,,,,,,
11288,Araki Masahiro,https://npb.jp/bis/players/71173882.html,2004,Chunichi Dragons,138,640,602,93,176,23,1,3,210,44,39,9,7,3,26,2,87,7,0.292,0.349,0.322,0.9450000000000001,0.671,0.056999999999999995,0.1359375,0.040625,0.2988505747126437,0.18125,0.3359223300970874,,,,,,,,
11289,Iwase Hitoki,https://npb.jp/bis/players/81183888.html,2004,Chunichi Dragons,60,4,3,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0.333,0.333,0.5,0.9450000000000001,0.833,0.0,0.0,0.25,inf,0.25,0.3333333333333333,,,,,,,,
11290,Fukuura Kazuya,https://npb.jp/bis/players/21923889.html,2004,Lotte Marines,128,569,506,67,159,42,1,11,236,73,2,1,2,4,47,10,82,8,0.314,0.466,0.381,0.9650000000000001,0.847,0.15200000000000002,0.14411247803163443,0.08260105448154657,0.573170731707317,0.2460456942003515,0.354916067146283,,,,,,,,
11291,Imae Toshiaki,https://npb.jp/bis/players/01305115.html,2004,Lotte Marines,41,149,136,12,35,8,2,1,50,18,0,1,3,2,5,3,21,1,0.257,0.368,0.295,0.9650000000000001,0.663,0.11099999999999999,0.14093959731543623,0.03355704697986577,0.23809523809523808,0.18120805369127516,0.29310344827586204,,,,,,,,
11292,Sanematsu Kazunari,https://npb.jp/bis/players/51753888.html,2004,Nipponham Fighters,36,25,20,6,3,1,0,1,7,2,0,1,1,0,3,1,11,0,0.15,0.35,0.292,1.05,0.6419999999999999,0.19999999999999998,0.44,0.12,0.2727272727272727,0.6,0.25,,,,,,,,
11293,Tanaka Kensuke,https://npb.jp/bis/players/11915111.html,2004,Nipponham Fighters,21,45,40,4,13,3,2,1,23,7,1,0,2,0,2,1,7,1,0.325,0.575,0.372,1.05,0.947,0.24999999999999994,0.15555555555555556,0.044444444444444446,0.2857142857142857,0.2222222222222222,0.375,,,,,,,,
11294,Nishioka Tsuyoshi,https://npb.jp/bis/players/31435117.html,2004,Lotte Marines,63,232,212,32,54,8,2,6,84,35,8,2,2,2,14,2,37,2,0.255,0.396,0.304,0.9650000000000001,0.7,0.14100000000000001,0.15948275862068967,0.0603448275862069,0.3783783783783784,0.24568965517241378,0.2807017543859649,,,,,,,,
11295,Arai Takahiro,https://npb.jp/bis/players/01103888.html,2004,Hiroshima Carp,103,294,262,36,69,10,1,10,111,36,3,0,0,1,29,2,55,4,0.263,0.424,0.34,1.04,0.764,0.16099999999999998,0.1870748299319728,0.09863945578231292,0.5272727272727272,0.3197278911564626,0.29797979797979796,,,,,,,,
11296,Amaya Soichiro,https://npb.jp/bis/players/01105115.html,2004,Hiroshima Carp,10,12,11,1,2,0,1,0,4,1,1,2,0,0,1,0,4,0,0.182,0.364,0.25,1.04,0.614,0.182,0.3333333333333333,0.08333333333333333,0.25,0.4166666666666667,0.2857142857142857,,,,,,,,
11297,Goto Taketoshi,https://npb.jp/bis/players/11915117.html,2004,Seibu Lions,24,52,47,5,9,2,0,0,11,4,0,0,0,0,5,0,15,1,0.191,0.234,0.269,0.995,0.503,0.04300000000000001,0.28846153846153844,0.09615384615384616,0.3333333333333333,0.38461538461538464,0.28125,,,,,,,,
11298,Sugiuchi Toshiya,https://npb.jp/bis/players/31935115.html,2004,Daiei Hawks,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.995,0.0,0.0,,,,,,,,,,,,,
11299,Nishimura Kentaro,https://npb.jp/bis/players/31035119.html,2004,Yomiuri Giants,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.995,0.0,0.0,1.0,0.0,0.0,1.0,,,,,,,,,
11300,Koyano Eiichi,https://npb.jp/bis/players/71975117.html,2004,Nipponham Fighters,18,37,33,5,3,1,0,0,4,2,0,0,1,0,2,1,9,0,0.091,0.121,0.167,1.05,0.28800000000000003,0.03,0.24324324324324326,0.05405405405405406,0.2222222222222222,0.2972972972972973,0.125,,,,,,,,
11301,Yoshimura Yuki,https://npb.jp/bis/players/61665117.html,2004,Yokohama BayStars,10,13,13,1,2,0,0,0,2,1,0,0,0,0,0,0,5,0,0.154,0.154,0.154,,0.308,0.0,0.38461538461538464,0.0,0.0,0.38461538461538464,0.25,,,,,,,,
11302,Yano Kenji,https://npb.jp/bis/players/51655117.html,2004,Yomiuri Giants,10,18,18,2,4,1,0,1,8,2,0,0,0,0,0,0,4,0,0.222,0.444,0.222,0.995,0.666,0.222,0.2222222222222222,0.0,0.0,0.2777777777777778,0.23076923076923078,,,,,,,,
11303,Ando Yuya,https://npb.jp/bis/players/41145115.html,2004,Hanshin Tigers,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.98,0.0,0.0,,,,,,,,,,,,,
11304,Kano Keisuke,https://npb.jp/bis/players/11715113.html,2004,Hanshin Tigers,2,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.98,0.0,0.0,0.25,0.0,0.0,0.25,0.0,,,,,,,,
11305,Egusa Hirotaka,https://npb.jp/bis/players/01305117.html,2004,Hanshin Tigers,9,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.98,0.0,0.0,0.5,0.0,0.0,0.5,0.0,,,,,,,,
11306,Hayashi Masanori,https://npb.jp/bis/players/01205115.html,2004,Yomiuri Giants,26,31,27,1,2,1,0,0,3,1,0,0,4,0,0,0,17,0,0.074,0.111,0.074,0.995,0.185,0.037000000000000005,0.5483870967741935,0.0,0.0,0.5483870967741935,0.2,,,,,,,,
11307,Aikawa Ryoji,https://npb.jp/bis/players/41443880.html,2004,Yokohama BayStars,102,323,304,31,80,16,1,8,122,46,3,0,5,1,13,0,77,8,0.263,0.401,0.292,,0.6930000000000001,0.138,0.23839009287925697,0.04024767801857585,0.16883116883116883,0.30340557275541796,0.32727272727272727,,,,,,,,
11308,Murata Shuichi,https://npb.jp/bis/players/81485117.html,2004,Yokohama BayStars,116,369,326,43,79,17,0,15,141,38,2,3,0,2,30,11,84,10,0.242,0.433,0.325,,0.758,0.191,0.22764227642276422,0.08130081300813008,0.35714285714285715,0.34959349593495936,0.2794759825327511,,,,,,,,
11309,Morino Masahiko,https://npb.jp/bis/players/21223884.html,2004,Chunichi Dragons,80,180,162,14,44,8,1,4,66,21,0,1,2,2,14,0,34,2,0.272,0.407,0.326,0.9450000000000001,0.733,0.13499999999999995,0.18888888888888888,0.07777777777777778,0.4117647058823529,0.28888888888888886,0.31746031746031744,,,,,,,,
11310,Iguchi Tadahito,https://npb.jp/bis/players/51153884.html,2004,Daiei Hawks,124,574,510,96,170,34,2,24,280,89,18,5,0,8,47,9,90,14,0.333,0.549,0.394,0.995,0.9430000000000001,0.21600000000000003,0.156794425087108,0.08188153310104529,0.5222222222222223,0.2804878048780488,0.3613861386138614,,,,,,,,
11311,Kawasaki Munenori,https://npb.jp/bis/players/41345111.html,2004,Daiei Hawks,133,633,564,87,171,19,8,4,218,45,42,14,15,3,48,3,63,8,0.303,0.387,0.359,0.995,0.746,0.08400000000000002,0.0995260663507109,0.07582938388625593,0.7619047619047619,0.18167456556082148,0.334,,,,,,,,
11312,Kimura Shogo,https://npb.jp/bis/players/01705117.html,2004,Yokohama BayStars,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,1.0,,,,,,,,,
11313,Takeda Hisashi,https://npb.jp/bis/players/41045117.html,2004,Nipponham Fighters,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.05,0.0,0.0,,,,,,,,,,,,,
11314,Tsuruoka Kazunari,https://npb.jp/bis/players/21723882.html,2004,Yokohama BayStars,25,60,55,6,22,2,1,2,32,5,0,2,3,0,2,0,13,0,0.4,0.582,0.421,,1.003,0.18199999999999994,0.21666666666666667,0.03333333333333333,0.15384615384615385,0.2833333333333333,0.5,,,,,,,,
11315,Tsutsui Kazuya,https://npb.jp/bis/players/91995119.html,2004,Hanshin Tigers,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.98,0.0,0.0,1.0,0.0,0.0,1.0,,,,,,,,,
11316,Fukuhara Shinobu,https://npb.jp/bis/players/81983888.html,2004,Hanshin Tigers,29,63,57,4,7,1,0,1,11,3,0,0,4,0,2,0,32,1,0.123,0.193,0.153,0.98,0.346,0.07,0.5079365079365079,0.031746031746031744,0.0625,0.5555555555555556,0.25,,,,,,,,
11317,Kuroda Hiroki,https://npb.jp/bis/players/21523884.html,2004,Hiroshima Carp,21,55,46,0,6,0,0,0,6,3,0,0,8,0,1,0,25,0,0.13,0.13,0.149,1.04,0.279,0.0,0.45454545454545453,0.01818181818181818,0.04,0.4727272727272727,0.2857142857142857,,,,,,,,
11318,Kura Yoshikazu,https://npb.jp/bis/players/31533886.html,2004,Hiroshima Carp,24,23,21,3,3,0,0,1,6,2,0,0,0,0,2,0,4,2,0.143,0.286,0.217,1.04,0.503,0.143,0.17391304347826086,0.08695652173913043,0.5,0.30434782608695654,0.125,,,,,,,,
11319,Hirose Jun,https://npb.jp/bis/players/71275113.html,2004,Hiroshima Carp,10,16,13,0,1,0,0,0,1,0,0,0,1,0,1,1,3,0,0.077,0.077,0.2,1.04,0.277,0.0,0.1875,0.0625,0.3333333333333333,0.25,0.1,,,,,,,,
11320,Hisamoto Yuichi,https://npb.jp/bis/players/21225115.html,2004,Chunichi Dragons,38,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.9450000000000001,0.0,0.0,1.0,0.0,0.0,1.0,,,,,,,,,
11321,Ide Shotaro,https://npb.jp/bis/players/91395115.html,2004,Daiei Hawks,10,33,33,3,8,2,1,0,12,5,0,1,0,0,0,0,10,0,0.242,0.364,0.242,0.995,0.606,0.122,0.30303030303030304,0.0,0.0,0.30303030303030304,0.34782608695652173,,,,,,,,
11322,Osada Shuichiro,https://npb.jp/bis/players/31535117.html,2004,Seibu Lions,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.995,0.0,0.0,,,,,,,,,,,,,
11323,Miura Daisuke,https://npb.jp/bis/players/41443885.html,2004,Yokohama BayStars,22,55,50,0,5,2,0,0,7,0,0,0,4,0,1,0,20,0,0.1,0.14,0.118,,0.258,0.04000000000000001,0.36363636363636365,0.01818181818181818,0.05,0.38181818181818183,0.16666666666666666,,,,,,,,
11324,Katsuki Ryota,https://npb.jp/bis/players/01305119.html,2004,Kintetsu Buffaloes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.9450000000000001,0.0,0.0,,,,,,,,,,,,,
11325,Suzuki Takahiro,https://npb.jp/bis/players/61763884.html,2004,Yomiuri Giants,57,59,55,11,15,3,0,0,18,1,9,1,1,0,3,0,7,0,0.273,0.327,0.31,0.995,0.637,0.05399999999999999,0.11864406779661017,0.05084745762711865,0.42857142857142855,0.1694915254237288,0.3125,,,,,,,,
11326,Arakaki Nagisa,https://npb.jp/bis/players/91195117.html,2004,Daiei Hawks,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.995,0.0,0.0,,,,,,,,,,,,,
11327,Morioka Ryosuke,https://npb.jp/bis/players/11615117.html,2004,Chunichi Dragons,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.9450000000000001,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,
11328,Tamura Hitoshi,https://npb.jp/bis/players/41743880.html,2004,Yokohama BayStars,123,492,449,80,137,19,2,40,280,100,10,7,1,1,39,2,126,8,0.305,0.624,0.363,,0.987,0.319,0.25609756097560976,0.07926829268292683,0.30952380952380953,0.4166666666666667,0.3415492957746479,,,,,,,,
11329,Yamamoto Masahiro,https://npb.jp/bis/players/01403862.html,2004,Chunichi Dragons,27,60,45,3,6,0,0,0,6,3,0,0,11,0,4,0,28,0,0.133,0.133,0.204,0.9450000000000001,0.33699999999999997,0.0,0.4666666666666667,0.06666666666666667,0.14285714285714285,0.5333333333333333,0.35294117647058826,,,,,,,,
11330,Omura Saburo,https://npb.jp/bis/players/41143880.html,2004,Lotte Marines,89,295,258,31,66,16,3,5,103,33,2,2,5,2,26,4,54,12,0.256,0.399,0.331,0.9650000000000001,0.73,0.14300000000000002,0.18305084745762712,0.08813559322033898,0.48148148148148145,0.288135593220339,0.3034825870646766,,,,,,,,
11331,Kawai Takashi,https://npb.jp/bis/players/81383888.html,2004,Lotte Marines,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.9650000000000001,0.0,0.0,,,,,,,,,,,,,
11332,Kurihara Kenta,https://npb.jp/bis/players/31535111.html,2004,Hiroshima Carp,90,282,270,26,72,7,1,11,114,32,2,1,1,1,8,2,60,5,0.267,0.422,0.292,1.04,0.714,0.15499999999999997,0.2127659574468085,0.028368794326241134,0.13333333333333333,0.2801418439716312,0.305,,,,,,,,
11333,Goto Mitsutaka,https://npb.jp/bis/players/71775115.html,2004,ORIX Buffaloes,53,179,170,24,44,10,0,1,57,18,4,2,2,0,5,2,24,4,0.259,0.335,0.288,,0.623,0.07600000000000001,0.1340782122905028,0.027932960893854747,0.20833333333333334,0.16759776536312848,0.296551724137931,,,,,,,,
11334,Okamoto Atsushi,https://npb.jp/bis/players/51355119.html,2004,Seibu Lions,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.995,0.0,0.0,,,,,,,,,,,,,
11335,Sunaga Hideki,https://npb.jp/bis/players/31935119.html,2004,Nipponham Fighters,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.05,0.0,0.0,,,,,,,,,,,,,
11336,Yoneno Tomohito,https://npb.jp/bis/players/21425111.html,2004,Yakult Swallows,15,18,16,3,1,0,0,0,1,0,1,0,0,0,1,1,3,0,0.063,0.063,0.167,0.985,0.23,0.0,0.16666666666666666,0.05555555555555555,0.3333333333333333,0.2222222222222222,0.07692307692307693,,,,,,,,
11337,Kato Kosuke,https://npb.jp/bis/players/21525113.html,2004,Lotte Marines,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.9650000000000001,0.0,0.0,,,,,,,,,,,,,
11338,Sekimoto Kentaro,https://npb.jp/bis/players/81783884.html,2004,Hanshin Tigers,110,413,354,60,112,13,1,5,142,41,4,1,2,3,51,3,74,6,0.316,0.401,0.404,0.98,0.805,0.08500000000000002,0.1791767554479419,0.1234866828087167,0.6891891891891891,0.31476997578692495,0.38489208633093525,,,,,,,,
11339,Fujii Akihito,https://npb.jp/bis/players/51053888.html,2004,Kintetsu Buffaloes,86,249,216,19,52,4,1,1,61,20,3,2,19,0,14,0,33,5,0.241,0.282,0.287,0.9450000000000001,0.569,0.04099999999999998,0.13253012048192772,0.05622489959839357,0.42424242424242425,0.1927710843373494,0.2802197802197802,,,,,,,,
11340,Kawauchi Takaya,https://npb.jp/bis/players/21325111.html,2004,Hiroshima Carp,23,46,35,5,6,0,0,0,6,2,0,0,9,0,2,0,14,1,0.171,0.171,0.216,1.04,0.387,0.0,0.30434782608695654,0.043478260869565216,0.14285714285714285,0.34782608695652173,0.2857142857142857,,,,,,,,
11341,Higashide Teruhiro,https://npb.jp/bis/players/21923888.html,2004,Hiroshima Carp,76,85,75,17,18,0,1,1,23,3,5,1,5,0,4,1,18,1,0.24,0.307,0.288,1.04,0.595,0.067,0.21176470588235294,0.047058823529411764,0.2222222222222222,0.27058823529411763,0.30357142857142855,,,,,,,,
11342,Okajima Hideki,https://npb.jp/bis/players/51353889.html,2004,Yomiuri Giants,53,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.995,0.0,0.0,1.0,0.0,0.0,1.0,,,,,,,,,
11343,Takahashi Hisanori,https://npb.jp/bis/players/21725111.html,2004,Yomiuri Giants,16,33,28,0,5,0,0,0,5,1,0,0,4,0,1,0,12,0,0.179,0.179,0.207,0.995,0.386,0.0,0.36363636363636365,0.030303030303030304,0.08333333333333333,0.3939393939393939,0.3125,,,,,,,,
11344,Ibata Hirokazu,https://npb.jp/bis/players/41143886.html,2004,Chunichi Dragons,138,642,562,81,170,30,2,6,222,57,21,10,18,3,54,5,74,16,0.302,0.395,0.367,0.9450000000000001,0.762,0.09300000000000003,0.11526479750778816,0.08411214953271028,0.7297297297297297,0.2087227414330218,0.33814432989690724,,,,,,,,
11345,Kinjo Tatsuhiko,https://npb.jp/bis/players/91593888.html,2004,Yokohama BayStars,133,527,486,53,147,15,2,13,205,52,0,5,6,0,29,6,74,12,0.302,0.422,0.349,,0.7709999999999999,0.12,0.14041745730550284,0.05502846299810247,0.3918918918918919,0.22011385199240988,0.3358395989974937,,,,,,,,
11346,Takahashi Yoshinobu,https://npb.jp/bis/players/51953886.html,2004,Yomiuri Giants,109,477,426,83,135,20,1,30,247,79,1,3,1,1,38,11,70,12,0.317,0.58,0.387,0.995,0.967,0.26299999999999996,0.14675052410901468,0.07966457023060797,0.5428571428571428,0.2893081761006289,0.3211009174311927,,,,,,,,
11347,Abe Kenta,https://npb.jp/bis/players/51155117.html,2004,Kintetsu Buffaloes,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.9450000000000001,0.0,0.0,,,,,,,,,,,,,
11348,Matsumoto Yuichi,https://npb.jp/bis/players/21823888.html,2004,Yakult Swallows,20,28,28,1,11,1,0,0,12,5,0,0,0,0,0,0,3,0,0.393,0.429,0.393,0.985,0.8220000000000001,0.035999999999999976,0.10714285714285714,0.0,0.0,0.10714285714285714,0.44,,,,,,,,
11349,Asakura Kenta,https://npb.jp/bis/players/51155111.html,2004,Chunichi Dragons,14,18,14,1,2,0,0,0,2,0,0,0,4,0,0,0,7,1,0.143,0.143,0.143,0.9450000000000001,0.286,0.0,0.3888888888888889,0.0,0.0,0.3888888888888889,0.2857142857142857,,,,,,,,
11350,Ogasawara Michihiro,https://npb.jp/bis/players/21323884.html,2004,Nipponham Fighters,101,452,377,78,130,19,2,18,207,70,3,1,0,2,70,3,70,10,0.345,0.549,0.449,1.05,0.998,0.20400000000000007,0.15486725663716813,0.15486725663716813,1.0,0.3495575221238938,0.3848797250859107,,,,,,,,
11351,Kawakami Kenshin,https://npb.jp/bis/players/41343886.html,2004,Chunichi Dragons,27,75,69,4,12,3,0,2,21,6,0,0,6,0,0,0,27,2,0.174,0.304,0.174,0.9450000000000001,0.478,0.13,0.36,0.0,0.0,0.38666666666666666,0.25,,,,,,,,
11352,Tanishige Motonobu,https://npb.jp/bis/players/85583868.html,2004,Chunichi Dragons,121,472,408,47,106,11,0,18,171,68,1,0,11,6,42,5,92,10,0.26,0.419,0.332,0.9450000000000001,0.751,0.15899999999999997,0.19491525423728814,0.08898305084745763,0.45652173913043476,0.3220338983050847,0.2894736842105263,,,,,,,,
11353,Wada Kazuhiro,https://npb.jp/bis/players/31433884.html,2004,Seibu Lions,109,473,394,79,126,21,1,30,239,89,6,2,0,4,71,4,59,14,0.32,0.607,0.425,0.995,1.032,0.287,0.12473572938689217,0.15010570824524314,1.2033898305084745,0.3382663847780127,0.3106796116504854,,,,,,,,
11354,Igawa Kei,https://npb.jp/bis/players/01103886.html,2004,Hanshin Tigers,29,78,67,1,4,1,0,0,5,1,0,0,8,0,3,0,30,1,0.06,0.075,0.1,0.98,0.175,0.015,0.38461538461538464,0.038461538461538464,0.1,0.4230769230769231,0.10810810810810811,,,,,,,,
11355,Tani Yoshitomo,https://npb.jp/bis/players/91993884.html,2004,ORIX Buffaloes,96,431,378,58,120,27,1,15,194,63,10,4,2,5,44,2,42,11,0.317,0.513,0.387,,0.9,0.196,0.09744779582366589,0.10208816705336426,1.0476190476190477,0.23433874709976799,0.3220858895705521,,,,,,,,
11356,Tsuchiya Teppei,https://npb.jp/bis/players/31035113.html,2004,Chunichi Dragons,50,32,27,9,5,2,0,0,7,0,3,0,1,0,3,1,9,0,0.185,0.259,0.29,0.9450000000000001,0.5489999999999999,0.07400000000000001,0.28125,0.09375,0.3333333333333333,0.375,0.2777777777777778,,,,,,,,
11357,Hirano Keiichi,https://npb.jp/bis/players/61265115.html,2004,ORIX Buffaloes,124,424,377,50,105,18,7,6,155,39,10,8,9,2,30,6,69,2,0.279,0.411,0.34,,0.751,0.13199999999999995,0.16273584905660377,0.07075471698113207,0.43478260869565216,0.24764150943396226,0.3256578947368421,,,,,,,,
11358,Mahara Takahiro,https://npb.jp/bis/players/11215119.html,2004,Daiei Hawks,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.995,0.0,0.0,,,,,,,,,,,,,
11359,Hoashi Kazuyuki,https://npb.jp/bis/players/41245113.html,2004,Seibu Lions,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.995,0.0,0.0,,,,,,,,,,,,,
11360,Matsunaka Nobuhiko,https://npb.jp/bis/players/61063884.html,2004,Daiei Hawks,130,577,478,118,171,37,1,44,342,120,2,0,0,2,84,12,67,7,0.358,0.715,0.464,0.995,1.179,0.357,0.11611785095320624,0.14558058925476602,1.2537313432835822,0.3379549393414211,0.34417344173441733,,,,,,,,
11361,Koyama Shinichiro,https://npb.jp/bis/players/81583884.html,2004,Chunichi Dragons,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.9450000000000001,0.0,0.0,,,,,,,,,,,,,
11362,Saito Takashi,https://npb.jp/bis/players/61563885.html,2004,Yokohama BayStars,16,14,12,0,2,0,0,0,2,0,0,0,2,0,0,0,7,0,0.167,0.167,0.167,,0.334,0.0,0.5,0.0,0.0,0.5,0.4,,,,,,,,
11363,Yamazaki Koji,https://npb.jp/bis/players/51453888.html,2004,Kintetsu Buffaloes,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.9450000000000001,0.0,0.0,,,,,,,,,,,,,
11364,Nishiguchi Fumiya,https://npb.jp/bis/players/51953880.html,2004,Seibu Lions,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.995,0.0,0.0,,,,,,,,,,,,,
11365,Morimoto Hichori,https://npb.jp/bis/players/41243888.html,2004,Nipponham Fighters,78,71,58,19,11,3,0,0,14,3,1,2,0,0,12,1,24,3,0.19,0.241,0.338,1.05,0.579,0.05099999999999999,0.3380281690140845,0.16901408450704225,0.5,0.5070422535211268,0.3235294117647059,,,,,,,,
11366,Kisanuki Hiroshi,https://npb.jp/bis/players/71775117.html,2004,Yomiuri Giants,32,50,43,1,3,1,0,0,4,1,0,0,6,0,1,0,25,2,0.07,0.093,0.091,0.995,0.184,0.022999999999999993,0.5,0.02,0.04,0.52,0.16666666666666666,,,,,,,,
11367,Nakajima Satoshi,https://npb.jp/bis/players/91793864.html,2004,Nipponham Fighters,39,72,66,4,13,3,0,0,16,7,0,0,3,1,2,0,17,2,0.197,0.242,0.217,1.05,0.45899999999999996,0.044999999999999984,0.2361111111111111,0.027777777777777776,0.11764705882352941,0.2638888888888889,0.26,,,,,,,,
11368,Kubota Tomoyuki,https://npb.jp/bis/players/61765117.html,2004,Hanshin Tigers,28,15,13,1,2,1,0,0,3,3,0,0,1,0,1,0,7,1,0.154,0.231,0.214,0.98,0.445,0.07700000000000001,0.4666666666666667,0.06666666666666667,0.14285714285714285,0.5333333333333333,0.3333333333333333,,,,,,,,
11369,Tateyama Yoshinori,https://npb.jp/bis/players/61763888.html,2004,Nipponham Fighters,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.05,0.0,0.0,,,,,,,,,,,,,
11370,Hidaka Go,https://npb.jp/bis/players/81983882.html,2004,ORIX Buffaloes,114,375,324,42,89,18,2,5,126,38,0,2,16,4,29,2,43,9,0.275,0.389,0.334,,0.7230000000000001,0.11399999999999999,0.11466666666666667,0.07733333333333334,0.6744186046511628,0.20533333333333334,0.3,,,,,,,,
11371,Yoshimi Yuji,https://npb.jp/bis/players/31635113.html,2004,Yokohama BayStars,23,39,34,2,6,2,0,0,8,3,0,0,3,0,2,0,10,0,0.176,0.235,0.222,,0.45699999999999996,0.059,0.2564102564102564,0.05128205128205128,0.2,0.3076923076923077,0.25,,,,,,,,
11372,Mukae Yuichiro,https://npb.jp/bis/players/61265111.html,2004,ORIX Buffaloes,44,101,90,16,24,2,0,5,41,14,4,2,6,0,4,1,16,3,0.267,0.456,0.305,,0.761,0.189,0.15841584158415842,0.039603960396039604,0.25,0.24752475247524752,0.2753623188405797,,,,,,,,
11373,Yokoyama Ryuji,https://npb.jp/bis/players/11213880.html,2004,Hiroshima Carp,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,1.04,0.0,0.0,1.0,0.0,0.0,1.0,,,,,,,,,
11374,Kaminai Yasushi,https://npb.jp/bis/players/21525115.html,2004,Daiei Hawks,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.995,0.0,0.0,,,,,,,,,,,,,
11375,Nakamura Norihiro,https://npb.jp/bis/players/21023885.html,2004,Kintetsu Buffaloes,105,462,387,59,106,16,1,19,181,66,0,0,0,1,73,1,88,13,0.274,0.468,0.39,0.9450000000000001,0.8580000000000001,0.194,0.19047619047619047,0.15800865800865802,0.8295454545454546,0.38961038961038963,0.3096085409252669,,,,,,,,
11376,Fujii Shugo,https://npb.jp/bis/players/91095111.html,2004,Yakult Swallows,16,30,26,1,4,0,0,0,4,1,0,0,1,0,3,0,15,0,0.154,0.154,0.241,0.985,0.395,0.0,0.5,0.1,0.2,0.6,0.36363636363636365,,,,,,,,
11377,Ishii Yoshihito,https://npb.jp/bis/players/91193884.html,2004,Seibu Lions,58,169,138,22,42,9,0,2,57,16,1,1,1,0,30,0,24,4,0.304,0.413,0.429,0.995,0.842,0.10899999999999999,0.14201183431952663,0.17751479289940827,1.25,0.33136094674556216,0.35714285714285715,,,,,,,,
