Player,G,PA,AB,R,H,2B,3B,HR,TB,RBI,SB,CS,SH,SF,SO,BB,IBB,HP,GDP,AVG,OBP,SLG,OPS,OPS+,ISO,BABIP,TTO%,K%,BB%,BB/K,Team,League
Takahashi Keiji,17,29,23,1,5,0,0,0,5,1,0,0,4,0,12,2,0,0,0,0.217,0.280,0.217,0.497,47,0.000,0.455,48.3%,41.4%,6.9%,0.17,<a href=https://npb.jp/bis/eng/teams/index_s.html>Yakult</a>,CL
Takanashi Hirotoshi,20,32,27,0,1,0,0,0,1,1,0,0,4,0,19,1,0,0,0,0.037,0.071,0.037,0.108,-64,0.000,0.125,62.5%,59.4%,3.1%,0.05,<a href=https://npb.jp/bis/eng/teams/index_s.html>Yakult</a>,CL
Takeoka Ryusei,7,18,17,3,7,0,1,0,9,3,0,0,0,0,3,0,0,1,0,0.412,0.444,0.529,0.973,179,0.117,0.500,16.7%,16.7%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_s.html>Yakult</a>,CL
Uchikawa Seiichi,7,17,16,2,4,2,0,0,6,1,0,0,0,0,2,1,0,0,0,0.250,0.294,0.375,0.669,93,0.125,0.286,17.6%,11.8%,5.9%,0.50,<a href=https://npb.jp/bis/eng/teams/index_s.html>Yakult</a>,CL
Uchiyama Souma,74,197,177,25,41,11,0,4,64,19,0,0,3,0,52,16,0,1,6,0.232,0.299,0.362,0.661,91,0.130,0.306,36.5%,26.4%,8.1%,0.31,<a href=https://npb.jp/bis/eng/teams/index_s.html>Yakult</a>,CL
Watanabe Daiki,49,17,16,6,2,1,0,0,3,2,2,1,1,0,5,0,0,0,0,0.125,0.125,0.188,0.313,-8,0.063,0.182,29.4%,29.4%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_s.html>Yakult</a>,CL
Yamada Tetsuto,130,540,469,69,114,31,0,23,214,65,10,2,0,5,140,60,1,6,7,0.243,0.333,0.456,0.789,126,0.213,0.293,41.3%,25.9%,11.1%,0.43,<a href=https://npb.jp/bis/eng/teams/index_s.html>Yakult</a>,CL
Yamamoto Daiki,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,-95,0.000,0.000,0.0%,0.0%,0.0%,,<a href=https://npb.jp/bis/eng/teams/index_s.html>Yakult</a>,CL
Yamasaki Kotaro,118,378,341,52,88,12,4,2,114,37,10,5,9,2,65,24,0,2,5,0.258,0.309,0.334,0.643,87,0.076,0.312,24.1%,17.2%,6.3%,0.37,<a href=https://npb.jp/bis/eng/teams/index_s.html>Yakult</a>,CL
Yamashita Hikaru,2,4,3,0,1,0,0,0,1,0,0,0,0,0,2,1,0,0,0,0.333,0.500,0.333,0.833,145,0.000,1.000,75.0%,50.0%,25.0%,0.50,<a href=https://npb.jp/bis/eng/teams/index_s.html>Yakult</a>,CL
Yoshida Daiki,2,3,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.000,0.000,0.000,0.000,-95,0.000,0.000,0.0%,0.0%,0.0%,,<a href=https://npb.jp/bis/eng/teams/index_s.html>Yakult</a>,CL
Abe Toshiki,133,548,486,44,131,31,2,9,193,57,3,1,3,6,105,49,0,4,14,0.270,0.338,0.397,0.735,126,0.127,0.323,29.7%,19.2%,8.9%,0.47,<a href=https://npb.jp/bis/eng/teams/index_d.html>Chunichi</a>,CL
Donoue Naomichi,16,18,18,0,5,0,0,0,5,0,0,0,0,0,4,0,0,0,1,0.278,0.278,0.278,0.556,70,0.000,0.357,22.2%,22.2%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_d.html>Chunichi</a>,CL
Fukuda Nobumasa,25,29,28,1,6,1,0,1,10,2,0,0,0,0,7,1,0,0,0,0.214,0.241,0.357,0.598,81,0.143,0.250,31.0%,24.1%,3.4%,0.14,<a href=https://npb.jp/bis/eng/teams/index_d.html>Chunichi</a>,CL
Fukudome Kosuke,23,30,24,0,1,1,0,0,2,3,0,0,0,2,11,4,0,0,0,0.042,0.167,0.083,0.250,-24,0.041,0.067,50.0%,36.7%,13.3%,0.36,<a href=https://npb.jp/bis/eng/teams/index_d.html>Chunichi</a>,CL
Fukumoto Yuma,1,4,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.250,0.250,0.250,0.500,53,0.000,0.250,0.0%,0.0%,0.0%,,<a href=https://npb.jp/bis/eng/teams/index_d.html>Chunichi</a>,CL
Fukutani Koji,5,10,8,0,2,0,0,0,2,1,0,0,1,0,2,1,0,0,0,0.250,0.333,0.250,0.583,82,0.000,0.333,30.0%,20.0%,10.0%,0.50,<a href=https://npb.jp/bis/eng/teams/index_d.html>Chunichi</a>,CL
Garcia Guillermo,2,9,9,0,1,0,0,0,1,0,0,0,0,0,5,0,0,0,0,0.111,0.111,0.111,0.222,-36,0.000,0.250,55.6%,55.6%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_d.html>Chunichi</a>,CL
Gotoh Shunta,35,58,50,3,8,1,2,0,13,4,0,1,2,0,10,4,1,2,0,0.160,0.250,0.260,0.510,55,0.100,0.200,24.1%,17.2%,6.9%,0.40,<a href=https://npb.jp/bis/eng/teams/index_d.html>Chunichi</a>,CL
Gunji Yuya,33,48,42,0,8,1,0,0,9,0,0,0,0,0,12,5,0,1,4,0.190,0.292,0.214,0.506,56,0.024,0.267,35.4%,25.0%,10.4%,0.42,<a href=https://npb.jp/bis/eng/teams/index_d.html>Chunichi</a>,CL
Hashimoto Yuki,4,2,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.000,0.000,0.000,0.000,-106,0.000,,50.0%,50.0%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_d.html>Chunichi</a>,CL
Hirata Ryosuke,51,83,75,8,15,3,0,1,21,10,0,0,0,0,20,7,0,1,2,0.200,0.277,0.280,0.557,71,0.080,0.259,33.7%,24.1%,8.4%,0.35,<a href=https://npb.jp/bis/eng/teams/index_d.html>Chunichi</a>,CL
Ishibashi Kota,31,75,67,3,12,5,1,0,19,4,0,0,6,0,11,2,0,0,1,0.179,0.203,0.284,0.487,47,0.105,0.214,17.3%,14.7%,2.7%,0.18,<a href=https://npb.jp/bis/eng/teams/index_d.html>Chunichi</a>,CL
Ishigaki Masami,50,74,68,5,11,0,0,3,20,6,0,0,4,0,28,2,0,0,1,0.162,0.186,0.294,0.480,44,0.132,0.216,44.6%,37.8%,2.7%,0.07,<a href=https://npb.jp/bis/eng/teams/index_d.html>Chunichi</a>,CL
Ishikawa Takaya,37,141,129,11,29,7,1,5,53,19,0,0,1,3,29,7,1,1,0,0.225,0.264,0.411,0.675,104,0.186,0.245,29.1%,20.6%,5.0%,0.24,<a href=https://npb.jp/bis/eng/teams/index_d.html>Chunichi</a>,CL
Ishioka Ryota,11,29,25,1,9,0,0,0,9,1,0,0,2,0,6,1,0,1,1,0.360,0.407,0.360,0.767,139,0.000,0.474,24.1%,20.7%,3.4%,0.17,<a href=https://npb.jp/bis/eng/teams/index_d.html>Chunichi</a>,CL
Itoh Kosuke,28,27,26,3,6,3,0,0,9,1,0,0,0,0,5,1,0,0,0,0.231,0.259,0.346,0.605,84,0.115,0.286,22.2%,18.5%,3.7%,0.20,<a href=https://npb.jp/bis/eng/teams/index_d.html>Chunichi</a>,CL
Kasahara Shotaro,4,5,5,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0.000,0.000,0.000,0.000,-106,0.000,0.000,60.0%,60.0%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_d.html>Chunichi</a>,CL
Katoh Shohei,66,31,27,13,6,2,0,1,11,5,3,0,2,0,5,2,0,0,0,0.222,0.276,0.407,0.683,107,0.185,0.238,25.8%,16.1%,6.5%,0.40,<a href=https://npb.jp/bis/eng/teams/index_d.html>Chunichi</a>,CL
Katsuno Akiyoshi,8,16,14,2,3,2,0,1,8,2,0,0,2,0,6,0,0,0,0,0.214,0.214,0.571,0.785,134,0.357,0.286,43.8%,37.5%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_d.html>Chunichi</a>,CL
Katsura Iori,10,9,9,1,2,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0.222,0.222,0.222,0.444,35,0.000,0.286,22.2%,22.2%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_d.html>Chunichi</a>,CL
Kinoshita Takuya,120,466,419,24,103,16,3,6,143,48,2,0,12,6,38,27,3,1,5,0.246,0.289,0.341,0.630,93,0.095,0.255,15.2%,8.2%,5.8%,0.71,<a href=https://npb.jp/bis/eng/teams/index_d.html>Chunichi</a>,CL
Kyoda Yota,43,143,128,11,22,5,1,3,38,8,1,0,2,0,21,10,3,3,1,0.172,0.248,0.297,0.545,66,0.125,0.183,23.8%,14.7%,7.0%,0.48,<a href=https://npb.jp/bis/eng/teams/index_d.html>Chunichi</a>,CL
Martinez Ariel,82,286,254,29,70,15,1,8,111,24,1,1,0,2,55,23,1,7,8,0.276,0.350,0.437,0.787,141,0.161,0.321,30.1%,19.2%,8.0%,0.42,<a href=https://npb.jp/bis/eng/teams/index_d.html>Chunichi</a>,CL
Matsuba Takahiro,19,32,24,0,2,1,0,0,3,2,0,0,8,0,11,0,0,0,0,0.083,0.083,0.125,0.208,-41,0.042,0.154,34.4%,34.4%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_d.html>Chunichi</a>,CL
Mitsumata Taiki,58,154,123,6,26,8,0,0,34,10,1,0,13,1,39,16,1,1,4,0.211,0.305,0.276,0.581,80,0.065,0.306,35.7%,25.3%,10.4%,0.41,<a href=https://npb.jp/bis/eng/teams/index_d.html>Chunichi</a>,CL
Miyoshi Hironori,45,61,55,7,12,2,1,1,19,2,6,0,4,0,16,2,0,0,0,0.218,0.246,0.345,0.591,79,0.127,0.289,31.1%,26.2%,3.3%,0.12,<a href=https://npb.jp/bis/eng/teams/index_d.html>Chunichi</a>,CL
Mizowaki Hayato,87,157,139,7,35,5,1,0,42,9,2,1,8,2,26,8,0,0,2,0.252,0.289,0.302,0.591,82,0.050,0.304,21.7%,16.6%,5.1%,0.31,<a href=https://npb.jp/bis/eng/teams/index_d.html>Chunichi</a>,CL
Neo Akira,49,46,40,2,8,2,0,0,10,4,0,0,1,0,9,5,0,0,1,0.200,0.289,0.250,0.539,66,0.050,0.258,30.4%,19.6%,10.9%,0.56,<a href=https://npb.jp/bis/eng/teams/index_d.html>Chunichi</a>,CL
Ogasawara Shinnosuke,22,46,41,3,4,1,0,0,5,0,0,0,3,0,22,2,0,0,0,0.098,0.140,0.122,0.262,-22,0.024,0.211,52.2%,47.8%,4.3%,0.09,<a href=https://npb.jp/bis/eng/teams/index_d.html>Chunichi</a>,CL
Ohno Shota,8,21,17,2,5,0,0,0,5,0,0,1,1,0,4,3,0,0,0,0.294,0.400,0.294,0.694,117,0.000,0.385,33.3%,19.0%,14.3%,0.75,<a href=https://npb.jp/bis/eng/teams/index_d.html>Chunichi</a>,CL
Ohno Yudai,23,48,42,1,2,0,0,0,2,0,0,0,5,0,21,1,0,0,1,0.048,0.070,0.048,0.118,-68,0.000,0.095,45.8%,43.8%,2.1%,0.05,<a href=https://npb.jp/bis/eng/teams/index_d.html>Chunichi</a>,CL
Ohshima Yohei,109,482,436,48,137,18,1,1,160,20,11,4,3,0,52,34,5,9,1,0.314,0.376,0.367,0.743,131,0.053,0.355,18.0%,10.8%,7.1%,0.65,<a href=https://npb.jp/bis/eng/teams/index_d.html>Chunichi</a>,CL
Okabayashi Yuki,142,608,553,58,161,25,10,0,206,32,24,6,22,1,67,29,1,3,4,0.291,0.329,0.373,0.702,116,0.082,0.331,15.8%,11.0%,4.8%,0.43,<a href=https://npb.jp/bis/eng/teams/index_d.html>Chunichi</a>,CL
Okada Toshiya,2,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.000,0.000,0.000,0.000,-106,0.000,0.000,50.0%,50.0%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_d.html>Chunichi</a>,CL
Okano Yuichiro,4,4,4,0,2,0,0,0,2,2,0,0,0,0,2,0,0,0,0,0.500,0.500,0.500,1.000,212,0.000,1.000,50.0%,50.0%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_d.html>Chunichi</a>,CL
Revilla Pedro,21,66,64,1,13,2,0,1,18,3,0,0,0,0,30,2,0,0,3,0.203,0.227,0.281,0.508,54,0.078,0.364,50.0%,45.5%,3.0%,0.07,<a href=https://npb.jp/bis/eng/teams/index_d.html>Chunichi</a>,CL
Shimizu Tatsuya,54,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.000,0.000,0.000,0.000,-106,0.000,,100.0%,100.0%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_d.html>Chunichi</a>,CL
Suzuki Hiroshi,3,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.000,0.000,0.000,0.000,-106,0.000,0.000,50.0%,50.0%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_d.html>Chunichi</a>,CL
Takahashi Hiroto,19,44,37,1,4,1,0,0,5,4,0,0,7,0,12,0,0,0,2,0.108,0.108,0.135,0.243,-30,0.027,0.160,27.3%,27.3%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_d.html>Chunichi</a>,CL
Takahashi Shuhei,78,290,265,18,66,7,1,2,81,21,1,1,1,1,43,16,0,7,8,0.249,0.308,0.306,0.614,89,0.057,0.290,21.0%,14.8%,5.5%,0.37,<a href=https://npb.jp/bis/eng/teams/index_d.html>Chunichi</a>,CL
Takamatsu Wataru,51,14,14,17,1,0,0,0,1,0,5,3,0,0,5,0,0,0,0,0.071,0.071,0.071,0.142,-62,0.000,0.111,35.7%,35.7%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_d.html>Chunichi</a>,CL
Takino Kaname,11,10,10,1,3,0,0,0,3,0,1,1,0,0,3,0,0,0,0,0.300,0.300,0.300,0.600,85,0.000,0.429,30.0%,30.0%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_d.html>Chunichi</a>,CL
Tsuchida Ryuku,62,229,210,15,52,7,1,0,61,12,3,2,6,2,43,7,3,4,7,0.248,0.283,0.290,0.573,76,0.042,0.308,21.8%,18.8%,3.1%,0.16,<a href=https://npb.jp/bis/eng/teams/index_d.html>Chunichi</a>,CL
Ueda Kotaro,8,12,11,0,0,0,0,0,0,0,0,0,1,0,8,0,0,0,1,0.000,0.000,0.000,0.000,-106,0.000,0.000,66.7%,66.7%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_d.html>Chunichi</a>,CL
Ukai Kosuke,59,195,180,14,37,8,1,4,59,16,1,0,0,1,64,9,0,5,0,0.206,0.262,0.328,0.590,80,0.122,0.292,39.5%,32.8%,4.6%,0.14,<a href=https://npb.jp/bis/eng/teams/index_d.html>Chunichi</a>,CL
Viciedo Dayan,129,532,483,52,142,27,0,14,211,63,1,1,0,2,59,40,2,7,20,0.294,0.355,0.437,0.792,144,0.143,0.311,21.2%,11.1%,7.5%,0.68,<a href=https://npb.jp/bis/eng/teams/index_d.html>Chunichi</a>,CL
Wakamatsu Luke,2,4,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.000,0.250,0.000,0.250,-20,0.000,0.000,25.0%,0.0%,25.0%,1.00,<a href=https://npb.jp/bis/eng/teams/index_d.html>Chunichi</a>,CL
Watanabe Masaru,10,9,9,0,2,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0.222,0.222,0.222,0.444,35,0.000,0.333,33.3%,33.3%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_d.html>Chunichi</a>,CL
Yamashita Ayatsugu,20,24,23,1,3,0,0,1,6,1,0,0,0,0,8,1,0,0,0,0.130,0.167,0.261,0.428,28,0.131,0.143,41.7%,33.3%,4.2%,0.12,<a href=https://npb.jp/bis/eng/teams/index_d.html>Chunichi</a>,CL
Yanagi Yuya,25,50,46,1,4,1,0,0,5,1,0,0,2,1,20,1,0,0,0,0.087,0.104,0.109,0.213,-38,0.022,0.148,42.0%,40.0%,2.0%,0.05,<a href=https://npb.jp/bis/eng/teams/index_d.html>Chunichi</a>,CL
Adachi Ryoichi,65,243,206,19,54,7,1,1,66,18,3,0,8,1,46,26,0,2,3,0.262,0.349,0.320,0.669,104,0.058,0.331,30.0%,18.9%,10.7%,0.57,<a href=https://npb.jp/bis/eng/teams/index_b.html>ORIX</a>,PL
Fukuda Shuhei,118,502,448,65,120,11,6,0,143,24,9,7,14,0,50,32,0,8,8,0.268,0.328,0.319,0.647,97,0.051,0.302,16.3%,10.0%,6.4%,0.64,<a href=https://npb.jp/bis/eng/teams/index_b.html>ORIX</a>,PL
Fukunaga Sho,5,8,8,0,1,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0.125,0.125,0.125,0.250,-26,0.000,0.167,25.0%,25.0%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_b.html>ORIX</a>,PL
Fushimi Torai,76,235,205,16,47,12,1,3,70,21,2,1,16,1,42,8,0,5,7,0.229,0.274,0.341,0.615,85,0.112,0.273,22.6%,17.9%,3.4%,0.19,<a href=https://npb.jp/bis/eng/teams/index_b.html>ORIX</a>,PL
Gen Kendai,5,9,8,1,2,0,0,0,2,1,0,0,1,0,3,0,0,0,0,0.250,0.250,0.250,0.500,52,0.000,0.400,33.3%,33.3%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_b.html>ORIX</a>,PL
Gibo Sho,23,34,29,0,5,1,0,0,6,2,0,0,3,1,3,1,0,0,0,0.172,0.194,0.207,0.401,21,0.035,0.185,11.8%,8.8%,2.9%,0.33,<a href=https://npb.jp/bis/eng/teams/index_b.html>ORIX</a>,PL
Gotoh Shunta,26,52,49,5,9,0,1,0,11,2,1,2,0,0,15,2,0,1,0,0.184,0.231,0.224,0.455,37,0.040,0.265,32.7%,28.8%,3.8%,0.13,<a href=https://npb.jp/bis/eng/teams/index_b.html>ORIX</a>,PL
Ikeda Ryoma,6,20,20,0,3,0,0,0,3,1,0,1,0,0,8,0,0,0,0,0.150,0.150,0.150,0.300,-10,0.000,0.250,40.0%,40.0%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_b.html>ORIX</a>,PL
Ishioka Ryota,17,35,33,3,5,1,0,0,6,0,2,1,1,0,10,1,0,0,0,0.152,0.176,0.182,0.358,7,0.030,0.217,31.4%,28.6%,2.9%,0.10,<a href=https://npb.jp/bis/eng/teams/index_b.html>ORIX</a>,PL
Kita Ryoto,10,27,23,2,3,0,0,0,3,0,0,1,1,0,8,3,0,0,0,0.130,0.231,0.130,0.361,11,0.000,0.200,40.7%,29.6%,11.1%,0.38,<a href=https://npb.jp/bis/eng/teams/index_b.html>ORIX</a>,PL
Kurebayashi Kotaro,130,495,450,35,101,20,2,6,143,32,2,2,10,2,71,26,1,6,14,0.224,0.275,0.318,0.593,78,0.094,0.253,20.8%,14.3%,5.3%,0.37,<a href=https://npb.jp/bis/eng/teams/index_b.html>ORIX</a>,PL
Matsui Masato,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,-103,0.000,0.000,0.0%,0.0%,0.0%,,<a href=https://npb.jp/bis/eng/teams/index_b.html>ORIX</a>,PL
McCarthy Joe,59,212,178,17,40,7,1,4,61,19,0,0,0,1,58,26,0,7,2,0.225,0.344,0.343,0.687,109,0.118,0.308,41.5%,27.4%,12.3%,0.45,<a href=https://npb.jp/bis/eng/teams/index_b.html>ORIX</a>,PL
Miyagi Hiroya,24,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,-103,0.000,0.000,0.0%,0.0%,0.0%,,<a href=https://npb.jp/bis/eng/teams/index_b.html>ORIX</a>,PL
Mune Yuma,130,537,469,55,127,23,1,5,167,43,4,5,9,6,81,45,2,8,11,0.271,0.341,0.356,0.697,111,0.085,0.314,24.4%,15.1%,8.4%,0.56,<a href=https://npb.jp/bis/eng/teams/index_b.html>ORIX</a>,PL
Nakagawa Keita,110,468,424,54,120,25,9,8,187,51,11,2,8,6,79,26,2,4,5,0.283,0.326,0.441,0.767,131,0.158,0.327,24.1%,16.9%,5.6%,0.33,<a href=https://npb.jp/bis/eng/teams/index_b.html>ORIX</a>,PL
Nishimura Ryo,16,47,45,0,6,5,1,0,13,6,0,0,1,0,12,1,0,0,0,0.133,0.152,0.289,0.441,30,0.156,0.182,27.7%,25.5%,2.1%,0.08,<a href=https://npb.jp/bis/eng/teams/index_b.html>ORIX</a>,PL
Nishino Masahiro,43,130,114,10,33,5,1,0,40,8,0,0,6,1,13,8,0,1,4,0.289,0.339,0.351,0.690,109,0.062,0.324,16.2%,10.0%,6.2%,0.62,<a href=https://npb.jp/bis/eng/teams/index_b.html>ORIX</a>,PL
Noguchi Tomoya,54,167,155,15,35,6,0,1,44,6,0,1,1,0,56,9,1,2,3,0.226,0.277,0.284,0.561,70,0.058,0.347,39.5%,33.5%,5.4%,0.16,<a href=https://npb.jp/bis/eng/teams/index_b.html>ORIX</a>,PL
Oda Yuya,72,26,24,12,5,1,0,1,9,2,8,4,0,0,7,1,0,1,0,0.208,0.269,0.375,0.644,93,0.167,0.250,34.6%,26.9%,3.8%,0.14,<a href=https://npb.jp/bis/eng/teams/index_b.html>ORIX</a>,PL
Ohshiro Koji,57,110,90,9,22,4,0,2,32,6,2,0,8,0,25,12,0,0,2,0.244,0.333,0.356,0.689,109,0.112,0.317,35.5%,22.7%,10.9%,0.48,<a href=https://npb.jp/bis/eng/teams/index_b.html>ORIX</a>,PL
Ohshita Seiichiro,5,10,8,1,2,2,0,0,4,0,0,0,0,0,2,1,0,1,0,0.250,0.400,0.500,0.900,172,0.250,0.333,30.0%,20.0%,10.0%,0.50,<a href=https://npb.jp/bis/eng/teams/index_b.html>ORIX</a>,PL
Ohta Ryo,32,101,92,7,18,6,0,1,27,5,0,0,3,0,22,6,0,0,0,0.196,0.245,0.293,0.538,62,0.097,0.246,28.7%,21.8%,5.9%,0.27,<a href=https://npb.jp/bis/eng/teams/index_b.html>ORIX</a>,PL
Okada Takahiro,36,95,87,1,13,4,0,1,20,10,0,0,0,1,28,7,0,0,1,0.149,0.211,0.230,0.441,33,0.081,0.203,37.9%,29.5%,7.4%,0.25,<a href=https://npb.jp/bis/eng/teams/index_b.html>ORIX</a>,PL
Ravelo Rangel,24,71,58,4,8,1,0,1,12,2,0,0,0,0,20,11,0,2,3,0.138,0.296,0.207,0.503,55,0.069,0.189,45.1%,28.2%,15.5%,0.55,<a href=https://npb.jp/bis/eng/teams/index_b.html>ORIX</a>,PL
Sano Kodai,78,118,107,12,24,6,0,2,36,9,5,5,7,0,29,4,0,0,0,0.224,0.252,0.336,0.588,76,0.112,0.289,29.7%,24.6%,3.4%,0.14,<a href=https://npb.jp/bis/eng/teams/index_b.html>ORIX</a>,PL
Sano Yukikazu,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,-103,0.000,0.000,0.0%,0.0%,0.0%,,<a href=https://npb.jp/bis/eng/teams/index_b.html>ORIX</a>,PL
Sugimoto Yutaro,105,433,379,37,89,15,1,15,151,51,4,4,0,2,135,40,2,11,9,0.235,0.324,0.398,0.722,118,0.163,0.320,43.9%,31.2%,9.2%,0.30,<a href=https://npb.jp/bis/eng/teams/index_b.html>ORIX</a>,PL
Tajima Daiki,20,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.000,0.000,0.000,0.000,-103,0.000,0.000,50.0%,50.0%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_b.html>ORIX</a>,PL
Tongu Yuma,81,271,234,23,53,17,0,11,103,34,0,0,1,5,51,23,0,8,6,0.226,0.311,0.440,0.751,126,0.214,0.237,31.4%,18.8%,8.5%,0.45,<a href=https://npb.jp/bis/eng/teams/index_b.html>ORIX</a>,PL
Valera Breyvic,37,127,112,7,23,5,0,1,31,6,0,1,1,0,11,13,0,1,3,0.205,0.294,0.277,0.571,73,0.072,0.220,19.7%,8.7%,10.2%,1.18,<a href=https://npb.jp/bis/eng/teams/index_b.html>ORIX</a>,PL
Waguespack Jacob,32,5,4,0,0,0,0,0,0,1,0,0,1,0,2,0,0,0,0,0.000,0.000,0.000,0.000,-103,0.000,0.000,40.0%,40.0%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_b.html>ORIX</a>,PL
Wakatsuki Kenya,68,193,171,16,48,7,0,4,67,14,3,1,9,1,34,9,0,3,5,0.281,0.326,0.392,0.718,116,0.111,0.328,24.4%,17.6%,4.7%,0.26,<a href=https://npb.jp/bis/eng/teams/index_b.html>ORIX</a>,PL
Watanabe Haruto,16,19,17,0,1,0,0,0,1,2,1,1,1,0,7,1,0,0,0,0.059,0.111,0.059,0.170,-49,0.000,0.100,42.1%,36.8%,5.3%,0.14,<a href=https://npb.jp/bis/eng/teams/index_b.html>ORIX</a>,PL
Yamaashi Tatsuya,39,51,44,8,8,1,0,1,12,2,1,0,4,0,11,3,0,0,1,0.182,0.234,0.273,0.507,53,0.091,0.219,29.4%,21.6%,5.9%,0.27,<a href=https://npb.jp/bis/eng/teams/index_b.html>ORIX</a>,PL
Yamamoto Yoshinobu,26,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.000,0.000,0.000,0.000,-103,0.000,0.000,50.0%,50.0%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_b.html>ORIX</a>,PL
Yamaoka Taisuke,22,4,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0.000,0.000,0.000,0.000,-103,0.000,0.000,75.0%,75.0%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_b.html>ORIX</a>,PL
Yamasaki Sachiya,25,7,7,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.143,0.143,0.143,0.286,-14,0.000,0.143,0.0%,0.0%,0.0%,,<a href=https://npb.jp/bis/eng/teams/index_b.html>ORIX</a>,PL
Yoshida Masataka,119,508,412,56,138,28,1,21,231,88,4,0,0,7,41,80,18,9,11,0.335,0.447,0.561,1.008,205,0.226,0.328,28.0%,8.1%,15.7%,1.95,<a href=https://npb.jp/bis/eng/teams/index_b.html>ORIX</a>,PL
Chatani Kenta,57,156,137,17,34,5,1,1,44,9,1,3,4,0,33,12,0,3,3,0.248,0.322,0.321,0.643,88,0.073,0.320,29.5%,21.2%,7.7%,0.36,<a href=https://npb.jp/bis/eng/teams/index_m.html>Lotte</a>,PL
Fujioka Yudai,28,81,68,4,12,2,0,0,14,1,0,0,5,1,17,7,0,0,0,0.176,0.250,0.206,0.456,37,0.030,0.231,29.6%,21.0%,8.6%,0.41,<a href=https://npb.jp/bis/eng/teams/index_m.html>Lotte</a>,PL
Fujiwara Kyota,49,126,115,10,24,2,0,1,29,5,9,0,1,0,23,9,1,1,1,0.209,0.272,0.252,0.524,55,0.043,0.253,26.2%,18.3%,7.1%,0.39,<a href=https://npb.jp/bis/eng/teams/index_m.html>Lotte</a>,PL
Fukuda Koki,13,23,18,0,3,1,0,0,4,1,0,0,0,0,3,4,0,0,0,0.167,0.318,0.222,0.540,62,0.055,0.200,30.4%,13.0%,17.4%,1.33,<a href=https://npb.jp/bis/eng/teams/index_m.html>Lotte</a>,PL
Fukuda Shuhei,20,48,41,3,7,1,0,0,8,4,1,0,0,0,13,7,0,0,0,0.171,0.292,0.195,0.487,46,0.024,0.250,41.7%,27.1%,14.6%,0.54,<a href=https://npb.jp/bis/eng/teams/index_m.html>Lotte</a>,PL
