                     Player Age  Pos  B    G   PA   AB   R    H  2B  3B  HR   TB  RBI  SB  CS  SH  SF   SO  BB  IBB  HP  GDP    AVG    OBP    SLG    OPS  OPS+    ISO  BABIP    TTO%      K%    BB%  BB/K                Team League
485          Nakamura Raiya  24    6  L  102  354  320  32   69  13   2   4   98   34   1   0   6   2   85  23    0   3    6  0.216  0.273  0.306  0.579    71  0.090  0.279   31.6%   24.0%   6.5%  0.27     HAYATE Ventures     WL
486       Nishikawa Ryosuke  22    7  R  105  352  320  23   71  21   2   7  117   33   0   2   1   1   73  29    0   1    7  0.222  0.288  0.366  0.654    92  0.144  0.266   31.0%   20.7%   8.2%  0.40     HAYATE Ventures     WL
487          Orishita Kohki  24  UTL  R   78  202  182  13   34   8   0   3   51   18   0   1   2   3   60  11    0   4    7  0.187  0.245  0.280  0.525    55  0.093  0.254   36.6%   29.7%   5.4%  0.18     HAYATE Ventures     WL
488          Oyama Joichiro  23    4  L   33  122  100  12   22   4   0   0   26    5   3   3   0   2   21  16    0   4    0  0.220  0.344  0.260  0.604    78  0.040  0.272   30.3%   17.2%  13.1%  0.76     HAYATE Ventures     WL
489              Sei Hiroki  25    4  L   92  240  191  30   39   6   0   0   45   10  16   7   8   0   52  41    0   0    3  0.204  0.345  0.236  0.581    72  0.032  0.281   38.8%   21.7%  17.1%  0.79     HAYATE Ventures     WL
490           Shinohara Reo  23    8  R   94  232  205  23   56  11   1   0   69   20   7   5   9   0   43  17    0   1    2  0.273  0.332  0.337  0.669    97  0.064  0.346   25.9%   18.5%   7.3%  0.40     HAYATE Ventures     WL
491          Takahashi Shun  26    3  R   78  190  174  11   35   9   0   1   47    6   0   1   2   0   28  13    0   1    7  0.201  0.261  0.270  0.531    57  0.069  0.234   22.1%   14.7%   6.8%  0.46     HAYATE Ventures     WL
492          Tanigawa Yuito  22    2  R   10   23   20   0    4   0   0   0    4    0   0   1   1   0    7   2    0   0    1  0.200  0.273  0.200  0.473    41  0.000  0.308   39.1%   30.4%   8.7%  0.29     HAYATE Ventures     WL
493          Tomiyama Daiki  23    9  L   91  198  183  17   33   4   0   1   40    3   4   4   3   0   46  11    0   1    5  0.180  0.231  0.219  0.450    34  0.039  0.235   29.3%   23.2%   5.6%  0.24     HAYATE Ventures     WL
494         Vasquez Braulio  25    5  S  101  356  328  31   86  12   1   0  100   31  15  11   3   2   66  18    0   5    8  0.262  0.309  0.305  0.614    81  0.043  0.326   23.6%   18.5%   5.1%  0.27     HAYATE Ventures     WL
495        Vasquez Yerinson  23    7  R   92  284  267  11   57   9   2   1   73   23   4   6   0   3   74  11    0   3    6  0.213  0.250  0.273  0.523    54  0.060  0.287   30.3%   26.1%   3.9%  0.15     HAYATE Ventures     WL
