      Player  Age  Pos    Inn   TZR  TZR/143  RngR  ARM  DPR  ErrR  Pos Adj  Framing  Blocking                Team League
953      NaN   20  7.0  120.2  -1.0    -10.7  -0.1 -0.9  NaN   0.1     -1.1      NaN       NaN      Yomiuri Giants     EL
954      NaN   20  8.0   34.0  -2.2    -83.3  -2.1 -0.1  NaN   0.0      0.1      NaN       NaN      Yomiuri Giants     EL
955      NaN   20  9.0   90.0  -0.7    -10.0  -0.5 -0.3  NaN   0.1     -0.4      NaN       NaN      Yomiuri Giants     EL
956      NaN   20  NaN    2.0   NaN      NaN   NaN  NaN  NaN   NaN      0.0      NaN       NaN      Yomiuri Giants     EL
957      NaN   22  3.0  112.1   1.0     11.5   1.0  NaN -0.1   0.1     -1.3      NaN       NaN       Lotte Marines     EL
958      NaN   22  5.0  430.1   0.9      2.7  -1.9  NaN  0.0   2.7     -1.6      NaN       NaN       Lotte Marines     EL
959      NaN   22  NaN   47.0   NaN      NaN   NaN  NaN  NaN   NaN     -0.6      NaN       NaN       Lotte Marines     EL
960      NaN   32  3.0  462.0  -2.1     -5.8  -1.7  NaN -0.6   0.1     -5.2      NaN       NaN         Seibu Lions     EL
961      NaN   32  5.0   12.0  -0.8    -85.8  -0.8  NaN  0.0   0.0      0.0      NaN       NaN         Seibu Lions     EL
962      NaN   32  7.0   10.0  -0.7    -90.1  -0.4 -0.4  NaN   0.0     -0.1      NaN       NaN         Seibu Lions     EL
963      NaN   32  9.0    2.0  -0.5   -321.8  -0.5  0.0  NaN   0.0      0.0      NaN       NaN         Seibu Lions     EL
964      NaN   32  NaN   78.0   NaN      NaN   NaN  NaN  NaN   NaN     -0.9      NaN       NaN         Seibu Lions     EL
965      NaN   20  7.0  186.0  -5.3    -36.7  -4.9 -0.6  NaN   0.1     -1.8      NaN       NaN      SoftBank Hawks     WL
966      NaN   20  8.0   25.1  -0.1     -5.1  -0.1  0.0  NaN   0.0      0.1      NaN       NaN      SoftBank Hawks     WL
967      NaN   20  9.0   64.0   0.7     14.1  -0.4  1.1  NaN   0.0     -0.3      NaN       NaN      SoftBank Hawks     WL
968      NaN   19  4.0  180.1  -3.7    -26.4  -2.9  NaN -0.2  -0.6      0.5      NaN       NaN      Yomiuri Giants     EL
969      NaN   19  6.0   14.0   0.3     27.6   0.1  NaN  0.0   0.2      0.1      NaN       NaN      Yomiuri Giants     EL
970      NaN   23  4.0  149.0  -0.4     -3.5   1.7  NaN -1.0  -1.1      0.4      NaN       NaN     HAYATE Ventures     WL
971      NaN   23  5.0   29.1  -0.9    -39.5  -0.9  NaN  0.0   0.1     -0.1      NaN       NaN     HAYATE Ventures     WL
972      NaN   23  6.0   36.1  -2.9   -102.8  -1.7  NaN -0.2  -1.1      0.3      NaN       NaN     HAYATE Ventures     WL
973      NaN   23  NaN   32.0   NaN      NaN   NaN  NaN  NaN   NaN     -0.4      NaN       NaN     HAYATE Ventures     WL
974      NaN   23  2.0   34.0   0.1      3.8   NaN  0.3  NaN  -0.2      0.5      1.2       0.3      SoftBank Hawks     WL
975      NaN   23  3.0  429.1   3.7     11.1   3.4  NaN -0.2   0.5     -4.8      NaN       NaN      SoftBank Hawks     WL
976      NaN   23  NaN   40.0   NaN      NaN   NaN  NaN  NaN   NaN     -0.5      NaN       NaN      SoftBank Hawks     WL
977      NaN   27  3.0  107.1   0.9     10.8   0.0  NaN  0.3   0.6     -1.2      NaN       NaN      Hiroshima Carp     WL
978      NaN   27  7.0  140.0   1.1     10.1  -0.6  1.7  NaN   0.1     -1.3      NaN       NaN      Hiroshima Carp     WL
979      NaN   27  8.0  137.0   3.3     31.0   2.3  0.9  NaN   0.1      0.5      NaN       NaN      Hiroshima Carp     WL
980      NaN   27  9.0  105.0   3.4     41.7   2.2  1.1  NaN   0.1     -0.4      NaN       NaN      Hiroshima Carp     WL
981      NaN   27  NaN   30.0   NaN      NaN   NaN  NaN  NaN   NaN     -0.4      NaN       NaN      Hiroshima Carp     WL
982      NaN   24  7.0  103.0  -0.5     -6.2  -0.3 -0.3  NaN   0.1     -1.0      NaN       NaN     Yakult Swallows     EL
983      NaN   24  8.0    5.0   0.1     25.7   0.1  0.0  NaN   0.0      0.0      NaN       NaN     Yakult Swallows     EL
984      NaN   24  9.0  212.1  -4.5    -27.3  -3.8 -0.9  NaN   0.1     -0.8      NaN       NaN     Yakult Swallows     EL
985      NaN   24  NaN   80.0   NaN      NaN   NaN  NaN  NaN   NaN     -1.0      NaN       NaN     Yakult Swallows     EL
986      NaN   37  9.0    6.0   0.7    150.1   0.7  0.0  NaN   0.0      0.0      NaN       NaN       Lotte Marines     EL
987      NaN   37  NaN    6.0   NaN      NaN   NaN  NaN  NaN   NaN     -0.1      NaN       NaN       Lotte Marines     EL
988      NaN   38  3.0   15.0   0.2     17.2   0.2  NaN  0.0   0.1     -0.2      NaN       NaN      Hiroshima Carp     WL
989      NaN   38  NaN   39.0   NaN      NaN   NaN  NaN  NaN   NaN     -0.5      NaN       NaN      Hiroshima Carp     WL
990      NaN   27  3.0   57.2  -0.4     -8.9   0.0  NaN  0.0  -0.4     -0.6      NaN       NaN      ORIX Buffaloes     WL
991      NaN   27  4.0    7.0  -0.7   -128.7  -0.6  NaN -0.1   0.0      0.0      NaN       NaN      ORIX Buffaloes     WL
992      NaN   27  5.0  159.1  -3.6    -29.1  -3.8  NaN -0.1   0.4     -0.6      NaN       NaN      ORIX Buffaloes     WL
993      NaN   27  8.0   35.2  -0.5    -18.0  -1.5  0.9  NaN   0.0      0.1      NaN       NaN      ORIX Buffaloes     WL
994      NaN   27  9.0   35.0   0.8     29.4   1.0 -0.2  NaN   0.0     -0.1      NaN       NaN      ORIX Buffaloes     WL
995      NaN   27  NaN   10.0   NaN      NaN   NaN  NaN  NaN   NaN     -0.1      NaN       NaN      ORIX Buffaloes     WL
996      NaN   28  4.0   20.0  -1.4    -90.1  -0.3  NaN -0.6  -0.5      0.1      NaN       NaN      Rakuten Eagles     EL
997      NaN   28  6.0   55.0   2.8     65.5   2.5  NaN  0.0   0.3      0.4      NaN       NaN      Rakuten Eagles     EL
998      NaN   32  3.0  353.0   4.6     16.8   2.2  NaN  0.3   2.1     -4.0      NaN       NaN     Yakult Swallows     EL
999      NaN   32  4.0   63.0   0.3      6.1   0.6  NaN -0.9   0.7      0.2      NaN       NaN     Yakult Swallows     EL
1000     NaN   32  5.0  104.2  -0.4     -4.9   0.1  NaN -0.2  -0.3     -0.4      NaN       NaN     Yakult Swallows     EL
1001     NaN   32  6.0    9.0  -0.9   -128.7  -0.8  NaN -0.1   0.0      0.1      NaN       NaN     Yakult Swallows     EL
1002     NaN   32  NaN   68.0   NaN      NaN   NaN  NaN  NaN   NaN     -0.8      NaN       NaN     Yakult Swallows     EL
1003     NaN   18  4.0   53.1  -1.1    -26.6  -0.8  NaN  0.0  -0.3      0.1      NaN       NaN      ORIX Buffaloes     WL
1004     NaN   18  5.0   64.0  -0.3     -6.0  -0.9  NaN  0.2   0.4     -0.2      NaN       NaN      ORIX Buffaloes     WL
1005     NaN   18  6.0  494.0  -6.3    -16.4  -1.3  NaN  0.9  -5.9      4.0      NaN       NaN      ORIX Buffaloes     WL
1006     NaN   18  NaN   65.0   NaN      NaN   NaN  NaN  NaN   NaN     -0.8      NaN       NaN      ORIX Buffaloes     WL
1007     NaN   22  2.0  315.0   1.3      5.3   NaN  1.4  NaN  -0.1      4.4     -3.2      -1.8      Hanshin Tigers     WL
1008     NaN   22  8.0    0.1   0.0      0.0   0.0  0.0  NaN   0.0      0.0      NaN       NaN      Hanshin Tigers     WL
1009     NaN   22  NaN    5.0   NaN      NaN   NaN  NaN  NaN   NaN     -0.1      NaN       NaN      Hanshin Tigers     WL
1010     NaN   20  2.0  247.1  -2.0    -10.4   NaN -2.1  NaN   0.1      3.5      0.8      -0.3      Hanshin Tigers     WL
1011     NaN   20  NaN   56.0   NaN      NaN   NaN  NaN  NaN   NaN     -0.7      NaN       NaN      Hanshin Tigers     WL
1012     NaN   18  2.0   34.0  -0.8    -30.3   NaN -0.4  NaN  -0.4      0.5      0.0      -0.1       Lotte Marines     EL
1013     NaN   18  NaN    6.0   NaN      NaN   NaN  NaN  NaN   NaN     -0.1      NaN       NaN       Lotte Marines     EL
1014     NaN   23  3.0  113.0   2.4     27.3   1.4  NaN  0.3   0.7     -1.3      NaN       NaN      Rakuten Eagles     EL
1015     NaN   23  4.0  350.0  -2.5     -9.2  -0.1  NaN  0.7  -3.1      0.9      NaN       NaN      Rakuten Eagles     EL
1016     NaN   23  5.0  173.2  -2.0    -14.8  -1.4  NaN -0.2  -0.3     -0.7      NaN       NaN      Rakuten Eagles     EL
1017     NaN   23  6.0   58.1   0.4      8.8   0.9  NaN  0.6  -1.1      0.5      NaN       NaN      Rakuten Eagles     EL
1018     NaN   23  7.0    0.1   0.0      0.0   0.0  0.0  NaN   0.0      0.0      NaN       NaN      Rakuten Eagles     EL
1019     NaN   23  NaN    1.0   NaN      NaN   NaN  NaN  NaN   NaN      0.0      NaN       NaN      Rakuten Eagles     EL
1020     NaN   34  7.0   79.0  -1.6    -26.1  -1.5 -0.1  NaN   0.1     -0.8      NaN       NaN      Rakuten Eagles     EL
1021     NaN   34  NaN  150.0   NaN      NaN   NaN  NaN  NaN   NaN     -1.8      NaN       NaN      Rakuten Eagles     EL
1022     NaN   19  5.0    2.0   0.3    193.0   0.2  NaN  0.0   0.1      0.0      NaN       NaN      Yomiuri Giants     EL
1023     NaN   19  6.0   75.0  -1.2    -20.6  -0.1  NaN  0.0  -1.1      0.6      NaN       NaN      Yomiuri Giants     EL
1024     NaN   18  4.0    7.0   0.0      0.0  -0.2  NaN  0.1   0.1      0.0      NaN       NaN       DeNA BayStars     EL
1025     NaN   18  5.0  360.1   2.9     10.4   3.1  NaN -0.2  -0.1     -1.4      NaN       NaN       DeNA BayStars     EL
1026     NaN   23  3.0   21.0  -0.6    -36.8  -0.7  NaN  0.0   0.0     -0.2      NaN       NaN      Hiroshima Carp     WL
1027     NaN   23  4.0   80.1  -1.5    -24.0  -2.2  NaN  0.1   0.5      0.2      NaN       NaN      Hiroshima Carp     WL
1028     NaN   23  5.0   12.0  -0.6    -64.4   0.0  NaN  0.0  -0.6      0.0      NaN       NaN      Hiroshima Carp     WL
1029     NaN   23  6.0  630.1   2.5      5.1  -0.4  NaN -0.6   3.6      5.2      NaN       NaN      Hiroshima Carp     WL
1030     NaN   30  3.0  112.0   2.5     28.7   1.7  NaN  0.0   0.7     -1.3      NaN       NaN      Rakuten Eagles     EL
1031     NaN   30  4.0    7.0  -0.3    -55.2  -0.2  NaN -0.1   0.0      0.0      NaN       NaN      Rakuten Eagles     EL
1032     NaN   20  9.0    4.0  -0.2    -64.4  -0.2  0.0  NaN   0.0      0.0      NaN       NaN      Yomiuri Giants     EL
1033     NaN   20  NaN    3.0   NaN      NaN   NaN  NaN  NaN   NaN      0.0      NaN       NaN      Yomiuri Giants     EL
1034     NaN   25  4.0   42.0  -1.5    -46.0  -1.0  NaN -0.2  -0.3      0.1      NaN       NaN      SoftBank Hawks     WL
1035     NaN   25  6.0   81.0  -0.2     -3.2  -0.2  NaN  0.4  -0.3      0.7      NaN       NaN      SoftBank Hawks     WL
1036     NaN   25  NaN   15.0   NaN      NaN   NaN  NaN  NaN   NaN     -0.2      NaN       NaN      SoftBank Hawks     WL
1037     NaN   27  2.0  462.1  -0.6     -1.7   NaN -1.1  NaN   0.5      6.5      9.5      -0.1      SoftBank Hawks     WL
1038     NaN   27  NaN   34.2   NaN      NaN   NaN  NaN  NaN   NaN     -0.4      NaN       NaN      SoftBank Hawks     WL
1039     NaN   32  8.0    9.0   1.2    171.6   1.1  0.0  NaN   0.0      0.0      NaN       NaN       Lotte Marines     EL
1040     NaN   32  9.0    5.0   0.0      0.0   0.0  0.0  NaN   0.0      0.0      NaN       NaN       Lotte Marines     EL
1041     NaN   32  NaN   16.0   NaN      NaN   NaN  NaN  NaN   NaN     -0.2      NaN       NaN       Lotte Marines     EL
1042     NaN   30  3.0   19.0  -0.4    -27.1   0.1  NaN  0.0  -0.5     -0.2      NaN       NaN  Nipponham Fighters     EL
1043     NaN   30  4.0   35.0   0.4     14.7  -0.2  NaN  0.2   0.3      0.1      NaN       NaN  Nipponham Fighters     EL
1044     NaN   30  5.0   11.0  -0.4    -46.8  -0.5  NaN  0.0   0.1      0.0      NaN       NaN  Nipponham Fighters     EL
1045     NaN   30  NaN   11.0   NaN      NaN   NaN  NaN  NaN   NaN     -0.1      NaN       NaN  Nipponham Fighters     EL
1046     NaN   33  4.0   23.0   0.2     11.2  -0.1  NaN  0.1   0.2      0.1      NaN       NaN  Nipponham Fighters     EL
1047     NaN   33  5.0   18.0   0.9     64.4   0.6  NaN  0.0   0.3     -0.1      NaN       NaN  Nipponham Fighters     EL
1048     NaN   33  6.0   78.0   0.8     13.2  -0.8  NaN  0.7   0.9      0.6      NaN       NaN  Nipponham Fighters     EL
1049     NaN   31  7.0   51.0  -2.0    -50.5  -1.9 -0.2  NaN   0.0     -0.5      NaN       NaN       Oisix Albirex     EL
1050     NaN   31  9.0  193.0  -5.8    -38.7  -3.1 -2.8  NaN   0.1     -0.8      NaN       NaN       Oisix Albirex     EL
1051     NaN   31  NaN  436.1   NaN      NaN   NaN  NaN  NaN   NaN     -5.2      NaN       NaN       Oisix Albirex     EL
1052     NaN   29  7.0    2.0   0.0      0.0   0.0  0.0  NaN   0.0      0.0      NaN       NaN         Seibu Lions     EL
1053     NaN   29  8.0   79.0  -1.4    -22.8  -0.8 -0.6  NaN   0.0      0.3      NaN       NaN         Seibu Lions     EL
1054     NaN   29  9.0  104.1   1.0     12.3  -0.1  1.0  NaN   0.1     -0.4      NaN       NaN         Seibu Lions     EL
1055     NaN   29  NaN    1.1   NaN      NaN   NaN  NaN  NaN   NaN      0.0      NaN       NaN         Seibu Lions     EL
1056     NaN   22  3.0   57.1  -1.1    -24.7   0.1  NaN -0.1  -1.1     -0.6      NaN       NaN      Rakuten Eagles     EL
1057     NaN   22  4.0  176.1   4.0     29.2   3.4  NaN  0.7   0.0      0.5      NaN       NaN      Rakuten Eagles     EL
1058     NaN   22  5.0   44.0  -1.5    -43.9  -1.1  NaN  0.0  -0.4     -0.2      NaN       NaN      Rakuten Eagles     EL
1059     NaN   22  6.0  192.0  -1.1     -7.4  -1.7  NaN  0.4   0.2      1.6      NaN       NaN      Rakuten Eagles     EL
1060     NaN   22  NaN    3.0   NaN      NaN   NaN  NaN  NaN   NaN      0.0      NaN       NaN      Rakuten Eagles     EL
1061     NaN   39  NaN   59.0   NaN      NaN   NaN  NaN  NaN   NaN     -0.7      NaN       NaN       Oisix Albirex     EL
1062     NaN   19  7.0    5.0  -1.0   -257.4  -1.0  0.0  NaN   0.0      0.0      NaN       NaN       DeNA BayStars     EL
1063     NaN   19  NaN    1.0   NaN      NaN   NaN  NaN  NaN   NaN      0.0      NaN       NaN       DeNA BayStars     EL
1064     NaN   29  3.0  130.1   2.4     23.7   1.4  NaN  0.1   1.0     -1.5      NaN       NaN  Nipponham Fighters     EL
1065     NaN   29  4.0  159.0   3.5     28.3   1.8  NaN  0.5   1.2      0.4      NaN       NaN  Nipponham Fighters     EL
1066     NaN   29  NaN   63.1   NaN      NaN   NaN  NaN  NaN   NaN     -0.8      NaN       NaN  Nipponham Fighters     EL
1067     NaN   20  3.0    1.0  -0.2   -257.4  -0.2  NaN  0.0   0.0      0.0      NaN       NaN    Chunichi Dragons     WL
1068     NaN   20  4.0    2.0   0.0      0.0   0.0  NaN  0.0   0.0      0.0      NaN       NaN    Chunichi Dragons     WL
1069     NaN   20  5.0    1.0  -0.2   -257.4  -0.2  NaN  0.0   0.0      0.0      NaN       NaN    Chunichi Dragons     WL
1070     NaN   20  6.0    4.0   0.0      0.0  -0.2  NaN  0.1   0.0      0.0      NaN       NaN    Chunichi Dragons     WL
1071     NaN   20  NaN   23.0   NaN      NaN   NaN  NaN  NaN   NaN     -0.3      NaN       NaN       Lotte Marines     EL
1072     NaN   34  6.0   17.0   0.7     53.0   0.4  NaN  0.1   0.2      0.1      NaN       NaN      Hiroshima Carp     WL
1073     NaN   34  NaN    2.0   NaN      NaN   NaN  NaN  NaN   NaN      0.0      NaN       NaN      Hiroshima Carp     WL
1074     NaN   24  4.0   20.0   1.4     90.1   1.1  NaN  0.0   0.3      0.1      NaN       NaN      SoftBank Hawks     WL
1075     NaN   24  6.0   81.0  -0.5     -7.9   0.8  NaN -0.4  -0.8      0.7      NaN       NaN      SoftBank Hawks     WL
1076     NaN   24  7.0   34.0   0.9     34.1  -0.1  1.0  NaN   0.0     -0.3      NaN       NaN      SoftBank Hawks     WL
1077     NaN   24  9.0   54.0  -3.2    -76.3  -1.8 -1.4  NaN   0.0     -0.2      NaN       NaN      SoftBank Hawks     WL
1078     NaN   24  4.0   47.0   0.7     19.2   0.1  NaN  0.2   0.5      0.1      NaN       NaN      SoftBank Hawks     WL
1079     NaN   24  5.0   20.0  -0.3    -19.3  -0.7  NaN  0.3   0.1     -0.1      NaN       NaN      SoftBank Hawks     WL
1080     NaN   24  6.0   42.0   0.2      6.1   0.1  NaN -0.3   0.3      0.3      NaN       NaN      SoftBank Hawks     WL
1081     NaN   27  7.0   64.0   0.6     12.1   0.3  0.3  NaN   0.0     -0.6      NaN       NaN      SoftBank Hawks     WL
1082     NaN   27  8.0   55.0   1.8     42.1   0.7  1.1  NaN   0.0      0.2      NaN       NaN      SoftBank Hawks     WL
1083     NaN   27  9.0   92.0   1.0     14.0   0.2  0.7  NaN   0.1     -0.4      NaN       NaN      SoftBank Hawks     WL
1084     NaN   27  NaN   87.0   NaN      NaN   NaN  NaN  NaN   NaN     -1.0      NaN       NaN      SoftBank Hawks     WL
1085     NaN   32  3.0   17.0  -0.2    -15.1  -0.3  NaN  0.0   0.1     -0.2      NaN       NaN       DeNA BayStars     EL
1086     NaN   32  NaN   15.0   NaN      NaN   NaN  NaN  NaN   NaN     -0.2      NaN       NaN       DeNA BayStars     EL
1087     NaN   25  4.0    6.0   0.8    171.6   0.7  NaN  0.0   0.1      0.0      NaN       NaN      Hiroshima Carp     WL
1088     NaN   25  6.0    9.0   0.0      0.0   0.0  NaN  0.0   0.1      0.1      NaN       NaN      Hiroshima Carp     WL
1089     NaN   28  7.0  204.0   3.1     19.6   2.3  0.6  NaN   0.1     -1.9      NaN       NaN       DeNA BayStars     EL
1090     NaN   28  9.0  147.0  -5.1    -44.7  -5.1  0.0  NaN   0.1     -0.6      NaN       NaN       DeNA BayStars     EL
1091     NaN   28  NaN   81.1   NaN      NaN   NaN  NaN  NaN   NaN     -1.0      NaN       NaN       DeNA BayStars     EL
1092     NaN   18  6.0  875.1 -11.3    -16.6  -3.9  NaN -0.2  -7.2      7.2      NaN       NaN       Lotte Marines     EL
1093     NaN   22  4.0  369.1   2.5      8.7   0.8  NaN  0.6   1.1      1.0      NaN       NaN    Chunichi Dragons     WL
1094     NaN   22  6.0  217.0   0.4      2.4   1.2  NaN -1.1   0.3      1.8      NaN       NaN    Chunichi Dragons     WL
1095     NaN   22  NaN   12.0   NaN      NaN   NaN  NaN  NaN   NaN     -0.1      NaN       NaN    Chunichi Dragons     WL
1096     NaN   26  2.0  244.0  -2.0    -10.5   NaN -2.1  NaN   0.1      3.4      5.5      -0.1  Nipponham Fighters     EL
1097     NaN   26  3.0   26.0  -1.4    -69.3  -0.7  NaN  0.0  -0.6     -0.3      NaN       NaN  Nipponham Fighters     EL
1098     NaN   26  NaN    3.0   NaN      NaN   NaN  NaN  NaN   NaN      0.0      NaN       NaN  Nipponham Fighters     EL
1099     NaN   21  2.0  165.0  -3.5    -27.3   NaN -2.7  NaN  -0.9      2.3     -5.5      -1.0     HAYATE Ventures     WL
1100     NaN   21  9.0    4.0  -0.9   -289.6  -1.0  0.1  NaN   0.0      0.0      NaN       NaN     HAYATE Ventures     WL
1101     NaN   21  NaN   19.0   NaN      NaN   NaN  NaN  NaN   NaN     -0.2      NaN       NaN     HAYATE Ventures     WL
1102     NaN   33  2.0    3.0  -0.2    -85.8   NaN -0.2  NaN   0.0      0.0      0.2       0.0      Hanshin Tigers     WL
1103     NaN   28  3.0   55.0   0.0      0.0   1.1  NaN  0.0  -1.1     -0.6      NaN       NaN      Hiroshima Carp     WL
1104     NaN   28  7.0   56.0  -3.1    -71.2  -4.1  1.0  NaN   0.0     -0.5      NaN       NaN      Hiroshima Carp     WL
1105     NaN   28  9.0   14.0  -0.3    -27.6  -0.5  0.1  NaN   0.0     -0.1      NaN       NaN      Hiroshima Carp     WL
1106     NaN   28  NaN   50.0   NaN      NaN   NaN  NaN  NaN   NaN     -0.6      NaN       NaN      Hiroshima Carp     WL
1107     NaN   24  3.0  124.1  -1.6    -16.6  -0.8  NaN  0.2  -0.9     -1.4      NaN       NaN         Seibu Lions     EL
1108     NaN   24  7.0  157.2   9.9     80.8   8.0  1.8  NaN   0.1     -1.5      NaN       NaN         Seibu Lions     EL
1109     NaN   24  8.0    6.0  -0.6   -128.7  -0.5 -0.2  NaN   0.0      0.0      NaN       NaN         Seibu Lions     EL
1110     NaN   24  9.0  165.0   3.8     29.6   2.8  1.7  NaN  -0.7     -0.7      NaN       NaN         Seibu Lions     EL
1111     NaN   24  NaN   25.0   NaN      NaN   NaN  NaN  NaN   NaN     -0.3      NaN       NaN         Seibu Lions     EL
1112     NaN   22  3.0   70.0   0.2      3.7   0.0  NaN -0.1   0.3     -0.8      NaN       NaN         Seibu Lions     EL
