#,Player,G,PA,AB,R,H,2B,3B,HR,TB,RBI,SB,CS,SH,SF,SO,BB,IBB,HP,GDP,AVG,OBP,SLG,OPS,OPS+,ISO,BABIP,K%,BB%,BB/K,wSB,TTO%,Age,Pos,B,,Team,League
,<a href=https://npb.jp/bis/eng/players/01105155.html>Arizono Naoki</a>,11,46,36,15,15,6,1,0,23,3,1,0,0,0,6,9,0,1,0,0.417,0.543,0.639,1.182,248,0.222,0.500,13.0%,19.6%,1.50,0.1,32.6%,23,5,R,🦊,<a href=https://npb.jp/bis/eng/teams/index_f.html>Nipponham</a>,E
,<a href=https://npb.jp/bis/eng/players/31135130.html>Asama Daiki</a>,8,32,28,7,13,3,1,1,21,6,1,0,0,1,5,3,0,0,0,0.464,0.500,0.750,1.250,266,0.286,0.522,15.6%,9.4%,0.60,0.1,28.1%,30,8,L,🦊,<a href=https://npb.jp/bis/eng/teams/index_f.html>Nipponham</a>,E
,<a href=https://npb.jp/bis/eng/players/01305152.html>Edokpolo Kane</a>,9,33,28,3,6,3,0,1,12,3,0,0,0,0,10,5,0,0,1,0.214,0.333,0.429,0.762,127,0.215,0.294,30.3%,15.2%,0.50,-0.0,48.5%,22,8,R,🦊,<a href=https://npb.jp/bis/eng/teams/index_f.html>Nipponham</a>,E
,<a href=https://npb.jp/bis/eng/players/61665152.html>Fujimori Kaito</a>,6,11,11,0,1,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0.091,0.091,0.091,0.182,-40,0.000,0.143,36.4%,0.0%,0.00,-0.0,36.4%,19,2,L,🦊,<a href=https://npb.jp/bis/eng/teams/index_f.html>Nipponham</a>,E
,<a href=https://npb.jp/bis/eng/players/11815157.html>Fujita Taisei</a>,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,-92,0.000,0.000,0.0%,0.0%,,0.0,0.0%,21,7,L,🦊,<a href=https://npb.jp/bis/eng/teams/index_f.html>Nipponham</a>,E
,<a href=https://npb.jp/bis/eng/players/71675159.html>Hamada Taiki</a>,7,20,19,1,4,2,0,0,6,1,0,1,0,0,5,1,0,0,1,0.211,0.250,0.316,0.566,71,0.105,0.286,25.0%,5.0%,0.20,-0.3,30.0%,20,UTL,R,🦊,<a href=https://npb.jp/bis/eng/teams/index_f.html>Nipponham</a>,E
,<a href=https://npb.jp/bis/eng/players/51655152.html>Handa Minato</a>,6,13,13,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0.000,0.000,0.000,0.000,-92,0.000,0.000,38.5%,0.0%,0.00,0.0,38.5%,19,6,L,🦊,<a href=https://npb.jp/bis/eng/teams/index_f.html>Nipponham</a>,E
,<a href=https://npb.jp/bis/eng/players/61865153.html>Hosokawa Ryohei</a>,9,23,18,1,7,0,0,0,7,6,2,0,0,1,3,4,0,0,1,0.389,0.478,0.389,0.867,159,0.000,0.438,13.0%,17.4%,1.33,0.3,30.4%,24,UTL,L,🦊,<a href=https://npb.jp/bis/eng/teams/index_f.html>Nipponham</a>,E
,<a href=https://npb.jp/bis/eng/players/21325153.html>Imagawa Yuma</a>,8,26,26,5,10,5,0,1,18,8,0,0,0,0,6,0,0,0,1,0.385,0.385,0.692,1.077,216,0.307,0.474,23.1%,0.0%,0.00,-0.0,26.9%,29,7,R,🦊,<a href=https://npb.jp/bis/eng/teams/index_f.html>Nipponham</a>,E
,<a href=https://npb.jp/bis/eng/players/01505155.html>Kamikawabata Daigo</a>,3,13,11,0,1,0,0,0,1,0,0,0,0,0,1,2,0,0,1,0.091,0.231,0.091,0.322,2,0.000,0.100,7.7%,15.4%,2.00,-0.0,23.1%,29,4,L,🦊,<a href=https://npb.jp/bis/eng/teams/index_f.html>Nipponham</a>,E
,<a href=https://npb.jp/bis/eng/players/41545136.html>Kiyomiya Kotaro</a>,5,20,15,6,5,1,0,3,15,6,0,0,0,0,3,4,0,1,0,0.333,0.500,1.000,1.500,336,0.667,0.222,15.0%,20.0%,1.33,-0.0,50.0%,27,3,L,🦊,<a href=https://npb.jp/bis/eng/teams/index_f.html>Nipponham</a>,E
,<a href=https://npb.jp/bis/eng/players/83985152.html>Lin Lyle Chia-Cheng</a>,4,9,8,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0.000,0.111,0.000,0.111,-59,0.000,0.000,11.1%,11.1%,1.00,-0.0,22.2%,29,2,R,🦊,<a href=https://npb.jp/bis/eng/teams/index_f.html>Nipponham</a>,E
,<a href=https://npb.jp/bis/eng/players/11815138.html>Mannami Chusei</a>,5,20,19,4,11,2,1,0,15,1,0,0,0,0,2,1,0,0,0,0.579,0.600,0.789,1.389,307,0.210,0.647,10.0%,5.0%,0.50,-0.0,15.0%,26,9,R,🦊,<a href=https://npb.jp/bis/eng/teams/index_f.html>Nipponham</a>,E
,<a href=https://npb.jp/bis/eng/players/83185159.html>Miyazaki Kazuki</a>,9,30,28,4,9,2,1,1,16,3,0,1,0,0,4,2,0,0,1,0.321,0.367,0.571,0.938,177,0.250,0.348,13.3%,6.7%,0.50,-0.3,23.3%,24,7,R,🦊,<a href=https://npb.jp/bis/eng/teams/index_f.html>Nipponham</a>,E
,<a href=https://npb.jp/bis/eng/players/53355159.html>Myose Ryosuke</a>,8,28,28,1,6,1,0,1,10,3,1,0,0,0,9,0,0,0,2,0.214,0.214,0.357,0.571,71,0.143,0.278,32.1%,0.0%,0.00,0.2,35.7%,20,4,R,🦊,<a href=https://npb.jp/bis/eng/teams/index_f.html>Nipponham</a>,E
,<a href=https://npb.jp/bis/eng/players/11215118.html>Nakashima Takuya</a>,5,16,15,0,1,0,0,0,1,0,1,0,0,0,6,1,0,0,0,0.067,0.125,0.067,0.192,-36,0.000,0.111,37.5%,6.2%,0.17,0.2,43.8%,35,4,L,🦊,<a href=https://npb.jp/bis/eng/teams/index_f.html>Nipponham</a>,E
,<a href=https://npb.jp/bis/eng/players/11515152.html>Ohtsuka Ruan</a>,8,31,29,5,9,2,0,1,14,6,0,0,0,1,8,1,0,0,0,0.310,0.323,0.483,0.806,139,0.173,0.381,25.8%,3.2%,0.12,-0.0,32.3%,22,6,L,🦊,<a href=https://npb.jp/bis/eng/teams/index_f.html>Nipponham</a>,E
,<a href=https://npb.jp/bis/eng/players/71975155.html>Sakaguchi Uta</a>,11,33,33,4,5,0,0,1,8,4,1,0,0,0,13,0,0,0,0,0.152,0.152,0.242,0.394,21,0.090,0.211,39.4%,0.0%,0.00,0.2,42.4%,23,3,L,🦊,<a href=https://npb.jp/bis/eng/teams/index_f.html>Nipponham</a>,E
,<a href=https://npb.jp/bis/eng/players/81085150.html>Shibata Reo</a>,9,27,23,1,2,0,1,0,4,0,0,0,0,0,8,4,0,0,2,0.087,0.222,0.174,0.396,23,0.087,0.133,29.6%,14.8%,0.50,-0.0,44.4%,20,DH,L,🦊,<a href=https://npb.jp/bis/eng/teams/index_f.html>Nipponham</a>,E
,<a href=https://npb.jp/bis/eng/players/61965130.html>Shimizu Yushi</a>,5,17,14,3,3,0,0,1,6,2,0,0,1,0,3,2,0,0,3,0.214,0.313,0.429,0.742,121,0.215,0.200,17.6%,11.8%,0.67,-0.0,35.3%,30,2,R,🦊,<a href=https://npb.jp/bis/eng/teams/index_f.html>Nipponham</a>,E
,<a href=https://npb.jp/bis/eng/players/11015159.html>Shintoh Yuya</a>,4,12,10,5,6,1,0,2,13,5,0,0,0,0,2,2,0,0,0,0.600,0.667,1.300,1.967,469,0.700,0.667,16.7%,16.7%,1.00,-0.0,50.0%,24,2,R,🦊,<a href=https://npb.jp/bis/eng/teams/index_f.html>Nipponham</a>,E
,<a href=https://npb.jp/bis/eng/players/11515151.html>Umebayashi Yuki</a>,6,18,16,1,3,0,0,0,3,2,0,0,1,0,5,1,0,0,1,0.188,0.235,0.188,0.423,30,0.000,0.273,27.8%,5.6%,0.20,-0.0,33.3%,28,2,R,🦊,<a href=https://npb.jp/bis/eng/teams/index_f.html>Nipponham</a>,E
,<a href=https://npb.jp/bis/eng/players/03305157.html>Yamaguchi Ataru</a>,4,9,8,0,1,1,0,0,2,1,0,0,0,1,4,0,0,0,1,0.125,0.111,0.250,0.361,11,0.125,0.200,44.4%,0.0%,0.00,0.0,44.4%,27,9,R,🦊,<a href=https://npb.jp/bis/eng/teams/index_f.html>Nipponham</a>,E
,Asai Reo,3,11,9,0,3,0,0,0,3,0,0,1,0,0,3,2,0,0,0,0.333,0.455,0.333,0.788,161,0.000,0.500,27.3%,18.2%,0.67,-0.3,45.5%,,,,🦢,<a href=https://www.niigata-albirex-bc.jp/>Oisix</a>,E
,Banzai Tamon,3,5,4,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0.000,0.200,0.000,0.200,-38,0.000,0.000,40.0%,20.0%,0.50,-0.0,60.0%,,,,🦢,<a href=https://www.niigata-albirex-bc.jp/>Oisix</a>,E
,Frey Daniel,4,5,2,0,0,0,0,0,0,1,0,1,0,0,0,3,0,0,0,0.000,0.600,0.000,0.600,103,0.000,0.000,0.0%,60.0%,1.00,-0.3,60.0%,,,,🦢,<a href=https://www.niigata-albirex-bc.jp/>Oisix</a>,E
,Higa Tenyu,3,4,4,0,1,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0.250,0.250,0.250,0.500,62,0.000,0.500,50.0%,0.0%,0.00,-0.0,50.0%,,,,🦢,<a href=https://www.niigata-albirex-bc.jp/>Oisix</a>,E
,Kishikawa Kazuhiro,5,18,17,1,4,0,0,0,4,2,1,0,0,0,3,1,0,0,0,0.235,0.278,0.235,0.513,67,0.000,0.286,16.7%,5.6%,0.33,0.2,22.2%,,,,🦢,<a href=https://www.niigata-albirex-bc.jp/>Oisix</a>,E
,Konishi Keiji,6,14,13,0,4,1,0,0,5,2,0,0,0,0,4,1,0,0,1,0.308,0.357,0.385,0.742,144,0.077,0.444,28.6%,7.1%,0.25,-0.0,35.7%,,,,🦢,<a href=https://www.niigata-albirex-bc.jp/>Oisix</a>,E
,Matsuyama Ryuhei,7,21,21,2,8,1,0,1,12,1,0,0,0,0,0,0,0,0,1,0.381,0.381,0.571,0.952,213,0.190,0.350,0.0%,0.0%,,-0.0,4.8%,,,,🦢,<a href=https://www.niigata-albirex-bc.jp/>Oisix</a>,E
,Nakayama Shota,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,-109,0.000,0.000,0.0%,0.0%,,0.0,0.0%,,,,🦢,<a href=https://www.niigata-albirex-bc.jp/>Oisix</a>,E
,Nakazawa Hideaki,6,17,15,1,5,0,1,0,7,3,0,0,2,0,1,0,0,0,1,0.333,0.333,0.467,0.800,162,0.134,0.357,5.9%,0.0%,0.00,-0.0,5.9%,,,,🦢,<a href=https://www.niigata-albirex-bc.jp/>Oisix</a>,E
,Ohkawa Yodai,10,41,35,5,6,1,0,0,7,2,0,0,0,1,10,4,0,1,4,0.171,0.268,0.200,0.468,51,0.029,0.231,24.4%,9.8%,0.40,-0.0,34.1%,,,,🦢,<a href=https://www.niigata-albirex-bc.jp/>Oisix</a>,E
,Ono Daisuke,6,14,13,0,2,0,0,0,2,1,1,0,1,0,1,0,0,0,0,0.154,0.154,0.154,0.308,-4,0.000,0.167,7.1%,0.0%,0.00,0.2,7.1%,,,,🦢,<a href=https://www.niigata-albirex-bc.jp/>Oisix</a>,E
,Sonobe Keita,6,20,16,2,7,2,0,0,9,1,1,0,0,0,1,3,0,1,0,0.438,0.550,0.563,1.113,270,0.125,0.467,5.0%,15.0%,3.00,0.1,20.0%,,,,🦢,<a href=https://www.niigata-albirex-bc.jp/>Oisix</a>,E
,Taka Yoshihiro,3,7,7,1,2,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0.286,0.286,0.286,0.572,86,0.000,0.333,14.3%,0.0%,0.00,-0.0,14.3%,,,,🦢,<a href=https://www.niigata-albirex-bc.jp/>Oisix</a>,E
,Takayama Shun,6,18,17,2,1,0,0,0,1,0,0,0,0,0,6,1,0,0,0,0.059,0.111,0.059,0.170,-50,0.000,0.091,33.3%,5.6%,0.17,-0.0,38.9%,,,,🦢,<a href=https://www.niigata-albirex-bc.jp/>Oisix</a>,E
,Tanaka Shunta,5,15,12,1,2,1,0,0,3,0,0,0,0,0,4,3,0,0,0,0.167,0.333,0.250,0.583,91,0.083,0.250,26.7%,20.0%,0.75,-0.0,46.7%,,,,🦢,<a href=https://www.niigata-albirex-bc.jp/>Oisix</a>,E
,Uehara Hiroki,10,30,27,0,5,1,0,0,6,2,0,0,0,1,10,2,0,0,0,0.185,0.233,0.222,0.455,46,0.037,0.278,33.3%,6.7%,0.20,-0.0,40.0%,,,,🦢,<a href=https://www.niigata-albirex-bc.jp/>Oisix</a>,E
,Urushihara Genta,10,42,40,4,9,2,0,1,14,2,1,1,0,0,4,2,0,0,0,0.225,0.262,0.350,0.612,99,0.125,0.229,9.5%,4.8%,0.50,-0.2,16.7%,,,,🦢,<a href=https://www.niigata-albirex-bc.jp/>Oisix</a>,E
,Walker Adam,8,29,27,2,6,1,0,2,13,5,0,0,0,1,10,1,0,0,0,0.222,0.241,0.481,0.722,134,0.259,0.250,34.5%,3.4%,0.10,-0.0,44.8%,,,,🦢,<a href=https://www.niigata-albirex-bc.jp/>Oisix</a>,E
,Watanabe Ryo,7,24,23,0,4,0,0,0,4,0,0,0,0,0,8,1,0,0,0,0.174,0.208,0.174,0.382,22,0.000,0.267,33.3%,4.2%,0.12,-0.0,37.5%,,,,🦢,<a href=https://www.niigata-albirex-bc.jp/>Oisix</a>,E
,Yamada Sora,6,12,11,1,3,0,0,0,3,0,0,0,0,0,1,1,0,0,0,0.273,0.333,0.273,0.606,98,0.000,0.300,8.3%,8.3%,1.00,-0.0,16.7%,,,,🦢,<a href=https://www.niigata-albirex-bc.jp/>Oisix</a>,E
,Yoh Daikan,3,11,10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0.000,0.091,0.000,0.091,-77,0.000,0.000,9.1%,0.0%,0.00,-0.0,9.1%,,,,🦢,<a href=https://www.niigata-albirex-bc.jp/>Oisix</a>,E
,Hirao Shuto,9,19,18,2,4,1,0,0,5,1,0,0,0,1,5,0,0,0,1,0.222,0.211,0.278,0.489,50,0.056,0.286,26.3%,0.0%,0.00,-0.0,26.3%,,,,✌️,<a href=https://hayateventures.jp/>HAYATE</a>,C
,Hirosawa Shintaro,9,33,32,5,8,0,0,0,8,1,4,2,0,0,4,1,0,0,1,0.250,0.273,0.250,0.523,61,0.000,0.286,12.1%,3.0%,0.25,-0.0,15.2%,,,,✌️,<a href=https://hayateventures.jp/>HAYATE</a>,C
,Imamura Ryunosuke,9,36,31,4,7,2,0,2,15,6,0,0,0,1,8,4,0,0,1,0.226,0.306,0.484,0.790,139,0.258,0.227,22.2%,11.1%,0.50,-0.0,38.9%,,,,✌️,<a href=https://hayateventures.jp/>HAYATE</a>,C
,Kuramoto Toshihiko,8,30,29,0,9,0,0,0,9,4,0,1,0,0,3,1,0,0,0,0.310,0.333,0.310,0.643,97,0.000,0.346,10.0%,3.3%,0.33,-0.4,13.3%,,,,✌️,<a href=https://hayateventures.jp/>HAYATE</a>,C
,Lee Kun-Hee,5,13,12,0,3,0,0,0,3,1,0,0,0,0,6,1,0,0,0,0.250,0.308,0.250,0.558,72,0.000,0.500,46.2%,7.7%,0.17,-0.0,53.8%,,,,✌️,<a href=https://hayateventures.jp/>HAYATE</a>,C
,Maeda Seiya,6,10,10,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.100,0.100,0.100,0.200,-36,0.000,0.100,0.0%,0.0%,,-0.0,0.0%,,,,✌️,<a href=https://hayateventures.jp/>HAYATE</a>,C
,Matsunaga Shota,5,12,11,1,3,0,0,0,3,1,0,0,0,0,2,0,0,1,1,0.273,0.333,0.273,0.606,86,0.000,0.333,16.7%,0.0%,0.00,-0.0,16.7%,,,,✌️,<a href=https://hayateventures.jp/>HAYATE</a>,C
,Miyahara Koki,6,16,15,1,2,0,0,1,5,1,0,0,1,0,4,0,0,0,0,0.133,0.133,0.333,0.466,42,0.200,0.100,25.0%,0.0%,0.00,-0.0,31.2%,,,,✌️,<a href=https://hayateventures.jp/>HAYATE</a>,C
,Nakamura Raiya,9,35,34,0,9,1,0,0,10,2,0,0,0,0,7,1,0,0,0,0.265,0.286,0.294,0.580,78,0.029,0.333,20.0%,2.9%,0.14,-0.0,22.9%,,,,✌️,<a href=https://hayateventures.jp/>HAYATE</a>,C
,Nakamura Shiki,5,2,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.500,0.500,0.500,1.000,203,0.000,0.500,0.0%,0.0%,,-0.0,0.0%,,,,✌️,<a href=https://hayateventures.jp/>HAYATE</a>,C
,Noguchi Kyosuke,2,7,7,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0.000,0.000,0.000,0.000,-95,0.000,0.000,28.6%,0.0%,0.00,0.0,28.6%,,,,✌️,<a href=https://hayateventures.jp/>HAYATE</a>,C
,Satoh Hideo,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,-95,0.000,0.000,0.0%,0.0%,,0.0,0.0%,,,,✌️,<a href=https://hayateventures.jp/>HAYATE</a>,C
,Shinohara Leo,5,12,12,0,2,0,0,0,2,2,0,0,0,0,3,0,0,0,0,0.167,0.167,0.167,0.334,4,0.000,0.222,25.0%,0.0%,0.00,-0.0,25.0%,,,,✌️,<a href=https://hayateventures.jp/>HAYATE</a>,C
,Shiozaki Eita,5,14,14,0,1,0,0,0,1,0,0,0,0,0,5,0,0,0,0,0.071,0.071,0.071,0.142,-53,0.000,0.111,35.7%,0.0%,0.00,-0.0,35.7%,,,,✌️,<a href=https://hayateventures.jp/>HAYATE</a>,C
,Suzuki Shohei,9,37,30,4,10,1,1,0,13,1,1,1,0,0,3,6,0,1,1,0.333,0.459,0.433,0.892,171,0.100,0.370,8.1%,16.2%,2.00,-0.2,24.3%,,,,✌️,<a href=https://hayateventures.jp/>HAYATE</a>,C
,Watsuji Daiki,9,36,32,4,6,1,1,0,9,1,1,1,0,0,6,3,0,1,0,0.188,0.278,0.281,0.559,72,0.093,0.231,16.7%,8.3%,0.50,-0.2,25.0%,,,,✌️,<a href=https://hayateventures.jp/>HAYATE</a>,C
