#,Player,G,PA,AB,R,H,2B,3B,HR,TB,RBI,SB,CS,SH,SF,SO,BB,IBB,HP,GDP,AVG,OBP,SLG,OPS,OPS+,ISO,BABIP,K%,BB%,BB/K,wSB,TTO%,Age,Pos,B,,Team,League
,Murabayashi Itsuki,32,82,67,12,17,4,1,1,26,4,2,3,3,0,10,11,0,1,6,0.254,0.367,0.388,0.755,123,0.134,0.286,12.2%,13.4%,1.10,-0.6,26.8%,25,UTL,R,🦅 ,<a href=https://npb.jp/bis/eng/teams/index_e.html>Rakuten</a>,EL
,Mutoh Atsuki,90,256,201,42,52,12,2,3,77,17,5,3,7,2,41,37,0,9,1,0.259,0.394,0.383,0.777,130,0.124,0.308,16.0%,14.5%,0.90,-0.1,31.6%,22,8,L,🦅 ,<a href=https://npb.jp/bis/eng/teams/index_e.html>Rakuten</a>,EL
,Nagata Sotaro,58,160,143,17,32,2,0,0,34,11,1,0,3,0,19,14,0,0,6,0.224,0.293,0.238,0.531,58,0.014,0.258,11.9%,8.8%,0.74,0.2,20.6%,22,UTL,L,🦅 ,<a href=https://npb.jp/bis/eng/teams/index_e.html>Rakuten</a>,EL
,Nishikawa Haruki,63,229,179,42,66,16,3,5,103,29,8,2,4,1,38,41,1,4,3,0.369,0.493,0.575,1.068,215,0.206,0.445,16.6%,17.9%,1.08,0.8,36.7%,31,7,L,🦅 ,<a href=https://npb.jp/bis/eng/teams/index_e.html>Rakuten</a>,EL
,Ogoh Yuya,2,9,9,2,4,3,0,0,7,1,0,0,0,0,1,0,0,0,0,0.444,0.444,0.778,1.222,257,0.334,0.500,11.1%,0.0%,0.00,0.0,11.1%,26,9,L,🦅 ,<a href=https://npb.jp/bis/eng/teams/index_e.html>Rakuten</a>,EL
,Okajima Takero,15,59,48,6,16,1,0,2,23,9,1,0,0,0,6,11,0,0,1,0.333,0.458,0.479,0.937,178,0.146,0.350,10.2%,18.6%,1.83,0.2,32.2%,33,DH,L,🦅 ,<a href=https://npb.jp/bis/eng/teams/index_e.html>Rakuten</a>,EL
,Okawara Sho,27,32,28,9,6,2,0,1,11,3,1,0,0,0,13,4,0,0,0,0.214,0.313,0.393,0.706,108,0.179,0.357,40.6%,12.5%,0.31,0.2,56.2%,19,7,R,🦅 ,<a href=https://npb.jp/bis/eng/teams/index_e.html>Rakuten</a>,EL
,Sawano Kiyoharu,33,59,52,5,5,0,0,0,5,1,1,0,4,0,15,2,0,1,0,0.096,0.145,0.096,0.241,-29,0.000,0.135,25.4%,3.4%,0.13,0.2,28.8%,21,6,L,🦅 ,<a href=https://npb.jp/bis/eng/teams/index_e.html>Rakuten</a>,EL
,Shimauchi Hiroaki,17,63,48,6,15,2,0,3,26,13,0,0,0,0,3,14,0,1,2,0.313,0.476,0.542,1.018,201,0.229,0.286,4.8%,22.2%,4.67,0.0,31.7%,33,DH,L,🦅 ,<a href=https://npb.jp/bis/eng/teams/index_e.html>Rakuten</a>,EL
,Shozui Yuya,105,331,286,39,80,23,3,7,130,53,3,0,0,2,63,42,0,1,14,0.280,0.372,0.455,0.827,144,0.175,0.335,19.0%,12.7%,0.67,0.6,33.8%,27,7,R,🦅 ,<a href=https://npb.jp/bis/eng/teams/index_e.html>Rakuten</a>,EL
,Suzuki Daichi,11,42,28,4,7,1,0,0,8,3,2,0,2,0,0,9,0,3,0,0.250,0.475,0.286,0.761,129,0.036,0.250,0.0%,21.4%,1.00,0.4,21.4%,33,3,L,🦅 ,<a href=https://npb.jp/bis/eng/teams/index_e.html>Rakuten</a>,EL
,Taira Ryuya,102,297,247,29,64,11,1,2,83,26,6,3,8,5,37,26,0,11,7,0.259,0.349,0.336,0.685,103,0.077,0.291,12.5%,8.8%,0.70,0.1,21.9%,24,5,R,🦅 ,<a href=https://npb.jp/bis/eng/teams/index_e.html>Rakuten</a>,EL
,Tanaka Kazuki,1,5,5,1,2,1,0,0,3,1,0,0,0,0,0,0,0,0,0,0.400,0.400,0.600,1.000,193,0.200,0.400,0.0%,0.0%,,0.0,0.0%,28,8,S,🦅 ,<a href=https://npb.jp/bis/eng/teams/index_e.html>Rakuten</a>,EL
,Tanaka Takaya,55,109,89,9,18,2,0,3,29,14,0,0,3,2,21,14,0,1,4,0.202,0.311,0.326,0.637,88,0.124,0.224,19.3%,12.8%,0.67,0.0,34.9%,30,2,L,🦅 ,<a href=https://npb.jp/bis/eng/teams/index_e.html>Rakuten</a>,EL
,Tatsumi Konosuke,96,314,283,47,71,5,1,0,78,10,17,5,8,1,43,19,0,3,10,0.251,0.304,0.276,0.580,72,0.025,0.295,13.7%,6.1%,0.44,1.3,19.7%,22,4,R,🦅 ,<a href=https://npb.jp/bis/eng/teams/index_e.html>Rakuten</a>,EL
,Tatsumi Ryosuke,5,24,18,4,9,0,0,0,9,2,2,0,0,0,4,6,0,0,2,0.500,0.625,0.500,1.125,236,0.000,0.643,16.7%,25.0%,1.50,0.4,41.7%,26,8,L,🦅 ,<a href=https://npb.jp/bis/eng/teams/index_e.html>Rakuten</a>,EL
,Urena Estamy,66,202,186,17,45,7,1,5,69,18,0,1,0,0,35,16,1,0,5,0.242,0.302,0.371,0.673,98,0.129,0.274,17.3%,7.9%,0.46,-0.3,27.7%,24,UTL,R,🦅 ,<a href=https://npb.jp/bis/eng/teams/index_e.html>Rakuten</a>,EL
,Wada Ren,105,349,301,47,87,20,0,16,155,71,3,2,0,9,67,35,0,4,10,0.289,0.361,0.515,0.876,157,0.226,0.313,19.2%,10.0%,0.52,-0.1,33.8%,27,8,R,🦅 ,<a href=https://npb.jp/bis/eng/teams/index_e.html>Rakuten</a>,EL
,Watanabe Yoshiaki,77,301,250,36,93,8,0,1,104,37,1,1,15,4,28,32,0,0,4,0.372,0.437,0.416,0.853,153,0.044,0.409,9.3%,10.6%,1.14,-0.1,20.3%,26,UTL,L,🦅 ,<a href=https://npb.jp/bis/eng/teams/index_e.html>Rakuten</a>,EL
,Yamasaki Tsuyoshi,2,8,6,1,1,0,0,0,1,0,0,0,0,0,2,2,0,0,0,0.167,0.375,0.167,0.542,64,0.000,0.250,25.0%,25.0%,1.00,0.0,50.0%,27,6,L,🦅 ,<a href=https://npb.jp/bis/eng/teams/index_e.html>Rakuten</a>,EL
,Yanagisawa Ozora,77,73,64,13,13,2,0,0,15,6,0,2,1,0,26,6,0,2,0,0.203,0.292,0.234,0.526,56,0.031,0.342,35.6%,8.2%,0.23,-0.6,43.8%,20,8,R,🦅 ,<a href=https://npb.jp/bis/eng/teams/index_e.html>Rakuten</a>,EL
,Yasuda Yuma,18,69,55,6,17,4,0,0,21,2,0,0,2,0,8,12,0,0,5,0.309,0.433,0.382,0.815,142,0.073,0.362,11.6%,17.4%,1.50,0.0,29.0%,23,2,L,🦅 ,<a href=https://npb.jp/bis/eng/teams/index_e.html>Rakuten</a>,EL
,Yokoo Toshitake,98,232,198,21,57,10,0,6,85,26,0,0,2,2,29,27,0,3,7,0.288,0.378,0.429,0.807,138,0.141,0.309,12.5%,11.6%,0.93,0.1,26.7%,30,3,R,🦅 ,<a href=https://npb.jp/bis/eng/teams/index_e.html>Rakuten</a>,EL
,Yoshino Soshi,6,5,5,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.000,0.000,0.000,0.000,-102,0.000,0.000,40.0%,0.0%,0.00,0.0,40.0%,19,9,R,🦅 ,<a href=https://npb.jp/bis/eng/teams/index_e.html>Rakuten</a>,EL
,Cuadrado Romer,4,11,10,2,3,0,0,0,3,4,0,0,0,0,2,1,0,0,0,0.300,0.364,0.300,0.664,92,0.000,0.375,18.2%,9.1%,0.50,0.0,27.3%,25,DH,R,🦁,<a href=https://npb.jp/bis/eng/teams/index_l.html>Seibu</a>,EL
,Furuichi Takeru,40,136,116,17,37,9,2,0,50,15,6,0,4,1,18,14,0,1,2,0.319,0.394,0.431,0.825,135,0.112,0.374,13.2%,10.3%,0.78,1.1,23.5%,21,2,R,🦁,<a href=https://npb.jp/bis/eng/teams/index_l.html>Seibu</a>,EL
,Genda Sosuke,5,17,13,3,4,0,1,0,6,1,1,0,0,0,4,4,0,0,1,0.308,0.471,0.462,0.933,166,0.154,0.444,23.5%,23.5%,1.00,0.2,47.1%,30,6,L,🦁,<a href=https://npb.jp/bis/eng/teams/index_l.html>Seibu</a>,EL
,Hasegawa Shinya,52,221,205,33,68,9,2,8,105,37,18,5,1,2,34,10,0,3,1,0.332,0.368,0.512,0.880,149,0.180,0.364,15.4%,4.5%,0.29,1.5,23.5%,21,8,R,🦁,<a href=https://npb.jp/bis/eng/teams/index_l.html>Seibu</a>,EL
,Higuma Montell,21,48,47,6,13,1,0,1,17,2,2,2,0,0,9,0,0,1,1,0.277,0.292,0.362,0.654,87,0.085,0.324,18.8%,0.0%,0.00,-0.3,20.8%,23,8,R,🦁,<a href=https://npb.jp/bis/eng/teams/index_l.html>Seibu</a>,EL
,Hiranuma Shota,10,31,28,6,6,1,0,0,7,1,2,0,0,0,4,3,0,0,0,0.214,0.290,0.250,0.540,56,0.036,0.250,12.9%,9.7%,0.75,0.3,22.6%,25,UTL,L,🦁,<a href=https://npb.jp/bis/eng/teams/index_l.html>Seibu</a>,EL
,Hiruma Takuya,41,171,151,33,45,13,2,3,71,23,3,0,3,2,24,15,0,0,1,0.298,0.357,0.470,0.827,134,0.172,0.333,14.0%,8.8%,0.62,0.5,24.6%,22,9,L,🦁,<a href=https://npb.jp/bis/eng/teams/index_l.html>Seibu</a>,EL
,Kaneko Yuji,33,148,129,18,31,6,1,0,39,11,9,1,2,2,18,14,0,1,3,0.240,0.315,0.302,0.617,78,0.062,0.274,12.2%,9.5%,0.78,1.2,21.6%,33,7,S,🦁,<a href=https://npb.jp/bis/eng/teams/index_l.html>Seibu</a>,EL
,Kawagoe Seiji,38,135,120,18,35,5,2,7,65,25,0,2,0,0,24,15,0,0,0,0.292,0.370,0.542,0.912,157,0.250,0.315,17.8%,11.1%,0.62,-0.6,34.1%,30,DH,L,🦁,<a href=https://npb.jp/bis/eng/teams/index_l.html>Seibu</a>,EL
,Kawano Ryota,41,128,110,19,20,4,0,3,33,10,0,2,4,2,27,12,0,0,4,0.182,0.258,0.300,0.558,60,0.118,0.207,21.1%,9.4%,0.44,-0.6,32.8%,22,UTL,S,🦁,<a href=https://npb.jp/bis/eng/teams/index_l.html>Seibu</a>,EL
,Kishi Junichiro,39,144,133,25,32,4,0,6,54,17,7,0,0,0,20,7,0,4,7,0.241,0.299,0.406,0.705,100,0.165,0.243,13.9%,4.9%,0.35,1.2,22.9%,26,7,R,🦁,<a href=https://npb.jp/bis/eng/teams/index_l.html>Seibu</a>,EL
,Kodama Ryosuke,43,184,163,23,45,4,4,1,60,14,5,3,5,1,21,12,0,3,1,0.276,0.335,0.368,0.703,101,0.092,0.310,11.4%,6.5%,0.57,-0.1,18.5%,24,UTL,R,🦁,<a href=https://npb.jp/bis/eng/teams/index_l.html>Seibu</a>,EL
,Koga Yuto,3,9,8,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0.125,0.222,0.125,0.347,3,0.000,0.143,11.1%,11.1%,1.00,0.0,22.2%,23,2,R,🦁,<a href=https://npb.jp/bis/eng/teams/index_l.html>Seibu</a>,EL
,Koresawa Ryosuke,26,64,58,7,12,3,0,2,21,2,0,0,2,0,14,3,0,1,1,0.207,0.258,0.362,0.620,76,0.155,0.238,21.9%,4.7%,0.21,0.0,29.7%,23,2,R,🦁,<a href=https://npb.jp/bis/eng/teams/index_l.html>Seibu</a>,EL
,Kuriyama Takumi,1,4,3,2,2,0,0,0,2,1,0,0,0,0,1,1,0,0,0,0.667,0.750,0.667,1.417,303,0.000,1.000,25.0%,25.0%,1.00,0.0,50.0%,39,DH,L,🦁,<a href=https://npb.jp/bis/eng/teams/index_l.html>Seibu</a>,EL
,Mackinnon David,1,3,3,3,3,1,0,2,10,3,0,0,0,0,0,0,0,0,0,1.000,1.000,3.333,4.333,1078,2.333,1.000,0.0%,0.0%,,0.0,66.7%,28,3,R,🦁,<a href=https://npb.jp/bis/eng/teams/index_l.html>Seibu</a>,EL
,Makino Shoya,42,126,113,12,25,5,1,2,38,12,0,1,3,1,30,9,0,0,1,0.221,0.276,0.336,0.612,75,0.115,0.280,23.8%,7.1%,0.30,-0.3,32.5%,22,2,L,🦁,<a href=https://npb.jp/bis/eng/teams/index_l.html>Seibu</a>,EL
,Miyamoto Joseph Ken,22,34,29,3,5,0,1,0,7,4,3,2,2,0,7,3,0,0,1,0.172,0.250,0.241,0.491,42,0.069,0.227,20.6%,8.8%,0.43,-0.1,29.4%,24,9,S,🦁,<a href=https://npb.jp/bis/eng/teams/index_l.html>Seibu</a>,EL
,Nakaguma Daichi,2,7,7,0,1,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0.143,0.143,0.143,0.286,-15,0.000,0.250,42.9%,0.0%,0.00,0.0,42.9%,26,3,L,🦁,<a href=https://npb.jp/bis/eng/teams/index_l.html>Seibu</a>,EL
,Nakamigawa Yuta,11,33,29,5,10,2,0,1,15,5,0,0,0,0,6,3,0,1,0,0.345,0.424,0.517,0.941,166,0.172,0.409,18.2%,9.1%,0.50,0.0,30.3%,20,DH,L,🦁,<a href=https://npb.jp/bis/eng/teams/index_l.html>Seibu</a>,EL
,Nakamura Takeya,6,19,18,0,4,1,0,0,5,2,0,0,0,0,2,1,0,0,0,0.222,0.263,0.278,0.541,56,0.056,0.250,10.5%,5.3%,0.50,0.0,15.8%,39,DH,R,🦁,<a href=https://npb.jp/bis/eng/teams/index_l.html>Seibu</a>,EL
,Nakayama Seigo,31,79,75,7,14,4,0,0,18,3,0,0,0,0,25,3,0,1,1,0.187,0.228,0.240,0.468,35,0.053,0.280,31.6%,3.8%,0.12,0.0,35.4%,24,UTL,L,🦁,<a href=https://npb.jp/bis/eng/teams/index_l.html>Seibu</a>,EL
,Nishikawa Manaya,61,232,211,21,49,10,2,0,63,26,9,0,4,3,33,12,0,2,4,0.232,0.276,0.299,0.575,65,0.067,0.271,14.2%,5.2%,0.36,1.6,19.4%,24,8,L,🦁,<a href=https://npb.jp/bis/eng/teams/index_l.html>Seibu</a>,EL
,Noda Kaito,15,33,33,1,4,1,0,0,5,2,1,0,0,0,8,0,0,0,1,0.121,0.121,0.152,0.273,-19,0.031,0.160,24.2%,0.0%,0.00,0.2,24.2%,18,2,R,🦁,<a href=https://npb.jp/bis/eng/teams/index_l.html>Seibu</a>,EL
,Nomura Kazuki,4,14,14,0,1,0,0,0,1,0,0,0,0,0,6,0,0,0,1,0.071,0.071,0.071,0.142,-56,0.000,0.125,42.9%,0.0%,0.00,0.0,42.9%,20,5,R,🦁,<a href=https://npb.jp/bis/eng/teams/index_l.html>Seibu</a>,EL
,Payton Mark,25,98,82,10,19,6,0,1,28,14,0,1,0,0,20,16,0,0,1,0.232,0.357,0.341,0.698,100,0.109,0.295,20.4%,16.3%,0.80,-0.3,37.8%,31,DH,L,🦁,<a href=https://npb.jp/bis/eng/teams/index_l.html>Seibu</a>,EL
,Saito Masato,44,77,66,12,15,4,1,0,21,7,0,0,1,0,13,10,0,0,0,0.227,0.329,0.318,0.647,86,0.091,0.283,16.9%,13.0%,0.77,0.0,29.9%,27,2,L,🦁,<a href=https://npb.jp/bis/eng/teams/index_l.html>Seibu</a>,EL
,Satoh Ryusei,3,8,7,1,2,0,0,1,5,2,0,0,0,0,2,1,0,0,0,0.286,0.375,0.714,1.089,204,0.428,0.250,25.0%,12.5%,0.50,0.0,50.0%,26,UTL,R,🦁,<a href=https://npb.jp/bis/eng/teams/index_l.html>Seibu</a>,EL
,Suzuki Shohei,24,82,73,6,20,7,0,0,27,6,2,2,3,0,11,6,0,0,3,0.274,0.329,0.370,0.699,100,0.096,0.323,13.4%,7.3%,0.55,-0.3,20.7%,25,8,L,🦁,<a href=https://npb.jp/bis/eng/teams/index_l.html>Seibu</a>,EL
,Takagi Wataru,87,364,322,34,80,18,2,6,120,44,1,0,0,6,55,36,0,0,6,0.248,0.319,0.373,0.692,97,0.125,0.277,15.1%,9.9%,0.65,0.2,26.6%,23,9,L,🦁,<a href=https://npb.jp/bis/eng/teams/index_l.html>Seibu</a>,EL
,Takamatsu Wataru,28,38,30,11,6,1,2,0,11,0,4,4,1,0,10,5,0,2,0,0.200,0.351,0.367,0.718,105,0.167,0.300,26.3%,13.2%,0.50,-0.6,39.5%,23,4,L,🦁,<a href=https://npb.jp/bis/eng/teams/index_l.html>Seibu</a>,EL
,Takeda Aito,29,121,115,21,35,7,0,5,57,21,5,2,0,1,17,4,0,1,1,0.304,0.331,0.496,0.827,133,0.192,0.319,14.0%,3.3%,0.24,0.2,21.5%,26,9,R,🦁,<a href=https://npb.jp/bis/eng/teams/index_l.html>Seibu</a>,EL
,Takizawa Natsuo,82,316,265,39,61,6,2,1,74,23,11,2,13,1,44,36,0,1,2,0.230,0.323,0.279,0.602,74,0.049,0.271,13.9%,11.4%,0.82,1.3,25.6%,19,6,L,🦁,<a href=https://npb.jp/bis/eng/teams/index_l.html>Seibu</a>,EL
,Tsuge Sena,29,102,85,7,20,4,0,0,24,8,0,0,6,2,13,8,0,1,4,0.235,0.302,0.282,0.584,68,0.047,0.270,12.7%,7.8%,0.62,0.0,20.6%,26,2,R,🦁,<a href=https://npb.jp/bis/eng/teams/index_l.html>Seibu</a>,EL
,Tysinger Brandon Taiga,37,132,122,15,33,4,0,4,49,15,1,1,0,1,31,7,0,2,3,0.270,0.318,0.402,0.720,105,0.132,0.330,23.5%,5.3%,0.23,-0.1,31.8%,25,5,R,🦁,<a href=https://npb.jp/bis/eng/teams/index_l.html>Seibu</a>,EL
,Wakabayashi Gakuto,40,150,141,11,31,3,2,3,47,17,4,1,1,1,38,6,0,1,1,0.220,0.255,0.333,0.588,68,0.113,0.277,25.3%,4.0%,0.16,0.4,31.3%,25,9,R,🦁,<a href=https://npb.jp/bis/eng/teams/index_l.html>Seibu</a>,EL
,Watanabe Kento,51,194,172,23,43,13,1,7,79,20,1,0,0,0,49,17,0,5,6,0.250,0.335,0.459,0.794,125,0.209,0.310,25.3%,8.8%,0.35,0.2,37.6%,24,3,R,🦁,<a href=https://npb.jp/bis/eng/teams/index_l.html>Seibu</a>,EL
,Wu Nien-Ting,50,213,176,28,60,17,3,2,89,24,4,0,0,2,29,35,0,0,4,0.341,0.446,0.506,0.952,170,0.165,0.395,13.6%,16.4%,1.21,0.7,31.0%,30,UTL,L,🦁,<a href=https://npb.jp/bis/eng/teams/index_l.html>Seibu</a>,EL
,Yamakawa Hotaka,3,13,9,1,3,1,0,0,4,1,0,0,0,0,4,4,0,0,0,0.333,0.538,0.444,0.982,181,0.111,0.600,30.8%,30.8%,1.00,0.0,61.5%,31,DH,R,🦁,<a href=https://npb.jp/bis/eng/teams/index_l.html>Seibu</a>,EL
,Yamamura Takayoshi,85,331,299,29,77,12,4,7,118,40,4,4,4,1,50,27,0,0,4,0.258,0.318,0.395,0.713,103,0.137,0.288,15.1%,8.2%,0.54,-0.6,25.4%,20,UTL,L,🦁,<a href=https://npb.jp/bis/eng/teams/index_l.html>Seibu</a>,EL
,Yamanobe Kakeru,47,158,142,26,40,9,0,7,70,22,13,4,2,0,19,12,0,2,3,0.282,0.346,0.493,0.839,137,0.211,0.284,12.0%,7.6%,0.63,0.9,24.1%,29,UTL,R,🦁,<a href=https://npb.jp/bis/eng/teams/index_l.html>Seibu</a>,EL
,Yohkawa Naomasa,89,349,292,50,77,21,2,9,129,53,0,1,0,4,77,43,0,10,6,0.264,0.372,0.442,0.814,131,0.178,0.324,22.1%,12.3%,0.56,-0.2,37.0%,31,3,R,🦁,<a href=https://npb.jp/bis/eng/teams/index_l.html>Seibu</a>,EL
,Abe Kazuhiro,96,255,234,20,43,6,0,0,49,12,13,8,5,0,74,15,0,1,2,0.184,0.236,0.209,0.445,31,0.025,0.269,29.0%,5.9%,0.20,-0.4,34.9%,20,8,S,🦊,<a href=https://npb.jp/bis/eng/teams/index_f.html>Nipponham</a>,EL
,Alcantara Arismendy,42,166,154,24,37,4,2,10,75,21,3,0,0,1,51,10,1,1,2,0.240,0.289,0.487,0.776,123,0.247,0.287,30.7%,6.0%,0.20,0.5,42.8%,31,9,S,🦊,<a href=https://npb.jp/bis/eng/teams/index_f.html>Nipponham</a>,EL
,Arizono Naoki,96,364,332,24,70,22,3,6,116,35,0,0,0,3,125,26,0,3,4,0.211,0.272,0.349,0.621,80,0.138,0.314,34.3%,7.1%,0.21,0.1,43.1%,20,5,R,🦊,<a href=https://npb.jp/bis/eng/teams/index_f.html>Nipponham</a>,EL
,Asama Daiki,24,78,74,9,19,2,0,4,33,7,0,0,0,0,18,4,0,0,2,0.257,0.295,0.446,0.741,114,0.189,0.288,23.1%,5.1%,0.22,0.0,33.3%,27,DH,L,🦊,<a href=https://npb.jp/bis/eng/teams/index_f.html>Nipponham</a>,EL
,Egoshi Taiga,3,12,11,4,5,0,0,1,8,6,0,0,0,0,3,1,0,0,0,0.455,0.500,0.727,1.227,254,0.272,0.571,25.0%,8.3%,0.33,0.0,41.7%,30,8,R,🦊,<a href=https://npb.jp/bis/eng/teams/index_f.html>Nipponham</a>,EL
,Fukuda Koki,64,242,204,30,52,8,1,5,77,31,1,2,2,5,42,27,0,4,6,0.255,0.346,0.377,0.723,111,0.122,0.290,17.4%,11.2%,0.64,-0.4,30.6%,25,3,L,🦊,<a href=https://npb.jp/bis/eng/teams/index_f.html>Nipponham</a>,EL
,Furukawa Yudai,60,220,191,24,46,10,0,5,71,23,1,1,3,2,46,21,0,3,6,0.241,0.323,0.372,0.695,102,0.131,0.289,20.9%,9.5%,0.46,-0.1,32.7%,25,2,L,🦊,<a href=https://npb.jp/bis/eng/teams/index_f.html>Nipponham</a>,EL
,Gunji Yuya,5,16,15,3,6,0,0,1,9,1,0,0,0,0,2,1,0,0,2,0.400,0.438,0.600,1.038,200,0.200,0.417,12.5%,6.2%,0.50,0.0,25.0%,25,2,R,🦊,<a href=https://npb.jp/bis/eng/teams/index_f.html>Nipponham</a>,EL
,Hanson Alen,25,97,84,8,20,6,0,1,29,6,1,0,0,3,17,10,0,0,3,0.238,0.309,0.345,0.654,91,0.107,0.275,17.5%,10.3%,0.59,0.2,28.9%,30,4,S,🦊,<a href=https://npb.jp/bis/eng/teams/index_f.html>Nipponham</a>,EL
,Hosokawa Ryohei,39,147,128,18,35,5,2,3,53,11,9,1,2,0,22,17,0,0,2,0.273,0.359,0.414,0.773,125,0.141,0.311,15.0%,11.6%,0.77,1.2,28.6%,21,4,L,🦊,<a href=https://npb.jp/bis/eng/teams/index_f.html>Nipponham</a>,EL
,Imagawa Yuma,27,101,91,8,28,4,0,4,44,11,1,2,1,0,18,7,0,2,2,0.308,0.370,0.484,0.854,147,0.176,0.348,17.8%,6.9%,0.39,-0.5,28.7%,26,7,R,🦊,<a href=https://npb.jp/bis/eng/teams/index_f.html>Nipponham</a>,EL
,Ishii Kazunari,50,175,143,20,31,4,1,3,46,17,6,1,2,0,33,30,0,0,3,0.217,0.353,0.322,0.675,98,0.105,0.262,18.9%,17.1%,0.91,0.7,37.7%,29,4,L,🦊,<a href=https://npb.jp/bis/eng/teams/index_f.html>Nipponham</a>,EL
,Isobata Ryota,4,12,12,0,2,0,1,0,4,0,0,0,0,0,2,0,0,0,0,0.167,0.167,0.333,0.500,43,0.166,0.200,16.7%,0.0%,0.00,0.0,16.7%,24,8,L,🦊,<a href=https://npb.jp/bis/eng/teams/index_f.html>Nipponham</a>,EL
,Kakigi Ren,33,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.000,0.000,0.000,0.000,-99,0.000,,100.0%,0.0%,0.00,0.0,100.0%,23,1,R,🦊,<a href=https://npb.jp/bis/eng/teams/index_f.html>Nipponham</a>,EL
,Kamikawabata Daigo,11,47,42,6,15,1,0,0,16,4,0,0,0,0,4,2,0,3,0,0.357,0.426,0.381,0.807,136,0.024,0.395,8.5%,4.3%,0.50,0.0,12.8%,26,6,L,🦊,<a href=https://npb.jp/bis/eng/teams/index_f.html>Nipponham</a>,EL
,Katoh Gosuke,16,61,53,4,16,2,0,0,18,2,0,0,1,0,5,7,0,0,0,0.302,0.383,0.340,0.723,112,0.038,0.333,8.2%,11.5%,1.40,0.0,19.7%,28,3,L,🦊,<a href=https://npb.jp/bis/eng/teams/index_f.html>Nipponham</a>,EL
,Kimura Fumikazu,49,158,142,22,36,11,0,6,65,20,2,2,0,0,43,13,1,3,0,0.254,0.329,0.458,0.787,128,0.204,0.323,27.2%,8.2%,0.30,-0.3,39.2%,34,8,R,🦊,<a href=https://npb.jp/bis/eng/teams/index_f.html>Nipponham</a>,EL
,Kiyomiya Kotaro,4,11,9,4,2,0,0,2,8,4,0,0,0,0,2,2,0,0,0,0.222,0.364,0.889,1.253,256,0.667,0.000,18.2%,18.2%,1.00,0.0,54.5%,24,5,L,🦊,<a href=https://npb.jp/bis/eng/teams/index_f.html>Nipponham</a>,EL
,Kohri Takuya,101,373,337,33,79,12,4,9,126,35,8,10,3,0,39,22,0,11,14,0.234,0.303,0.374,0.677,97,0.140,0.242,10.5%,5.9%,0.56,-1.9,18.8%,25,3,R,🦊,<a href=https://npb.jp/bis/eng/teams/index_f.html>Nipponham</a>,EL
,Mizuno Tatsuki,51,191,168,17,44,6,4,4,70,19,6,3,4,1,40,13,0,5,3,0.262,0.332,0.417,0.749,117,0.155,0.320,20.9%,6.8%,0.33,0.1,29.8%,22,UTL,L,🦊,<a href=https://npb.jp/bis/eng/teams/index_f.html>Nipponham</a>,EL
,Nakashima Takuya,64,205,181,19,46,3,1,1,54,19,12,7,5,0,44,18,0,1,1,0.254,0.325,0.298,0.623,83,0.044,0.331,21.5%,8.8%,0.41,-0.2,30.7%,32,6,L,🦊,<a href=https://npb.jp/bis/eng/teams/index_f.html>Nipponham</a>,EL
,Narama Taiki,51,200,171,24,57,10,0,2,73,11,5,1,3,0,34,21,0,5,4,0.333,0.421,0.427,0.848,147,0.094,0.407,17.0%,10.5%,0.62,0.6,28.5%,23,6,R,🦊,<a href=https://npb.jp/bis/eng/teams/index_f.html>Nipponham</a>,EL
,Nomura Yuki,9,41,34,6,12,2,0,5,29,15,0,0,0,1,5,6,0,0,1,0.353,0.439,0.853,1.292,269,0.500,0.280,12.2%,14.6%,1.20,0.0,39.0%,23,5,R,🦊,<a href=https://npb.jp/bis/eng/teams/index_f.html>Nipponham</a>,EL
,Saitoh Shinji,43,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,-99,0.000,0.000,0.0%,0.0%,,0.0,0.0%,25,1,R,🦊,<a href=https://npb.jp/bis/eng/teams/index_f.html>Nipponham</a>,EL
,Sakaguchi Uta,96,305,283,21,57,12,3,2,81,18,2,1,5,0,89,16,0,1,2,0.201,0.247,0.286,0.533,55,0.085,0.286,29.2%,5.2%,0.18,0.1,35.1%,20,9,L,🦊,<a href=https://npb.jp/bis/eng/teams/index_f.html>Nipponham</a>,EL
,Shimizu Yushi,24,85,79,5,19,6,1,1,30,11,0,2,0,0,13,6,0,0,1,0.241,0.294,0.380,0.674,95,0.139,0.277,15.3%,7.1%,0.46,-0.6,23.5%,27,2,R,🦊,<a href=https://npb.jp/bis/eng/teams/index_f.html>Nipponham</a>,EL
,Tamiya Yua,91,312,277,21,61,14,3,1,84,22,6,5,13,1,68,17,0,4,6,0.220,0.274,0.303,0.577,68,0.083,0.287,21.8%,5.4%,0.25,-0.6,27.6%,23,2,L,🦊,<a href=https://npb.jp/bis/eng/teams/index_f.html>Nipponham</a>,EL
