Player,G,PA,AB,R,H,2B,3B,HR,TB,RBI,SB,CS,SH,SF,SO,BB,IBB,HP,GDP,AVG,OBP,SLG,OPS,OPS+,ISO,BABIP,TTO%,K%,BB%,BB/K,Team,League
Kusumoto Taishi,42,166,131,18,34,9,2,5,62,25,10,0,2,2,19,27,0,4,2,0.260,0.396,0.473,0.869,154,0.213,0.266,30.7%,11.4%,16.3%,1.42,<a href=https://npb.jp/bis/eng/teams/index_db.html>DeNA</a>,EL
Kyoyama Masaya,11,3,3,0,1,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0.333,0.333,0.333,0.666,95,0.000,1.000,66.7%,66.7%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_db.html>DeNA</a>,EL
Maki Shugo,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,-105,0.000,0.000,0.0%,0.0%,0.0%,,<a href=https://npb.jp/bis/eng/teams/index_db.html>DeNA</a>,EL
Mashiko Kyosuke,72,240,213,23,50,8,2,6,80,26,1,5,2,2,68,22,0,1,4,0.235,0.307,0.376,0.683,98,0.141,0.312,40.0%,28.3%,9.2%,0.32,<a href=https://npb.jp/bis/eng/teams/index_db.html>DeNA</a>,EL
Minei Hiroki,29,102,92,9,26,5,1,3,42,9,1,0,3,1,17,6,0,0,2,0.283,0.323,0.457,0.780,127,0.174,0.315,25.5%,16.7%,5.9%,0.35,<a href=https://npb.jp/bis/eng/teams/index_db.html>DeNA</a>,EL
Miyaguni Ryosuke,20,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.000,0.000,0.000,0.000,-105,0.000,,100.0%,100.0%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_db.html>DeNA</a>,EL
Miyamoto Shumei,55,199,170,27,42,5,1,2,55,21,20,7,7,2,35,18,0,2,1,0.247,0.323,0.324,0.647,89,0.077,0.296,27.6%,17.6%,9.0%,0.51,<a href=https://npb.jp/bis/eng/teams/index_db.html>DeNA</a>,EL
Mori Keito,69,297,271,36,69,7,3,6,100,29,16,8,5,2,74,17,0,2,3,0.255,0.301,0.369,0.670,95,0.114,0.326,32.7%,24.9%,5.7%,0.23,<a href=https://npb.jp/bis/eng/teams/index_db.html>DeNA</a>,EL
Mutoh Yuta,30,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.000,0.000,0.000,0.000,-105,0.000,,100.0%,100.0%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_db.html>DeNA</a>,EL
Nakai Daisuke,39,115,101,8,28,7,0,1,38,13,1,1,1,2,35,10,0,1,2,0.277,0.342,0.376,0.718,110,0.099,0.403,40.0%,30.4%,8.7%,0.29,<a href=https://npb.jp/bis/eng/teams/index_db.html>DeNA</a>,EL
Otosaka Tomo,65,251,211,33,54,8,1,3,73,17,3,3,3,0,32,33,0,4,6,0.256,0.367,0.346,0.713,110,0.090,0.290,27.1%,12.7%,13.1%,1.03,<a href=https://npb.jp/bis/eng/teams/index_db.html>DeNA</a>,EL
Romero Fernando,9,2,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.000,0.000,0.000,0.000,-105,0.000,,100.0%,100.0%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_db.html>DeNA</a>,EL
Sekine Taiki,14,56,48,5,13,4,1,1,22,8,4,2,1,2,7,5,0,0,0,0.271,0.327,0.458,0.785,128,0.187,0.286,23.2%,12.5%,8.9%,0.71,<a href=https://npb.jp/bis/eng/teams/index_db.html>DeNA</a>,EL
Shibata Tatsuhiro,8,29,27,4,7,0,0,0,7,2,0,0,0,0,7,2,0,0,0,0.259,0.310,0.259,0.569,67,0.000,0.350,31.0%,24.1%,6.9%,0.29,<a href=https://npb.jp/bis/eng/teams/index_db.html>DeNA</a>,EL
Shindoh Takuya,29,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.000,0.000,0.000,0.000,-105,0.000,,100.0%,100.0%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_db.html>DeNA</a>,EL
Takajoh Shuto,23,56,47,7,11,0,0,0,11,3,0,0,0,1,15,5,0,3,1,0.234,0.339,0.234,0.573,69,0.000,0.333,35.7%,26.8%,8.9%,0.33,<a href=https://npb.jp/bis/eng/teams/index_db.html>DeNA</a>,EL
Tanabe Hayato,96,314,276,30,51,12,0,2,69,26,1,2,9,3,80,25,0,1,8,0.185,0.252,0.250,0.502,46,0.065,0.249,34.1%,25.5%,8.0%,0.31,<a href=https://npb.jp/bis/eng/teams/index_db.html>DeNA</a>,EL
Tanaka Kenjiro,37,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.000,0.000,0.000,0.000,-105,0.000,0.000,50.0%,50.0%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_db.html>DeNA</a>,EL
Tanaka Shunta,20,71,60,10,23,4,1,0,29,7,2,4,0,0,12,11,1,0,1,0.383,0.479,0.483,0.962,183,0.100,0.479,32.4%,16.9%,15.5%,0.92,<a href=https://npb.jp/bis/eng/teams/index_db.html>DeNA</a>,EL
Tobashira Yasutaka,33,111,102,5,25,3,1,0,30,15,0,0,0,0,10,9,0,0,2,0.245,0.306,0.294,0.600,75,0.049,0.272,17.1%,9.0%,8.1%,0.90,<a href=https://npb.jp/bis/eng/teams/index_db.html>DeNA</a>,EL
Yamamoto Yuudai,24,82,76,7,17,3,0,0,20,4,0,0,0,0,16,6,0,0,1,0.224,0.280,0.263,0.543,59,0.039,0.283,26.8%,19.5%,7.3%,0.38,<a href=https://npb.jp/bis/eng/teams/index_db.html>DeNA</a>,EL
Yamashita Kouki,48,175,161,17,43,12,0,2,61,25,1,0,0,6,19,7,0,1,3,0.267,0.291,0.379,0.670,94,0.112,0.281,16.0%,10.9%,4.0%,0.37,<a href=https://npb.jp/bis/eng/teams/index_db.html>DeNA</a>,EL
Akihiro Yuto,82,302,275,30,63,12,1,8,101,26,3,0,2,0,67,23,0,2,12,0.229,0.293,0.367,0.660,85,0.138,0.275,32.5%,22.2%,7.6%,0.34,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,EL
Hagiwara Tetsu,24,47,41,5,9,0,0,1,12,2,0,0,2,0,8,3,0,1,0,0.220,0.289,0.293,0.582,64,0.073,0.250,25.5%,17.0%,6.4%,0.38,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,EL
Heineman Scott,2,8,7,1,1,0,0,0,1,0,0,0,0,0,3,1,0,0,0,0.143,0.250,0.143,0.393,14,0.000,0.250,50.0%,37.5%,12.5%,0.33,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,EL
Hirama Hayato,85,255,212,33,64,6,1,2,78,24,4,3,7,2,31,30,0,4,3,0.302,0.395,0.368,0.763,114,0.066,0.343,24.7%,12.2%,11.8%,0.97,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,EL
Hirooka Taishi,44,192,159,32,47,8,0,10,85,29,8,3,1,1,32,29,0,2,2,0.296,0.408,0.535,0.943,162,0.239,0.314,37.0%,16.7%,15.1%,0.91,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,EL
Hoshina Koichi,52,157,137,17,35,3,2,1,45,17,3,1,2,1,32,13,0,4,2,0.255,0.335,0.328,0.663,87,0.073,0.324,29.3%,20.4%,8.3%,0.41,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,EL
Ishikawa Shingo,56,219,192,35,70,12,0,11,115,39,4,2,0,2,26,22,1,3,4,0.365,0.434,0.599,1.033,186,0.234,0.376,26.9%,11.9%,10.0%,0.85,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,EL
Itoh Kaito,15,39,36,3,12,1,0,0,13,2,0,0,0,0,3,3,0,0,1,0.333,0.385,0.361,0.746,110,0.028,0.364,15.4%,7.7%,7.7%,1.00,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,EL
Kajitani Takayuki,5,15,14,4,6,1,0,0,7,1,1,0,0,0,2,1,0,0,0,0.429,0.467,0.500,0.967,169,0.071,0.500,20.0%,13.3%,6.7%,0.50,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,EL
Kamei Yoshiyuki,2,6,4,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0.000,0.333,0.000,0.333,2,0.000,0.000,50.0%,16.7%,33.3%,2.00,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,EL
Katoh Ren,42,100,94,11,25,7,1,1,37,5,4,0,0,0,31,5,0,1,3,0.266,0.310,0.394,0.704,96,0.128,0.387,37.0%,31.0%,5.0%,0.16,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,EL
Katoh Sota,3,5,5,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0.200,0.200,0.200,0.400,14,0.000,0.250,20.0%,20.0%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,EL
Katsuki Kazuya,51,195,178,17,49,7,0,5,71,25,1,2,0,1,26,16,0,0,4,0.275,0.333,0.399,0.732,104,0.124,0.297,24.1%,13.3%,8.2%,0.62,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,EL
Kikuta Hirokazu,59,171,166,16,45,11,2,3,69,14,4,2,1,0,23,4,0,0,6,0.271,0.288,0.416,0.704,95,0.145,0.300,17.5%,13.5%,2.3%,0.17,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,EL
Kishida Yukinori,32,121,106,14,31,7,0,4,50,10,1,1,0,1,18,11,0,3,0,0.292,0.372,0.472,0.844,135,0.180,0.318,27.3%,14.9%,9.1%,0.61,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,EL
Kita Ryusuke,64,183,151,16,32,4,1,2,44,17,3,2,10,4,39,15,0,3,3,0.212,0.289,0.291,0.580,63,0.079,0.263,30.6%,21.3%,8.2%,0.38,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,EL
Kitamura Takumi,47,173,151,16,37,7,0,1,47,23,0,1,3,1,30,16,0,2,9,0.245,0.324,0.311,0.635,79,0.066,0.298,27.2%,17.3%,9.2%,0.53,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,EL
Kobayashi Seiji,24,67,61,5,7,1,0,0,8,3,0,0,0,0,12,5,0,1,4,0.115,0.194,0.131,0.325,-6,0.016,0.143,25.4%,17.9%,7.5%,0.42,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,EL
Maeda Kenki,14,22,21,1,5,2,0,0,7,1,0,0,0,0,9,1,0,0,0,0.238,0.273,0.333,0.606,69,0.095,0.417,45.5%,40.9%,4.5%,0.11,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,EL
Maru Yoshihiro,8,30,26,4,9,3,0,1,15,5,0,0,0,0,5,4,0,0,0,0.346,0.433,0.577,1.010,180,0.231,0.400,33.3%,16.7%,13.3%,0.80,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,EL
Masuda Daiki,23,80,69,16,19,3,0,3,31,8,6,3,2,0,8,8,0,1,1,0.275,0.359,0.449,0.808,125,0.174,0.276,23.8%,10.0%,10.0%,1.00,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,EL
Masuda Riku,50,141,127,14,30,9,1,1,44,9,0,2,1,2,22,8,0,3,3,0.236,0.293,0.346,0.639,79,0.110,0.274,22.0%,15.6%,5.7%,0.36,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,EL
Matsubara Seiya,1,5,5,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0.400,0.400,0.400,0.800,124,0.000,0.400,0.0%,0.0%,0.0%,,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,EL
Matsui Yoshiya,6,18,18,1,1,0,0,1,4,1,0,0,0,0,7,0,0,0,0,0.056,0.056,0.222,0.278,-23,0.166,0.000,44.4%,38.9%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,EL
Nakajima Hiroyuki,3,11,10,2,2,0,0,2,8,3,0,0,0,0,1,1,0,0,1,0.200,0.273,0.800,1.073,189,0.600,0.000,36.4%,9.1%,9.1%,1.00,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,EL
Nakata Sho,6,24,22,6,11,3,0,4,26,13,0,0,0,0,3,2,0,0,0,0.500,0.542,1.182,1.724,366,0.682,0.467,37.5%,12.5%,8.3%,0.67,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,EL
Nakayama Raito,44,175,165,24,51,8,2,0,63,12,4,5,1,0,24,8,0,1,5,0.309,0.345,0.382,0.727,104,0.073,0.362,18.3%,13.7%,4.6%,0.33,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,EL
Okamoto Hiroto,2,5,5,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.000,0.000,0.000,0.000,-96,0.000,0.000,40.0%,40.0%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,EL
Sakamoto Hayato,3,7,6,1,2,2,0,0,4,0,0,0,0,0,1,1,0,0,0,0.333,0.429,0.667,1.096,201,0.334,0.400,28.6%,14.3%,14.3%,1.00,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,EL
Sakamoto Hayato,7,7,6,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0.167,0.286,0.167,0.453,31,0.000,0.200,28.6%,14.3%,14.3%,1.00,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,EL
Shigenobu Shinnosuke,45,169,152,33,47,13,2,4,76,18,10,3,1,0,27,16,0,0,1,0.309,0.375,0.500,0.875,142,0.191,0.355,27.8%,16.0%,9.5%,0.59,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,EL
Smoak Justin,7,23,18,2,6,0,0,0,6,5,0,0,0,0,3,4,0,1,0,0.333,0.478,0.333,0.811,130,0.000,0.400,30.4%,13.0%,17.4%,1.33,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,EL
Tateoka Soichiro,54,198,177,25,51,7,3,4,76,16,4,2,1,1,30,17,0,2,2,0.288,0.355,0.429,0.784,118,0.141,0.326,25.8%,15.2%,8.6%,0.57,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,EL
Thames Eric,9,31,22,5,11,2,0,4,25,15,0,0,0,0,3,9,0,0,0,0.500,0.645,1.136,1.781,386,0.636,0.467,51.6%,9.7%,29.0%,3.00,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,EL
Urena Estamy,86,320,289,34,72,13,0,10,115,42,1,0,0,1,73,29,0,1,10,0.249,0.319,0.398,0.717,100,0.149,0.300,35.0%,22.8%,9.1%,0.40,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,EL
Wakabayashi Akihiro,14,51,45,5,11,0,0,2,17,10,0,0,0,0,12,6,0,0,0,0.244,0.333,0.378,0.711,99,0.134,0.290,39.2%,23.5%,11.8%,0.50,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,EL
Wheeler Zelous,4,12,12,2,4,1,0,0,5,1,0,0,0,0,1,0,0,0,0,0.333,0.333,0.417,0.750,109,0.084,0.364,8.3%,8.3%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,EL
Yamakawa Tomohiro,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.000,0.000,0.000,0.000,-96,0.000,,100.0%,100.0%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,EL
Yamase Shinnosuke,61,136,114,6,19,3,1,0,24,8,0,3,4,1,19,15,0,2,4,0.167,0.273,0.211,0.484,38,0.044,0.198,25.0%,14.0%,11.0%,0.79,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,EL
Yamashita Kota,21,66,53,4,12,1,0,1,16,6,1,0,1,2,5,8,0,2,2,0.226,0.338,0.302,0.640,81,0.076,0.224,21.2%,7.6%,12.1%,1.60,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,EL
Yaoita Takumaru,86,284,239,32,68,15,1,3,94,29,5,4,1,2,44,39,0,3,3,0.285,0.389,0.393,0.782,119,0.108,0.335,30.3%,15.5%,13.7%,0.89,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,EL
Yoh Daikan,56,166,151,19,36,7,0,6,61,22,2,1,0,0,39,13,0,2,7,0.238,0.307,0.404,0.711,98,0.166,0.283,34.9%,23.5%,7.8%,0.33,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,EL
Yoshikawa Naoki,4,15,15,4,9,1,0,2,16,6,0,2,0,0,1,0,0,0,0,0.600,0.600,1.067,1.667,355,0.467,0.583,20.0%,6.7%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,EL
Yuasa Dai,57,203,172,32,42,4,1,5,63,14,2,2,6,0,38,22,0,3,1,0.244,0.340,0.366,0.706,98,0.122,0.287,32.0%,18.7%,10.8%,0.58,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,EL
Akahane Yoshihiro,73,258,218,28,51,16,3,6,91,31,6,6,4,1,64,33,0,2,1,0.234,0.339,0.417,0.756,117,0.183,0.302,39.9%,24.8%,12.8%,0.52,<a href=https://npb.jp/bis/eng/teams/index_s.html>Yakult</a>,EL
Aoki Norichika,2,7,7,0,2,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0.286,0.286,0.429,0.715,104,0.143,0.286,0.0%,0.0%,0.0%,,<a href=https://npb.jp/bis/eng/teams/index_s.html>Yakult</a>,EL
Araki Takahiro,5,14,13,1,2,0,0,0,2,1,0,0,0,0,3,1,0,0,0,0.154,0.214,0.154,0.368,7,0.000,0.200,28.6%,21.4%,7.1%,0.33,<a href=https://npb.jp/bis/eng/teams/index_s.html>Yakult</a>,EL
Hamada Taiki,13,48,44,6,11,3,0,0,14,1,1,0,0,0,6,4,0,0,3,0.250,0.313,0.318,0.631,83,0.068,0.289,20.8%,12.5%,8.3%,0.67,<a href=https://npb.jp/bis/eng/teams/index_s.html>Yakult</a>,EL
Hoshi Tomoya,15,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.000,0.000,0.000,0.000,-102,0.000,0.000,50.0%,50.0%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_s.html>Yakult</a>,EL
Ishikawa Masanori,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,-102,0.000,0.000,0.0%,0.0%,0.0%,,<a href=https://npb.jp/bis/eng/teams/index_s.html>Yakult</a>,EL
Kawabata Shingo,2,5,5,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0.400,0.400,0.400,0.800,132,0.000,0.400,0.0%,0.0%,0.0%,,<a href=https://npb.jp/bis/eng/teams/index_s.html>Yakult</a>,EL
Koga Yudai,6,19,17,3,1,0,0,0,1,0,0,0,2,0,1,0,0,0,0,0.059,0.059,0.059,0.118,-67,0.000,0.062,5.3%,5.3%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_s.html>Yakult</a>,EL
Matsui Sho,39,79,71,8,18,3,1,3,32,12,0,1,1,0,21,7,0,0,1,0.254,0.321,0.451,0.772,121,0.197,0.319,39.2%,26.6%,8.9%,0.33,<a href=https://npb.jp/bis/eng/teams/index_s.html>Yakult</a>,EL
Matsumoto Naoki,60,173,152,22,49,13,1,4,76,30,0,1,3,2,19,12,0,4,5,0.322,0.382,0.500,0.882,153,0.178,0.344,20.2%,11.0%,6.9%,0.63,<a href=https://npb.jp/bis/eng/teams/index_s.html>Yakult</a>,EL
Matsumoto Yu,52,156,144,19,33,7,0,3,49,15,0,0,0,0,21,12,0,0,1,0.229,0.288,0.340,0.628,81,0.111,0.250,23.1%,13.5%,7.7%,0.57,<a href=https://npb.jp/bis/eng/teams/index_s.html>Yakult</a>,EL
Miyamoto Takeshi,17,51,45,3,14,1,1,0,17,7,0,2,1,0,7,5,0,0,2,0.311,0.380,0.378,0.758,119,0.067,0.368,23.5%,13.7%,9.8%,0.71,<a href=https://npb.jp/bis/eng/teams/index_s.html>Yakult</a>,EL
Motoyama Hiyu,13,44,41,4,12,1,0,0,13,2,1,1,0,0,7,3,0,0,0,0.293,0.341,0.317,0.658,91,0.024,0.353,22.7%,15.9%,6.8%,0.43,<a href=https://npb.jp/bis/eng/teams/index_s.html>Yakult</a>,EL
Nagaoka Hideki,82,302,283,39,74,19,1,7,116,28,1,1,5,2,36,12,0,0,9,0.261,0.290,0.410,0.700,100,0.149,0.277,18.2%,11.9%,4.0%,0.33,<a href=https://npb.jp/bis/eng/teams/index_s.html>Yakult</a>,EL
Nakayama Shota,95,277,245,26,58,10,1,4,82,26,0,3,0,1,49,24,0,7,3,0.237,0.321,0.335,0.656,90,0.098,0.280,27.8%,17.7%,8.7%,0.49,<a href=https://npb.jp/bis/eng/teams/index_s.html>Yakult</a>,EL
Namiki Hidetaka,71,200,177,23,39,3,0,0,42,14,20,5,9,1,36,11,0,2,4,0.220,0.272,0.237,0.509,47,0.017,0.275,23.5%,18.0%,5.5%,0.31,<a href=https://npb.jp/bis/eng/teams/index_s.html>Yakult</a>,EL
Nishida Akihisa,67,250,207,33,58,13,0,7,92,37,1,0,0,2,41,35,0,6,3,0.280,0.396,0.444,0.840,143,0.164,0.317,33.2%,16.4%,14.0%,0.85,<a href=https://npb.jp/bis/eng/teams/index_s.html>Yakult</a>,EL
Nishiura Naomichi,21,75,67,9,20,5,1,1,30,8,0,1,0,1,14,6,0,1,0,0.299,0.360,0.448,0.808,133,0.149,0.358,28.0%,18.7%,8.0%,0.43,<a href=https://npb.jp/bis/eng/teams/index_s.html>Yakult</a>,EL
Ohmura Hajime,76,131,117,23,30,2,0,3,41,10,0,0,3,0,14,10,0,1,4,0.256,0.320,0.350,0.670,93,0.094,0.270,20.6%,10.7%,7.6%,0.71,<a href=https://npb.jp/bis/eng/teams/index_s.html>Yakult</a>,EL
Ohta Kengo,67,281,254,42,83,12,4,8,127,43,6,1,0,7,39,20,0,0,8,0.327,0.367,0.500,0.867,149,0.173,0.350,23.8%,13.9%,7.1%,0.51,<a href=https://npb.jp/bis/eng/teams/index_s.html>Yakult</a>,EL
Okumura Nobuyuki,76,285,246,47,74,8,0,11,115,54,2,2,2,1,48,32,0,3,8,0.301,0.387,0.467,0.854,146,0.166,0.335,31.9%,16.8%,11.2%,0.67,<a href=https://npb.jp/bis/eng/teams/index_s.html>Yakult</a>,EL
Osuna Jose,3,7,7,2,3,1,0,1,7,1,0,0,0,0,0,0,0,0,0,0.429,0.429,1.000,1.429,304,0.571,0.333,14.3%,0.0%,0.0%,,<a href=https://npb.jp/bis/eng/teams/index_s.html>Yakult</a>,EL
Sakaguchi Tomotaka,44,129,118,18,38,3,2,3,54,18,1,0,0,0,10,11,0,0,1,0.322,0.380,0.458,0.838,142,0.136,0.333,18.6%,7.8%,8.5%,1.10,<a href=https://npb.jp/bis/eng/teams/index_s.html>Yakult</a>,EL
Santana Domingo,3,7,5,2,2,0,0,2,8,3,0,0,0,0,0,2,0,0,0,0.400,0.571,1.600,2.171,512,1.200,0.000,57.1%,0.0%,28.6%,1.00,<a href=https://npb.jp/bis/eng/teams/index_s.html>Yakult</a>,EL
Shima Motohiro,5,9,8,0,2,1,0,0,3,1,0,0,1,0,3,0,0,0,0,0.250,0.250,0.375,0.625,79,0.125,0.400,33.3%,33.3%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_s.html>Yakult</a>,EL
Sneed Cy,7,2,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.000,0.000,0.000,0.000,-102,0.000,,100.0%,100.0%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_s.html>Yakult</a>,EL
Suarez Albert,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,-102,0.000,0.000,0.0%,0.0%,0.0%,,<a href=https://npb.jp/bis/eng/teams/index_s.html>Yakult</a>,EL
Suzuki Yuta,23,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.000,0.000,0.000,0.000,-102,0.000,0.000,0.0%,0.0%,0.0%,,<a href=https://npb.jp/bis/eng/teams/index_s.html>Yakult</a>,EL
Takahashi Keiji,11,4,4,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.250,0.250,0.250,0.500,44,0.000,0.333,25.0%,25.0%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_s.html>Yakult</a>,EL
Takai Yuhei,64,164,150,12,32,6,1,4,52,22,0,1,0,1,18,12,0,1,4,0.213,0.274,0.347,0.621,78,0.134,0.217,20.7%,11.0%,7.3%,0.67,<a href=https://npb.jp/bis/eng/teams/index_s.html>Yakult</a>,EL
Takeoka Ryusei,88,346,312,39,82,22,2,2,114,35,2,4,3,1,49,28,0,2,3,0.263,0.327,0.365,0.692,99,0.102,0.305,22.8%,14.2%,8.1%,0.57,<a href=https://npb.jp/bis/eng/teams/index_s.html>Yakult</a>,EL
Terashima Naruki,21,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,-102,0.000,0.000,0.0%,0.0%,0.0%,,<a href=https://npb.jp/bis/eng/teams/index_s.html>Yakult</a>,EL
Uchikawa Seiichi,13,36,34,1,4,1,0,0,5,1,0,0,0,0,3,2,0,0,2,0.118,0.167,0.147,0.314,-10,0.029,0.129,13.9%,8.3%,5.6%,0.67,<a href=https://npb.jp/bis/eng/teams/index_s.html>Yakult</a>,EL
Uchiyama Souma,74,278,238,34,55,14,0,8,93,25,2,1,0,0,52,36,0,4,5,0.231,0.342,0.391,0.733,111,0.160,0.264,34.5%,18.7%,12.9%,0.69,<a href=https://npb.jp/bis/eng/teams/index_s.html>Yakult</a>,EL
Uchiyama Taishi,37,61,52,3,12,2,0,0,14,3,0,1,2,0,11,7,0,0,0,0.231,0.322,0.269,0.591,71,0.038,0.293,29.5%,18.0%,11.5%,0.64,<a href=https://npb.jp/bis/eng/teams/index_s.html>Yakult</a>,EL
Vandenhurk Rick,14,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.000,0.500,0.000,0.500,54,0.000,0.000,50.0%,0.0%,50.0%,1.00,<a href=https://npb.jp/bis/eng/teams/index_s.html>Yakult</a>,EL
Watanabe Daiki,17,51,49,4,9,3,0,0,12,1,2,1,1,0,16,1,0,0,1,0.184,0.200,0.245,0.445,28,0.061,0.273,33.3%,31.4%,2.0%,0.06,<a href=https://npb.jp/bis/eng/teams/index_s.html>Yakult</a>,EL
Yamasaki Kotaro,13,42,35,4,9,2,0,0,11,4,0,0,2,1,4,4,0,0,1,0.257,0.325,0.314,0.639,85,0.057,0.281,19.0%,9.5%,9.5%,1.00,<a href=https://npb.jp/bis/eng/teams/index_s.html>Yakult</a>,EL
Yoshida Taisei,73,237,195,31,52,7,0,4,71,18,3,0,7,0,44,31,0,4,2,0.267,0.378,0.364,0.742,115,0.097,0.327,33.3%,18.6%,13.1%,0.70,<a href=https://npb.jp/bis/eng/teams/index_s.html>Yakult</a>,EL
